nodes	percent_of_prediction	percent_of_DWPC	metapath
L-Methionine—MTRR—lung—hematologic cancer	0.00111	0.00893	CbGeAlD
L-Methionine—MTR—blood—hematologic cancer	0.0011	0.00888	CbGeAlD
L-Methionine—MTR—bone marrow—hematologic cancer	0.00107	0.00859	CbGeAlD
L-Methionine—MTRR—testis—hematologic cancer	0.00104	0.00842	CbGeAlD
L-Methionine—GLUL—blood—hematologic cancer	0.000998	0.00804	CbGeAlD
L-Methionine—MTHFR—blood—hematologic cancer	0.000968	0.0078	CbGeAlD
L-Methionine—MTR—lung—hematologic cancer	0.000966	0.00778	CbGeAlD
L-Methionine—GLUL—bone marrow—hematologic cancer	0.000966	0.00778	CbGeAlD
L-Methionine—MTR—testis—hematologic cancer	0.000911	0.00735	CbGeAlD
L-Methionine—GLUL—lung—hematologic cancer	0.000875	0.00705	CbGeAlD
L-Methionine—SLC16A10—gonad—hematologic cancer	0.000873	0.00704	CbGeAlD
L-Methionine—METAP2—lymph node—hematologic cancer	0.000872	0.00703	CbGeAlD
L-Methionine—MTHFR—lung—hematologic cancer	0.000849	0.00684	CbGeAlD
L-Methionine—MAT2A—lymph node—hematologic cancer	0.000832	0.00671	CbGeAlD
L-Methionine—MAT2B—Vinorelbine—Vinblastine—hematologic cancer	0.000826	0.16	CbGdCrCtD
L-Methionine—MAT2B—Vinorelbine—Vincristine—hematologic cancer	0.000826	0.16	CbGdCrCtD
L-Methionine—GLUL—testis—hematologic cancer	0.000825	0.00665	CbGeAlD
L-Methionine—MTHFR—testis—hematologic cancer	0.000801	0.00645	CbGeAlD
L-Methionine—L-Cysteine—MGMT—hematologic cancer	0.00077	0.11	CrCbGaD
L-Methionine—SLC16A10—blood—hematologic cancer	0.000761	0.00613	CbGeAlD
L-Methionine—MTRR—lymph node—hematologic cancer	0.000757	0.0061	CbGeAlD
L-Methionine—L-Aspartic Acid—ASNS—hematologic cancer	0.000744	0.106	CrCbGaD
L-Methionine—SLC16A10—lung—hematologic cancer	0.000667	0.00538	CbGeAlD
L-Methionine—L-Glutamine—ASNS—hematologic cancer	0.000665	0.0947	CrCbGaD
L-Methionine—MTR—lymph node—hematologic cancer	0.000661	0.00532	CbGeAlD
L-Methionine—SLC16A10—testis—hematologic cancer	0.000629	0.00507	CbGeAlD
L-Methionine—GLUL—lymph node—hematologic cancer	0.000598	0.00482	CbGeAlD
L-Methionine—MTHFR—lymph node—hematologic cancer	0.00058	0.00468	CbGeAlD
L-Methionine—MAT2A—Doxorubicin—Daunorubicin—hematologic cancer	0.000458	0.0885	CbGdCrCtD
L-Methionine—MAT2A—Epirubicin—Daunorubicin—hematologic cancer	0.000458	0.0885	CbGdCrCtD
L-Methionine—MAT2A—Idarubicin—Daunorubicin—hematologic cancer	0.000458	0.0885	CbGdCrCtD
L-Methionine—SLC16A10—lymph node—hematologic cancer	0.000456	0.00368	CbGeAlD
L-Methionine—MAT2A—Doxorubicin—Idarubicin—hematologic cancer	0.000347	0.0671	CbGdCrCtD
L-Methionine—MAT2A—Daunorubicin—Idarubicin—hematologic cancer	0.000347	0.0671	CbGdCrCtD
L-Methionine—MAT2A—Epirubicin—Idarubicin—hematologic cancer	0.000347	0.0671	CbGdCrCtD
L-Methionine—MAT2A—Gemcitabine—Cytarabine—hematologic cancer	0.000187	0.0361	CbGdCrCtD
L-Methionine—MAT2A—Idarubicin—Epirubicin—hematologic cancer	0.000159	0.0308	CbGdCrCtD
L-Methionine—MAT2A—Doxorubicin—Epirubicin—hematologic cancer	0.000159	0.0308	CbGdCrCtD
L-Methionine—MAT2A—Daunorubicin—Epirubicin—hematologic cancer	0.000159	0.0308	CbGdCrCtD
L-Methionine—MAT2A—Idarubicin—Doxorubicin—hematologic cancer	0.000147	0.0285	CbGdCrCtD
L-Methionine—MAT2A—Daunorubicin—Doxorubicin—hematologic cancer	0.000147	0.0285	CbGdCrCtD
L-Methionine—MAT2A—Epirubicin—Doxorubicin—hematologic cancer	0.000147	0.0285	CbGdCrCtD
L-Methionine—MTR—Disease—PDGFRB—hematologic cancer	1.21e-05	6.02e-05	CbGpPWpGaD
L-Methionine—MTHFR—Disease—STAT1—hematologic cancer	1.2e-05	5.99e-05	CbGpPWpGaD
L-Methionine—MAT2A—Metabolism—ALB—hematologic cancer	1.2e-05	5.98e-05	CbGpPWpGaD
L-Methionine—METAP2—Disease—EP300—hematologic cancer	1.19e-05	5.94e-05	CbGpPWpGaD
L-Methionine—MTR—Disease—PDGFRA—hematologic cancer	1.19e-05	5.93e-05	CbGpPWpGaD
L-Methionine—MTR—Disease—PRKCG—hematologic cancer	1.19e-05	5.91e-05	CbGpPWpGaD
L-Methionine—MTR—Disease—JAK1—hematologic cancer	1.19e-05	5.91e-05	CbGpPWpGaD
L-Methionine—METAP2—Signaling Pathways—MAP2K1—hematologic cancer	1.17e-05	5.83e-05	CbGpPWpGaD
L-Methionine—MTRR—Disease—BAD—hematologic cancer	1.17e-05	5.82e-05	CbGpPWpGaD
L-Methionine—METAP2—Signaling Pathways—PIK3CD—hematologic cancer	1.16e-05	5.79e-05	CbGpPWpGaD
L-Methionine—METAP2—Disease—SRC—hematologic cancer	1.16e-05	5.78e-05	CbGpPWpGaD
L-Methionine—MTRR—Disease—NOTCH1—hematologic cancer	1.16e-05	5.77e-05	CbGpPWpGaD
L-Methionine—MAT1A—Metabolism—PIK3CG—hematologic cancer	1.15e-05	5.75e-05	CbGpPWpGaD
L-Methionine—MAT2A—Metabolism—PIK3R1—hematologic cancer	1.15e-05	5.72e-05	CbGpPWpGaD
L-Methionine—MAT2B—Metabolism—PTEN—hematologic cancer	1.15e-05	5.71e-05	CbGpPWpGaD
L-Methionine—SLC16A10—Transmembrane transport of small molecules—CREBBP—hematologic cancer	1.14e-05	5.68e-05	CbGpPWpGaD
L-Methionine—MTRR—Disease—CD80—hematologic cancer	1.13e-05	5.65e-05	CbGpPWpGaD
L-Methionine—MTR—Metabolism—GSTP1—hematologic cancer	1.13e-05	5.64e-05	CbGpPWpGaD
L-Methionine—MTRR—Disease—KIT—hematologic cancer	1.13e-05	5.64e-05	CbGpPWpGaD
L-Methionine—MTRR—Metabolism—MTHFR—hematologic cancer	1.13e-05	5.62e-05	CbGpPWpGaD
L-Methionine—MTHFR—Disease—GRB2—hematologic cancer	1.13e-05	5.61e-05	CbGpPWpGaD
L-Methionine—MTHFR—Disease—PDGFA—hematologic cancer	1.12e-05	5.59e-05	CbGpPWpGaD
L-Methionine—METAP2—Disease—STAT3—hematologic cancer	1.12e-05	5.57e-05	CbGpPWpGaD
L-Methionine—METAP2—Disease—NRAS—hematologic cancer	1.12e-05	5.56e-05	CbGpPWpGaD
L-Methionine—METAP2—Signaling Pathways—FGF2—hematologic cancer	1.11e-05	5.55e-05	CbGpPWpGaD
L-Methionine—MTRR—Disease—PTPN11—hematologic cancer	1.11e-05	5.54e-05	CbGpPWpGaD
L-Methionine—MTHFR—Metabolism—CD44—hematologic cancer	1.11e-05	5.54e-05	CbGpPWpGaD
L-Methionine—MTHFR—Metabolism—NQO1—hematologic cancer	1.11e-05	5.54e-05	CbGpPWpGaD
L-Methionine—MTHFR—Disease—KITLG—hematologic cancer	1.11e-05	5.51e-05	CbGpPWpGaD
L-Methionine—METAP2—Signaling Pathways—PIK3R1—hematologic cancer	1.1e-05	5.47e-05	CbGpPWpGaD
L-Methionine—MTR—Disease—MTHFR—hematologic cancer	1.1e-05	5.47e-05	CbGpPWpGaD
L-Methionine—MTR—Disease—TERT—hematologic cancer	1.1e-05	5.46e-05	CbGpPWpGaD
L-Methionine—MTR—Disease—HLA-A—hematologic cancer	1.1e-05	5.46e-05	CbGpPWpGaD
L-Methionine—MAT2B—Metabolism—EP300—hematologic cancer	1.09e-05	5.44e-05	CbGpPWpGaD
L-Methionine—MTHFR—Disease—STAT5A—hematologic cancer	1.08e-05	5.39e-05	CbGpPWpGaD
L-Methionine—MTRR—Disease—CREB1—hematologic cancer	1.08e-05	5.37e-05	CbGpPWpGaD
L-Methionine—MTHFR—Disease—CDKN2B—hematologic cancer	1.07e-05	5.34e-05	CbGpPWpGaD
L-Methionine—MTR—Metabolism—ABCB1—hematologic cancer	1.07e-05	5.34e-05	CbGpPWpGaD
L-Methionine—MAT1A—Metabolism—CREBBP—hematologic cancer	1.07e-05	5.33e-05	CbGpPWpGaD
L-Methionine—METAP2—Disease—MAPK3—hematologic cancer	1.07e-05	5.32e-05	CbGpPWpGaD
L-Methionine—MTR—Disease—PDGFB—hematologic cancer	1.07e-05	5.32e-05	CbGpPWpGaD
L-Methionine—SLC16A10—Transmembrane transport of small molecules—ALB—hematologic cancer	1.07e-05	5.32e-05	CbGpPWpGaD
L-Methionine—METAP2—Signaling Pathways—JAK2—hematologic cancer	1.07e-05	5.32e-05	CbGpPWpGaD
L-Methionine—MTRR—Disease—BRAF—hematologic cancer	1.06e-05	5.3e-05	CbGpPWpGaD
L-Methionine—MAT2A—Metabolism—PIK3CB—hematologic cancer	1.06e-05	5.28e-05	CbGpPWpGaD
L-Methionine—MTHFR—Metabolism—CYCS—hematologic cancer	1.05e-05	5.24e-05	CbGpPWpGaD
L-Methionine—MTRR—Disease—IL6R—hematologic cancer	1.05e-05	5.24e-05	CbGpPWpGaD
L-Methionine—MTRR—Disease—CREBBP—hematologic cancer	1.05e-05	5.23e-05	CbGpPWpGaD
L-Methionine—GLUL—Metabolism—PIK3CG—hematologic cancer	1.05e-05	5.22e-05	CbGpPWpGaD
L-Methionine—MTHFR—Metabolism—HSP90AA1—hematologic cancer	1.04e-05	5.2e-05	CbGpPWpGaD
L-Methionine—MTR—Disease—TSC2—hematologic cancer	1.04e-05	5.2e-05	CbGpPWpGaD
L-Methionine—METAP2—Signaling Pathways—MDM2—hematologic cancer	1.04e-05	5.19e-05	CbGpPWpGaD
L-Methionine—MTR—Metabolism—GSTM1—hematologic cancer	1.04e-05	5.18e-05	CbGpPWpGaD
L-Methionine—MTR—Metabolism—NCOR1—hematologic cancer	1.04e-05	5.18e-05	CbGpPWpGaD
L-Methionine—METAP2—Disease—MYC—hematologic cancer	1.04e-05	5.18e-05	CbGpPWpGaD
L-Methionine—MTHFR—Disease—CD86—hematologic cancer	1.04e-05	5.17e-05	CbGpPWpGaD
L-Methionine—METAP2—Disease—TGFB1—hematologic cancer	1.04e-05	5.17e-05	CbGpPWpGaD
L-Methionine—MTHFR—Disease—HES1—hematologic cancer	1.02e-05	5.1e-05	CbGpPWpGaD
L-Methionine—MTHFR—Disease—NCOR1—hematologic cancer	1.02e-05	5.07e-05	CbGpPWpGaD
L-Methionine—MAT1A—Metabolism—PIK3CD—hematologic cancer	1.01e-05	5.05e-05	CbGpPWpGaD
L-Methionine—METAP2—Signaling Pathways—MTOR—hematologic cancer	1.01e-05	5.05e-05	CbGpPWpGaD
L-Methionine—METAP2—Signaling Pathways—PIK3CB—hematologic cancer	1.01e-05	5.05e-05	CbGpPWpGaD
L-Methionine—MTHFR—Disease—FGF1—hematologic cancer	1.01e-05	5.01e-05	CbGpPWpGaD
L-Methionine—MTR—Disease—FGFR3—hematologic cancer	1e-05	5.01e-05	CbGpPWpGaD
L-Methionine—MAT1A—Metabolism—ALB—hematologic cancer	1e-05	4.99e-05	CbGpPWpGaD
L-Methionine—MTRR—Disease—MAP2K1—hematologic cancer	1e-05	4.99e-05	CbGpPWpGaD
L-Methionine—MTRR—Disease—PIK3CD—hematologic cancer	9.95e-06	4.96e-05	CbGpPWpGaD
L-Methionine—MTHFR—Disease—FOXO1—hematologic cancer	9.91e-06	4.94e-05	CbGpPWpGaD
L-Methionine—MTHFR—Disease—PDGFRB—hematologic cancer	9.89e-06	4.93e-05	CbGpPWpGaD
L-Methionine—BHMT—Metabolism—PIK3CA—hematologic cancer	9.75e-06	4.86e-05	CbGpPWpGaD
L-Methionine—MTHFR—Disease—PDGFRA—hematologic cancer	9.74e-06	4.85e-05	CbGpPWpGaD
L-Methionine—GLUL—Metabolism—CREBBP—hematologic cancer	9.72e-06	4.84e-05	CbGpPWpGaD
L-Methionine—MTHFR—Disease—PRKCG—hematologic cancer	9.71e-06	4.84e-05	CbGpPWpGaD
L-Methionine—MTHFR—Disease—JAK1—hematologic cancer	9.71e-06	4.84e-05	CbGpPWpGaD
L-Methionine—METAP2—Disease—KRAS—hematologic cancer	9.6e-06	4.79e-05	CbGpPWpGaD
L-Methionine—MAT1A—Metabolism—PIK3R1—hematologic cancer	9.58e-06	4.77e-05	CbGpPWpGaD
L-Methionine—MTR—Disease—BAD—hematologic cancer	9.53e-06	4.75e-05	CbGpPWpGaD
L-Methionine—MTRR—Disease—FGF2—hematologic cancer	9.53e-06	4.75e-05	CbGpPWpGaD
L-Methionine—METAP2—Signaling Pathways—CDKN1B—hematologic cancer	9.51e-06	4.74e-05	CbGpPWpGaD
L-Methionine—MTRR—Metabolism—PIK3CG—hematologic cancer	9.48e-06	4.72e-05	CbGpPWpGaD
L-Methionine—MTR—Disease—NOTCH1—hematologic cancer	9.43e-06	4.7e-05	CbGpPWpGaD
L-Methionine—MTRR—Disease—PIK3R1—hematologic cancer	9.39e-06	4.68e-05	CbGpPWpGaD
L-Methionine—METAP2—Signaling Pathways—CASP3—hematologic cancer	9.32e-06	4.64e-05	CbGpPWpGaD
L-Methionine—METAP2—Signaling Pathways—IL2—hematologic cancer	9.31e-06	4.64e-05	CbGpPWpGaD
L-Methionine—MTHFR—Metabolism—GSTP1—hematologic cancer	9.27e-06	4.62e-05	CbGpPWpGaD
L-Methionine—MTR—Disease—CD80—hematologic cancer	9.24e-06	4.6e-05	CbGpPWpGaD
L-Methionine—MTR—Disease—KIT—hematologic cancer	9.23e-06	4.6e-05	CbGpPWpGaD
L-Methionine—GLUL—Metabolism—PIK3CD—hematologic cancer	9.21e-06	4.59e-05	CbGpPWpGaD
L-Methionine—MTR—Metabolism—MTHFR—hematologic cancer	9.2e-06	4.58e-05	CbGpPWpGaD
L-Methionine—MAT2A—Metabolism—PTEN—hematologic cancer	9.16e-06	4.56e-05	CbGpPWpGaD
L-Methionine—MTRR—Disease—JAK2—hematologic cancer	9.13e-06	4.55e-05	CbGpPWpGaD
L-Methionine—GLUL—Metabolism—ALB—hematologic cancer	9.1e-06	4.53e-05	CbGpPWpGaD
L-Methionine—METAP2—Signaling Pathways—CCND1—hematologic cancer	9.08e-06	4.52e-05	CbGpPWpGaD
L-Methionine—MTR—Disease—PTPN11—hematologic cancer	9.06e-06	4.52e-05	CbGpPWpGaD
L-Methionine—METAP2—Signaling Pathways—JUN—hematologic cancer	9.06e-06	4.51e-05	CbGpPWpGaD
L-Methionine—MTHFR—Disease—TERT—hematologic cancer	8.96e-06	4.46e-05	CbGpPWpGaD
L-Methionine—MTHFR—Disease—HLA-A—hematologic cancer	8.96e-06	4.46e-05	CbGpPWpGaD
L-Methionine—MTRR—Disease—MDM2—hematologic cancer	8.91e-06	4.44e-05	CbGpPWpGaD
L-Methionine—MAT1A—Metabolism—PIK3CB—hematologic cancer	8.84e-06	4.41e-05	CbGpPWpGaD
L-Methionine—METAP2—Disease—PIK3CA—hematologic cancer	8.82e-06	4.4e-05	CbGpPWpGaD
L-Methionine—MTRR—Metabolism—CREBBP—hematologic cancer	8.79e-06	4.38e-05	CbGpPWpGaD
L-Methionine—MTR—Disease—CREB1—hematologic cancer	8.78e-06	4.38e-05	CbGpPWpGaD
L-Methionine—METAP2—Signaling Pathways—CDKN1A—hematologic cancer	8.78e-06	4.37e-05	CbGpPWpGaD
L-Methionine—MTHFR—Metabolism—ABCB1—hematologic cancer	8.77e-06	4.37e-05	CbGpPWpGaD
L-Methionine—METAP2—Signaling Pathways—PTEN—hematologic cancer	8.76e-06	4.36e-05	CbGpPWpGaD
L-Methionine—MTHFR—Disease—PDGFB—hematologic cancer	8.75e-06	4.36e-05	CbGpPWpGaD
L-Methionine—MAT2A—Metabolism—EP300—hematologic cancer	8.73e-06	4.35e-05	CbGpPWpGaD
L-Methionine—GLUL—Metabolism—PIK3R1—hematologic cancer	8.7e-06	4.33e-05	CbGpPWpGaD
L-Methionine—MTR—Disease—BRAF—hematologic cancer	8.67e-06	4.32e-05	CbGpPWpGaD
L-Methionine—MTRR—Disease—MTOR—hematologic cancer	8.67e-06	4.32e-05	CbGpPWpGaD
L-Methionine—MTRR—Disease—PIK3CB—hematologic cancer	8.67e-06	4.32e-05	CbGpPWpGaD
L-Methionine—MTRR—Disease—CD4—hematologic cancer	8.66e-06	4.31e-05	CbGpPWpGaD
L-Methionine—METAP2—Signaling Pathways—MAPK8—hematologic cancer	8.57e-06	4.27e-05	CbGpPWpGaD
L-Methionine—MTR—Disease—IL6R—hematologic cancer	8.57e-06	4.27e-05	CbGpPWpGaD
L-Methionine—MTR—Disease—CREBBP—hematologic cancer	8.55e-06	4.26e-05	CbGpPWpGaD
L-Methionine—MTHFR—Disease—TSC2—hematologic cancer	8.55e-06	4.26e-05	CbGpPWpGaD
L-Methionine—MTHFR—Metabolism—GSTM1—hematologic cancer	8.52e-06	4.24e-05	CbGpPWpGaD
L-Methionine—MTHFR—Metabolism—NCOR1—hematologic cancer	8.52e-06	4.24e-05	CbGpPWpGaD
L-Methionine—METAP2—Signaling Pathways—EP300—hematologic cancer	8.35e-06	4.16e-05	CbGpPWpGaD
L-Methionine—MTRR—Metabolism—PIK3CD—hematologic cancer	8.33e-06	4.15e-05	CbGpPWpGaD
L-Methionine—MTRR—Metabolism—ALB—hematologic cancer	8.23e-06	4.1e-05	CbGpPWpGaD
L-Methionine—MTHFR—Disease—FGFR3—hematologic cancer	8.22e-06	4.1e-05	CbGpPWpGaD
L-Methionine—MTR—Disease—MAP2K1—hematologic cancer	8.16e-06	4.07e-05	CbGpPWpGaD
L-Methionine—METAP2—Disease—HRAS—hematologic cancer	8.16e-06	4.07e-05	CbGpPWpGaD
L-Methionine—MTRR—Disease—CDKN1B—hematologic cancer	8.14e-06	4.05e-05	CbGpPWpGaD
L-Methionine—METAP2—Signaling Pathways—SRC—hematologic cancer	8.12e-06	4.05e-05	CbGpPWpGaD
L-Methionine—MTR—Disease—PIK3CD—hematologic cancer	8.11e-06	4.04e-05	CbGpPWpGaD
L-Methionine—MAT2B—Metabolism—PIK3CA—hematologic cancer	8.08e-06	4.03e-05	CbGpPWpGaD
L-Methionine—GLUL—Metabolism—PIK3CB—hematologic cancer	8.03e-06	4e-05	CbGpPWpGaD
L-Methionine—BHMT—Metabolism—AKT1—hematologic cancer	7.97e-06	3.97e-05	CbGpPWpGaD
L-Methionine—METAP2—Signaling Pathways—VEGFA—hematologic cancer	7.91e-06	3.94e-05	CbGpPWpGaD
L-Methionine—MTRR—Metabolism—PIK3R1—hematologic cancer	7.87e-06	3.92e-05	CbGpPWpGaD
L-Methionine—METAP2—Signaling Pathways—STAT3—hematologic cancer	7.83e-06	3.9e-05	CbGpPWpGaD
L-Methionine—METAP2—Signaling Pathways—NRAS—hematologic cancer	7.81e-06	3.89e-05	CbGpPWpGaD
L-Methionine—METAP2—Disease—IL6—hematologic cancer	7.81e-06	3.89e-05	CbGpPWpGaD
L-Methionine—MTHFR—Disease—BAD—hematologic cancer	7.8e-06	3.88e-05	CbGpPWpGaD
L-Methionine—MTR—Disease—FGF2—hematologic cancer	7.77e-06	3.87e-05	CbGpPWpGaD
L-Methionine—MTR—Metabolism—PIK3CG—hematologic cancer	7.73e-06	3.85e-05	CbGpPWpGaD
L-Methionine—MTHFR—Disease—NOTCH1—hematologic cancer	7.72e-06	3.85e-05	CbGpPWpGaD
L-Methionine—MTR—Disease—PIK3R1—hematologic cancer	7.66e-06	3.82e-05	CbGpPWpGaD
L-Methionine—MAT1A—Metabolism—PTEN—hematologic cancer	7.64e-06	3.81e-05	CbGpPWpGaD
L-Methionine—MTHFR—Disease—CD80—hematologic cancer	7.56e-06	3.77e-05	CbGpPWpGaD
L-Methionine—MTHFR—Disease—KIT—hematologic cancer	7.55e-06	3.76e-05	CbGpPWpGaD
L-Methionine—MTRR—Disease—CDKN1A—hematologic cancer	7.51e-06	3.74e-05	CbGpPWpGaD
L-Methionine—MTRR—Disease—PTEN—hematologic cancer	7.49e-06	3.73e-05	CbGpPWpGaD
L-Methionine—METAP2—Signaling Pathways—MAPK3—hematologic cancer	7.48e-06	3.73e-05	CbGpPWpGaD
L-Methionine—MTR—Disease—JAK2—hematologic cancer	7.44e-06	3.71e-05	CbGpPWpGaD
L-Methionine—MTHFR—Disease—PTPN11—hematologic cancer	7.42e-06	3.7e-05	CbGpPWpGaD
L-Methionine—MAT1A—Metabolism—EP300—hematologic cancer	7.29e-06	3.63e-05	CbGpPWpGaD
L-Methionine—METAP2—Signaling Pathways—MYC—hematologic cancer	7.28e-06	3.63e-05	CbGpPWpGaD
L-Methionine—MTR—Disease—MDM2—hematologic cancer	7.27e-06	3.62e-05	CbGpPWpGaD
L-Methionine—MTRR—Metabolism—PIK3CB—hematologic cancer	7.26e-06	3.62e-05	CbGpPWpGaD
L-Methionine—METAP2—Signaling Pathways—TGFB1—hematologic cancer	7.26e-06	3.62e-05	CbGpPWpGaD
L-Methionine—METAP2—Disease—AKT1—hematologic cancer	7.21e-06	3.59e-05	CbGpPWpGaD
L-Methionine—MTHFR—Disease—CREB1—hematologic cancer	7.19e-06	3.58e-05	CbGpPWpGaD
L-Methionine—MTR—Metabolism—CREBBP—hematologic cancer	7.16e-06	3.57e-05	CbGpPWpGaD
L-Methionine—MTRR—Disease—EP300—hematologic cancer	7.15e-06	3.56e-05	CbGpPWpGaD
L-Methionine—MTHFR—Disease—BRAF—hematologic cancer	7.1e-06	3.54e-05	CbGpPWpGaD
L-Methionine—MTR—Disease—MTOR—hematologic cancer	7.07e-06	3.52e-05	CbGpPWpGaD
L-Methionine—MTR—Disease—PIK3CB—hematologic cancer	7.07e-06	3.52e-05	CbGpPWpGaD
L-Methionine—MTR—Disease—CD4—hematologic cancer	7.06e-06	3.52e-05	CbGpPWpGaD
L-Methionine—MTHFR—Disease—IL6R—hematologic cancer	7.01e-06	3.49e-05	CbGpPWpGaD
L-Methionine—MTHFR—Disease—CREBBP—hematologic cancer	7e-06	3.49e-05	CbGpPWpGaD
L-Methionine—MTRR—Disease—SRC—hematologic cancer	6.95e-06	3.46e-05	CbGpPWpGaD
L-Methionine—GLUL—Metabolism—PTEN—hematologic cancer	6.94e-06	3.46e-05	CbGpPWpGaD
