nodes	percent_of_prediction	percent_of_DWPC	metapath
Methadone—CYP19A1—gonad—chronic kidney failure	0.000511	0.0113	CbGeAlD
Methadone—Disopyramide—SLC22A2—chronic kidney failure	0.00048	0.0727	CrCbGaD
Methadone—Loperamide—POMC—chronic kidney failure	0.000473	0.0715	CrCbGaD
Methadone—CYP19A1—blood—chronic kidney failure	0.000445	0.00986	CbGeAlD
Methadone—ABCB1—blood plasma—chronic kidney failure	0.000417	0.00924	CbGeAlD
Methadone—CYP2C8—renal system—chronic kidney failure	0.000408	0.00904	CbGeAlD
Methadone—CYP3A5—nephron tubule—chronic kidney failure	0.000405	0.00897	CbGeAlD
Methadone—CYP2B6—nephron tubule—chronic kidney failure	0.000402	0.00892	CbGeAlD
Methadone—CYP2C8—kidney—chronic kidney failure	0.000394	0.00874	CbGeAlD
Methadone—CYP2C19—digestive system—chronic kidney failure	0.000383	0.00849	CbGeAlD
Methadone—CYP1A2—renal system—chronic kidney failure	0.000381	0.00846	CbGeAlD
Methadone—CYP3A5—renal system—chronic kidney failure	0.000368	0.00816	CbGeAlD
Methadone—CYP2B6—renal system—chronic kidney failure	0.000366	0.00811	CbGeAlD
Methadone—CYP2C19—blood—chronic kidney failure	0.000365	0.00809	CbGeAlD
Methadone—CYP2B6—cardiovascular system—chronic kidney failure	0.000361	0.00801	CbGeAlD
Methadone—CYP2C9—cardiovascular system—chronic kidney failure	0.000358	0.00793	CbGeAlD
Methadone—CYP3A5—kidney—chronic kidney failure	0.000356	0.00789	CbGeAlD
Methadone—CYP2B6—kidney—chronic kidney failure	0.000354	0.00784	CbGeAlD
Methadone—CYP3A5—cortex of kidney—chronic kidney failure	0.000346	0.00768	CbGeAlD
Methadone—Clotrimazole—ABCC3—chronic kidney failure	0.000338	0.0512	CrCbGaD
Methadone—CYP2B6—gonad—chronic kidney failure	0.000328	0.00727	CbGeAlD
Methadone—CYP2C8—blood—chronic kidney failure	0.000319	0.00706	CbGeAlD
Methadone—CYP1A2—digestive system—chronic kidney failure	0.000313	0.00694	CbGeAlD
Methadone—CYP3A5—digestive system—chronic kidney failure	0.000302	0.00669	CbGeAlD
Methadone—CYP2B6—digestive system—chronic kidney failure	0.0003	0.00665	CbGeAlD
Methadone—CYP1A2—blood—chronic kidney failure	0.000298	0.00661	CbGeAlD
Methadone—CYP2C9—digestive system—chronic kidney failure	0.000297	0.00658	CbGeAlD
Methadone—CYP3A5—blood—chronic kidney failure	0.000288	0.00637	CbGeAlD
Methadone—CYP2B6—blood—chronic kidney failure	0.000286	0.00633	CbGeAlD
Methadone—Phenoxybenzamine—SLC22A2—chronic kidney failure	0.000284	0.0429	CrCbGaD
Methadone—CYP2C9—blood—chronic kidney failure	0.000283	0.00627	CbGeAlD
Methadone—CYP3A4—renal system—chronic kidney failure	0.000276	0.00612	CbGeAlD
Methadone—CYP2D6—renal system—chronic kidney failure	0.000272	0.00602	CbGeAlD
Methadone—CYP3A4—kidney—chronic kidney failure	0.000267	0.00592	CbGeAlD
Methadone—CYP2D6—kidney—chronic kidney failure	0.000263	0.00582	CbGeAlD
Methadone—Diphenhydramine—SLC22A2—chronic kidney failure	0.000238	0.036	CrCbGaD
Methadone—Oxaprozin—PTGS1—chronic kidney failure	0.000238	0.036	CrCbGaD
Methadone—CYP3A4—digestive system—chronic kidney failure	0.000226	0.00502	CbGeAlD
Methadone—CYP2D6—digestive system—chronic kidney failure	0.000223	0.00494	CbGeAlD
Methadone—CYP3A4—blood—chronic kidney failure	0.000216	0.00478	CbGeAlD
Methadone—ABCB1—nephron tubule—chronic kidney failure	0.000215	0.00477	CbGeAlD
Methadone—Clotrimazole—CYP2B6—chronic kidney failure	0.000214	0.0324	CrCbGaD
Methadone—CYP2D6—blood—chronic kidney failure	0.000212	0.00471	CbGeAlD
Methadone—ABCB1—renal system—chronic kidney failure	0.000195	0.00433	CbGeAlD
Methadone—ABCB1—cardiovascular system—chronic kidney failure	0.000193	0.00428	CbGeAlD
Methadone—ABCB1—urethra—chronic kidney failure	0.000192	0.00426	CbGeAlD
Methadone—ABCB1—kidney—chronic kidney failure	0.000189	0.00419	CbGeAlD
Methadone—Modafinil—CYP2B6—chronic kidney failure	0.000187	0.0283	CrCbGaD
Methadone—Clotrimazole—ABCC2—chronic kidney failure	0.000186	0.0281	CrCbGaD
Methadone—ABCB1—cortex of kidney—chronic kidney failure	0.000184	0.00408	CbGeAlD
Methadone—Loperamide—CYP2B6—chronic kidney failure	0.000176	0.0267	CrCbGaD
Methadone—ABCB1—gonad—chronic kidney failure	0.000175	0.00389	CbGeAlD
Methadone—Diphenhydramine—CYP2C18—chronic kidney failure	0.000175	0.0265	CrCbGaD
Methadone—Benzphetamine—CYP2B6—chronic kidney failure	0.000162	0.0245	CrCbGaD
Methadone—ABCB1—digestive system—chronic kidney failure	0.00016	0.00355	CbGeAlD
Methadone—Phenylbutazone—PTGS1—chronic kidney failure	0.000157	0.0238	CrCbGaD
Methadone—ABCB1—blood—chronic kidney failure	0.000153	0.00339	CbGeAlD
Methadone—Propiomazine—DRD1—chronic kidney failure	0.000136	0.0206	CrCbGaD
Methadone—Oxaprozin—PTGS2—chronic kidney failure	0.000136	0.0206	CrCbGaD
Methadone—Diphenhydramine—CYP2B6—chronic kidney failure	0.00013	0.0197	CrCbGaD
Methadone—Clotrimazole—CYP2C19—chronic kidney failure	0.000129	0.0196	CrCbGaD
Methadone—Promethazine—CYP2B6—chronic kidney failure	0.000127	0.0193	CrCbGaD
Methadone—Tamoxifen—CYP2B6—chronic kidney failure	0.000126	0.0191	CrCbGaD
Methadone—Orphenadrine—CYP2B6—chronic kidney failure	0.000123	0.0186	CrCbGaD
Methadone—Alimemazine—CYP3A4—chronic kidney failure	0.000114	0.0173	CrCbGaD
Methadone—Modafinil—CYP2C19—chronic kidney failure	0.000113	0.0171	CrCbGaD
Methadone—Tamoxifen—ABCC2—chronic kidney failure	0.00011	0.0166	CrCbGaD
Methadone—Darifenacin—CYP3A4—chronic kidney failure	0.000109	0.0165	CrCbGaD
Methadone—Disopyramide—CYP3A4—chronic kidney failure	0.000101	0.0153	CrCbGaD
Methadone—Atomoxetine—CYP2C19—chronic kidney failure	9.71e-05	0.0147	CrCbGaD
Methadone—Phenylbutazone—CYP3A4—chronic kidney failure	9.17e-05	0.0139	CrCbGaD
Methadone—Phenylbutazone—PTGS2—chronic kidney failure	8.98e-05	0.0136	CrCbGaD
Methadone—Fexofenadine—ABCB1—chronic kidney failure	8.85e-05	0.0134	CrCbGaD
Methadone—Diphenhydramine—PTGS1—chronic kidney failure	8.54e-05	0.0129	CrCbGaD
Methadone—Clotrimazole—CYP3A4—chronic kidney failure	8.21e-05	0.0124	CrCbGaD
Methadone—Levomethadyl Acetate—CYP3A4—chronic kidney failure	8.21e-05	0.0124	CrCbGaD
Methadone—Trimipramine—CYP2C19—chronic kidney failure	7.99e-05	0.0121	CrCbGaD
Methadone—Diphenhydramine—CYP2C19—chronic kidney failure	7.84e-05	0.0119	CrCbGaD
Methadone—Tamoxifen—CYP2C19—chronic kidney failure	7.64e-05	0.0116	CrCbGaD
Methadone—Tamoxifen—CYP1A1—chronic kidney failure	7.61e-05	0.0115	CrCbGaD
Methadone—Modafinil—CYP3A4—chronic kidney failure	7.18e-05	0.0109	CrCbGaD
Methadone—Dextropropoxyphene—CYP3A4—chronic kidney failure	7.1e-05	0.0107	CrCbGaD
Methadone—Fentanyl—CYP3A4—chronic kidney failure	7.02e-05	0.0106	CrCbGaD
Methadone—Clotrimazole—ABCB1—chronic kidney failure	6.84e-05	0.0104	CrCbGaD
Methadone—Loperamide—CYP3A4—chronic kidney failure	6.76e-05	0.0102	CrCbGaD
Methadone—Benzphetamine—CYP3A4—chronic kidney failure	6.23e-05	0.00942	CrCbGaD
Methadone—Atomoxetine—CYP3A4—chronic kidney failure	6.18e-05	0.00935	CrCbGaD
Methadone—Phenoxybenzamine—CYP3A4—chronic kidney failure	5.95e-05	0.00901	CrCbGaD
Methadone—Fentanyl—ABCB1—chronic kidney failure	5.85e-05	0.00885	CrCbGaD
Methadone—Loperamide—ABCB1—chronic kidney failure	5.63e-05	0.00852	CrCbGaD
Methadone—Trimipramine—CYP3A4—chronic kidney failure	5.08e-05	0.00769	CrCbGaD
Methadone—Tamoxifen—CYP3A4—chronic kidney failure	4.86e-05	0.00735	CrCbGaD
Methadone—Orphenadrine—CYP3A4—chronic kidney failure	4.72e-05	0.00714	CrCbGaD
Methadone—Trimipramine—ABCB1—chronic kidney failure	4.23e-05	0.0064	CrCbGaD
Methadone—Promethazine—ABCB1—chronic kidney failure	4.07e-05	0.00616	CrCbGaD
Methadone—Tamoxifen—ABCB1—chronic kidney failure	4.04e-05	0.00612	CrCbGaD
Methadone—CYP3A7—Metabolism—CYP1A1—chronic kidney failure	8.74e-06	6.2e-05	CbGpPWpGaD
Methadone—CYP2B6—Metabolism—CYP3A4—chronic kidney failure	8.67e-06	6.16e-05	CbGpPWpGaD
Methadone—CYP2C8—Metabolism—SCARB1—chronic kidney failure	8.58e-06	6.09e-05	CbGpPWpGaD
Methadone—OPRD1—Signaling Pathways—POMC—chronic kidney failure	8.55e-06	6.07e-05	CbGpPWpGaD
Methadone—CYP2C18—Metabolism—NOS3—chronic kidney failure	8.55e-06	6.07e-05	CbGpPWpGaD
Methadone—CYP1A2—Metabolism of lipids and lipoproteins—CYP1A1—chronic kidney failure	8.54e-06	6.06e-05	CbGpPWpGaD
Methadone—CYP2B6—Metabolism—ABCA1—chronic kidney failure	8.53e-06	6.05e-05	CbGpPWpGaD
Methadone—CYP2C19—Metabolism—CPT1A—chronic kidney failure	8.5e-06	6.03e-05	CbGpPWpGaD
Methadone—CYP2C8—Metabolism—PTGS1—chronic kidney failure	8.49e-06	6.03e-05	CbGpPWpGaD
Methadone—CYP3A5—Metabolism—CYP3A4—chronic kidney failure	8.48e-06	6.02e-05	CbGpPWpGaD
Methadone—CYP1A2—Metabolism—SREBF2—chronic kidney failure	8.41e-06	5.97e-05	CbGpPWpGaD
Methadone—OPRD1—Signaling Pathways—CCL2—chronic kidney failure	8.36e-06	5.94e-05	CbGpPWpGaD
Methadone—CYP2C8—Metabolism of lipids and lipoproteins—ALB—chronic kidney failure	8.35e-06	5.93e-05	CbGpPWpGaD
Methadone—CYP3A5—Metabolism—ABCA1—chronic kidney failure	8.34e-06	5.92e-05	CbGpPWpGaD
Methadone—OPRM1—Signaling Pathways—NGF—chronic kidney failure	8.33e-06	5.91e-05	CbGpPWpGaD
Methadone—CYP2C8—Metabolism—SREBF1—chronic kidney failure	8.33e-06	5.91e-05	CbGpPWpGaD
Methadone—ABCB1—Metabolism—CPT1A—chronic kidney failure	8.3e-06	5.89e-05	CbGpPWpGaD
Methadone—CYP2C19—Metabolism—LIPC—chronic kidney failure	8.29e-06	5.88e-05	CbGpPWpGaD
Methadone—CYP3A4—Metabolism—ABCG1—chronic kidney failure	8.28e-06	5.87e-05	CbGpPWpGaD
Methadone—OPRK1—Signaling Pathways—F2—chronic kidney failure	8.23e-06	5.84e-05	CbGpPWpGaD
Methadone—OPRD1—Signaling Pathways—IGF1—chronic kidney failure	8.22e-06	5.83e-05	CbGpPWpGaD
Methadone—CYP2C19—Metabolism of lipids and lipoproteins—POMC—chronic kidney failure	8.18e-06	5.8e-05	CbGpPWpGaD
Methadone—CYP3A7—Metabolism—MTHFR—chronic kidney failure	8.15e-06	5.78e-05	CbGpPWpGaD
Methadone—CYP1A2—Metabolism—ABCC3—chronic kidney failure	8.13e-06	5.77e-05	CbGpPWpGaD
Methadone—CYP1A2—Metabolism—GCKR—chronic kidney failure	8.13e-06	5.77e-05	CbGpPWpGaD
Methadone—OPRM1—Signaling Pathways—CCR5—chronic kidney failure	8.11e-06	5.75e-05	CbGpPWpGaD
Methadone—CYP2C8—Metabolism—HMGCR—chronic kidney failure	8.1e-06	5.75e-05	CbGpPWpGaD
Methadone—CYP3A4—Metabolism—PIP5K1B—chronic kidney failure	8.1e-06	5.75e-05	CbGpPWpGaD
Methadone—ABCB1—Metabolism—CYP2C19—chronic kidney failure	8.09e-06	5.74e-05	CbGpPWpGaD
Methadone—ABCB1—Metabolism—LIPC—chronic kidney failure	8.09e-06	5.74e-05	CbGpPWpGaD
Methadone—CYP3A7—Metabolism—PPARA—chronic kidney failure	7.99e-06	5.67e-05	CbGpPWpGaD
Methadone—CYP1A2—Metabolism—LPIN1—chronic kidney failure	7.95e-06	5.64e-05	CbGpPWpGaD
Methadone—CYP3A4—Metabolism—ARG2—chronic kidney failure	7.93e-06	5.63e-05	CbGpPWpGaD
Methadone—CYP2C8—Metabolism—FASN—chronic kidney failure	7.93e-06	5.63e-05	CbGpPWpGaD
Methadone—CYP2D6—Metabolism—CPT1A—chronic kidney failure	7.82e-06	5.55e-05	CbGpPWpGaD
Methadone—CYP2C18—Metabolism—PTGS2—chronic kidney failure	7.82e-06	5.55e-05	CbGpPWpGaD
Methadone—CYP1A2—Metabolism of lipids and lipoproteins—PPARA—chronic kidney failure	7.81e-06	5.55e-05	CbGpPWpGaD
Methadone—OPRD1—Signaling Pathways—SERPINE1—chronic kidney failure	7.81e-06	5.54e-05	CbGpPWpGaD
Methadone—CYP1A2—Metabolism—LRP2—chronic kidney failure	7.79e-06	5.53e-05	CbGpPWpGaD
Methadone—CYP1A2—Metabolism—CYP2C18—chronic kidney failure	7.79e-06	5.53e-05	CbGpPWpGaD
Methadone—OPRK1—Signaling Pathways—IRS1—chronic kidney failure	7.78e-06	5.52e-05	CbGpPWpGaD
Methadone—CYP3A4—Metabolism—LCAT—chronic kidney failure	7.78e-06	5.52e-05	CbGpPWpGaD
Methadone—CYP2C9—Metabolism—CPT1A—chronic kidney failure	7.75e-06	5.5e-05	CbGpPWpGaD
Methadone—OPRD1—Signaling by GPCR—KRAS—chronic kidney failure	7.73e-06	5.48e-05	CbGpPWpGaD
Methadone—CYP2C19—Metabolism—SCARB1—chronic kidney failure	7.66e-06	5.43e-05	CbGpPWpGaD
Methadone—CYP2D6—Metabolism—LIPC—chronic kidney failure	7.62e-06	5.41e-05	CbGpPWpGaD
Methadone—CYP2D6—Metabolism—CYP2C19—chronic kidney failure	7.62e-06	5.41e-05	CbGpPWpGaD
Methadone—CYP2C19—Metabolism—PTGS1—chronic kidney failure	7.58e-06	5.38e-05	CbGpPWpGaD
Methadone—CYP2C9—Metabolism—LIPC—chronic kidney failure	7.56e-06	5.36e-05	CbGpPWpGaD
Methadone—CYP2C9—Metabolism—CYP2C19—chronic kidney failure	7.56e-06	5.36e-05	CbGpPWpGaD
Methadone—CYP19A1—Metabolism—POMC—chronic kidney failure	7.5e-06	5.32e-05	CbGpPWpGaD
Methadone—OPRK1—Signaling Pathways—POMC—chronic kidney failure	7.5e-06	5.32e-05	CbGpPWpGaD
Methadone—ABCB1—Metabolism—SCARB1—chronic kidney failure	7.47e-06	5.3e-05	CbGpPWpGaD
Methadone—CYP2C9—Metabolism of lipids and lipoproteins—POMC—chronic kidney failure	7.45e-06	5.29e-05	CbGpPWpGaD
Methadone—OPRD1—Signaling Pathways—NOS3—chronic kidney failure	7.45e-06	5.29e-05	CbGpPWpGaD
Methadone—CYP2C19—Metabolism of lipids and lipoproteins—ALB—chronic kidney failure	7.45e-06	5.29e-05	CbGpPWpGaD
Methadone—CYP2C19—Metabolism—SREBF1—chronic kidney failure	7.43e-06	5.27e-05	CbGpPWpGaD
Methadone—ABCB1—Metabolism—PTGS1—chronic kidney failure	7.4e-06	5.25e-05	CbGpPWpGaD
Methadone—CYP2C8—Metabolism—CYP3A4—chronic kidney failure	7.34e-06	5.21e-05	CbGpPWpGaD
Methadone—OPRK1—Signaling Pathways—CCL2—chronic kidney failure	7.33e-06	5.2e-05	CbGpPWpGaD
Methadone—CYP2C8—Metabolism of lipids and lipoproteins—PTGS2—chronic kidney failure	7.31e-06	5.18e-05	CbGpPWpGaD
Methadone—ABCB1—Metabolism—SREBF1—chronic kidney failure	7.25e-06	5.15e-05	CbGpPWpGaD
Methadone—CYP2C19—Metabolism—HMGCR—chronic kidney failure	7.23e-06	5.13e-05	CbGpPWpGaD
Methadone—CYP2C8—Metabolism—ABCA1—chronic kidney failure	7.22e-06	5.12e-05	CbGpPWpGaD
Methadone—CYP2B6—Metabolism—CAT—chronic kidney failure	7.22e-06	5.12e-05	CbGpPWpGaD
Methadone—OPRK1—Signaling Pathways—IGF1—chronic kidney failure	7.21e-06	5.12e-05	CbGpPWpGaD
Methadone—CYP3A4—Metabolism—DDC—chronic kidney failure	7.14e-06	5.07e-05	CbGpPWpGaD
Methadone—CYP2C19—Metabolism—FASN—chronic kidney failure	7.08e-06	5.02e-05	CbGpPWpGaD
Methadone—ABCB1—Metabolism—HMGCR—chronic kidney failure	7.06e-06	5.01e-05	CbGpPWpGaD
Methadone—CYP3A5—Metabolism—CAT—chronic kidney failure	7.06e-06	5.01e-05	CbGpPWpGaD
Methadone—CYP2D6—Metabolism—SCARB1—chronic kidney failure	7.04e-06	5e-05	CbGpPWpGaD
Methadone—CYP2B6—Metabolism—ABCB1—chronic kidney failure	7.02e-06	4.98e-05	CbGpPWpGaD
Methadone—OPRD1—Signaling Pathways—RELA—chronic kidney failure	7.02e-06	4.98e-05	CbGpPWpGaD
Methadone—CYP2C9—Metabolism—SCARB1—chronic kidney failure	6.98e-06	4.95e-05	CbGpPWpGaD
Methadone—CYP2D6—Metabolism—PTGS1—chronic kidney failure	6.97e-06	4.95e-05	CbGpPWpGaD
Methadone—OPRM1—Signaling Pathways—F2—chronic kidney failure	6.95e-06	4.93e-05	CbGpPWpGaD
Methadone—CYP3A4—Metabolism—PRKAG2—chronic kidney failure	6.94e-06	4.92e-05	CbGpPWpGaD
Methadone—CYP3A4—Metabolism—PRKD1—chronic kidney failure	6.94e-06	4.92e-05	CbGpPWpGaD
Methadone—CYP3A4—Metabolism—CYP2B6—chronic kidney failure	6.94e-06	4.92e-05	CbGpPWpGaD
Methadone—ABCB1—Transmembrane transport of small molecules—ALB—chronic kidney failure	6.92e-06	4.91e-05	CbGpPWpGaD
Methadone—CYP2C9—Metabolism—PTGS1—chronic kidney failure	6.91e-06	4.9e-05	CbGpPWpGaD
Methadone—ABCB1—Metabolism—FASN—chronic kidney failure	6.91e-06	4.9e-05	CbGpPWpGaD
Methadone—CYP3A5—Metabolism—ABCB1—chronic kidney failure	6.86e-06	4.87e-05	CbGpPWpGaD
Methadone—OPRK1—Signaling Pathways—SERPINE1—chronic kidney failure	6.85e-06	4.86e-05	CbGpPWpGaD
Methadone—CYP19A1—Metabolism—ALB—chronic kidney failure	6.84e-06	4.85e-05	CbGpPWpGaD
Methadone—CYP2D6—Metabolism—SREBF1—chronic kidney failure	6.84e-06	4.85e-05	CbGpPWpGaD
Methadone—CYP2C9—Metabolism of lipids and lipoproteins—ALB—chronic kidney failure	6.8e-06	4.82e-05	CbGpPWpGaD
Methadone—OPRK1—Signaling by GPCR—KRAS—chronic kidney failure	6.78e-06	4.81e-05	CbGpPWpGaD
Methadone—CYP2C9—Metabolism—SREBF1—chronic kidney failure	6.78e-06	4.81e-05	CbGpPWpGaD
Methadone—CYP2B6—Metabolism—LPL—chronic kidney failure	6.69e-06	4.75e-05	CbGpPWpGaD
Methadone—CYP2D6—Metabolism—HMGCR—chronic kidney failure	6.65e-06	4.72e-05	CbGpPWpGaD
Methadone—CYP1A2—Metabolism—CPT1A—chronic kidney failure	6.63e-06	4.7e-05	CbGpPWpGaD
Methadone—CYP2C9—Metabolism—HMGCR—chronic kidney failure	6.59e-06	4.68e-05	CbGpPWpGaD
Methadone—OPRM1—Signaling Pathways—IRS1—chronic kidney failure	6.58e-06	4.67e-05	CbGpPWpGaD
Methadone—CYP2C19—Metabolism—CYP3A4—chronic kidney failure	6.55e-06	4.65e-05	CbGpPWpGaD
Methadone—CYP19A1—Metabolism—NOS3—chronic kidney failure	6.54e-06	4.64e-05	CbGpPWpGaD
Methadone—CYP3A5—Metabolism—LPL—chronic kidney failure	6.54e-06	4.64e-05	CbGpPWpGaD
Methadone—OPRK1—Signaling Pathways—NOS3—chronic kidney failure	6.54e-06	4.64e-05	CbGpPWpGaD
Methadone—CYP2C19—Metabolism of lipids and lipoproteins—PTGS2—chronic kidney failure	6.52e-06	4.63e-05	CbGpPWpGaD
Methadone—CYP3A7—Metabolism—POMC—chronic kidney failure	6.52e-06	4.62e-05	CbGpPWpGaD
Methadone—CYP2D6—Metabolism—FASN—chronic kidney failure	6.51e-06	4.62e-05	CbGpPWpGaD
Methadone—CYP3A4—Metabolism—SREBF2—chronic kidney failure	6.49e-06	4.61e-05	CbGpPWpGaD
Methadone—CYP2B6—Metabolism—CYP1A1—chronic kidney failure	6.46e-06	4.59e-05	CbGpPWpGaD
Methadone—CYP1A2—Metabolism—LIPC—chronic kidney failure	6.46e-06	4.58e-05	CbGpPWpGaD
Methadone—CYP1A2—Metabolism—CYP2C19—chronic kidney failure	6.46e-06	4.58e-05	CbGpPWpGaD
Methadone—CYP2C9—Metabolism—FASN—chronic kidney failure	6.45e-06	4.58e-05	CbGpPWpGaD
Methadone—CYP2C19—Metabolism—ABCA1—chronic kidney failure	6.44e-06	4.57e-05	CbGpPWpGaD
Methadone—ABCB1—Metabolism—CYP3A4—chronic kidney failure	6.4e-06	4.54e-05	CbGpPWpGaD
Methadone—CYP1A2—Metabolism of lipids and lipoproteins—POMC—chronic kidney failure	6.37e-06	4.52e-05	CbGpPWpGaD
Methadone—OPRM1—Signaling Pathways—POMC—chronic kidney failure	6.33e-06	4.5e-05	CbGpPWpGaD
Methadone—CYP3A5—Metabolism—CYP1A1—chronic kidney failure	6.32e-06	4.48e-05	CbGpPWpGaD
Methadone—ABCB1—Metabolism—ABCA1—chronic kidney failure	6.29e-06	4.46e-05	CbGpPWpGaD
Methadone—OPRD1—Signaling by GPCR—IL6—chronic kidney failure	6.29e-06	4.46e-05	CbGpPWpGaD
Methadone—CYP3A4—Metabolism—ABCC3—chronic kidney failure	6.27e-06	4.45e-05	CbGpPWpGaD
Methadone—CYP3A4—Metabolism—GCKR—chronic kidney failure	6.27e-06	4.45e-05	CbGpPWpGaD
Methadone—OPRM1—Signaling Pathways—CCL2—chronic kidney failure	6.2e-06	4.4e-05	CbGpPWpGaD
Methadone—OPRK1—Signaling Pathways—RELA—chronic kidney failure	6.15e-06	4.37e-05	CbGpPWpGaD
Methadone—CYP3A4—Metabolism—LPIN1—chronic kidney failure	6.14e-06	4.36e-05	CbGpPWpGaD
Methadone—CYP2C8—Metabolism—CAT—chronic kidney failure	6.11e-06	4.34e-05	CbGpPWpGaD
Methadone—OPRM1—Signaling Pathways—IGF1—chronic kidney failure	6.09e-06	4.32e-05	CbGpPWpGaD
Methadone—CYP2D6—Metabolism—CYP3A4—chronic kidney failure	6.03e-06	4.28e-05	CbGpPWpGaD
Methadone—CYP2B6—Metabolism—MTHFR—chronic kidney failure	6.02e-06	4.28e-05	CbGpPWpGaD
Methadone—CYP3A4—Metabolism—CYP2C18—chronic kidney failure	6.01e-06	4.27e-05	CbGpPWpGaD
Methadone—CYP3A4—Metabolism—LRP2—chronic kidney failure	6.01e-06	4.27e-05	CbGpPWpGaD
Methadone—CYP19A1—Metabolism—PTGS2—chronic kidney failure	5.98e-06	4.25e-05	CbGpPWpGaD
Methadone—CYP2C9—Metabolism—CYP3A4—chronic kidney failure	5.98e-06	4.24e-05	CbGpPWpGaD
Methadone—CYP1A2—Metabolism—SCARB1—chronic kidney failure	5.97e-06	4.23e-05	CbGpPWpGaD
Methadone—CYP2C9—Metabolism of lipids and lipoproteins—PTGS2—chronic kidney failure	5.95e-06	4.22e-05	CbGpPWpGaD
Methadone—CYP2C8—Metabolism—ABCB1—chronic kidney failure	5.95e-06	4.22e-05	CbGpPWpGaD
Methadone—CYP3A7—Metabolism—ALB—chronic kidney failure	5.94e-06	4.22e-05	CbGpPWpGaD
Methadone—CYP2D6—Metabolism—ABCA1—chronic kidney failure	5.93e-06	4.21e-05	CbGpPWpGaD
Methadone—OPRD1—Signaling Pathways—NFKB1—chronic kidney failure	5.92e-06	4.2e-05	CbGpPWpGaD
Methadone—CYP2B6—Metabolism—PPARA—chronic kidney failure	5.91e-06	4.19e-05	CbGpPWpGaD
Methadone—CYP1A2—Metabolism—PTGS1—chronic kidney failure	5.91e-06	4.19e-05	CbGpPWpGaD
Methadone—CYP3A5—Metabolism—MTHFR—chronic kidney failure	5.89e-06	4.18e-05	CbGpPWpGaD
Methadone—CYP2C9—Metabolism—ABCA1—chronic kidney failure	5.88e-06	4.17e-05	CbGpPWpGaD
Methadone—CYP1A2—Metabolism of lipids and lipoproteins—ALB—chronic kidney failure	5.81e-06	4.12e-05	CbGpPWpGaD
Methadone—CYP1A2—Metabolism—SREBF1—chronic kidney failure	5.79e-06	4.11e-05	CbGpPWpGaD
Methadone—OPRM1—Signaling Pathways—SERPINE1—chronic kidney failure	5.79e-06	4.11e-05	CbGpPWpGaD
Methadone—CYP3A5—Metabolism—PPARA—chronic kidney failure	5.78e-06	4.1e-05	CbGpPWpGaD
Methadone—OPRM1—Signaling by GPCR—KRAS—chronic kidney failure	5.73e-06	4.06e-05	CbGpPWpGaD
