nodes	percent_of_prediction	percent_of_DWPC	metapath
Icosapent—TRPV1—Trk receptor signaling mediated by PI3K and PLC-gamma—NRAS—bile duct cancer	0.00141	0.0155	CbGpPWpGaD
Icosapent—SLC8A1—Platelet homeostasis—NOS2—bile duct cancer	0.00138	0.0151	CbGpPWpGaD
Icosapent—PTGS2—pancreas—bile duct cancer	0.0013	0.0128	CbGeAlD
Icosapent—TRPV1—Trk receptor signaling mediated by the MAPK pathway—KRAS—bile duct cancer	0.00127	0.014	CbGpPWpGaD
Icosapent—PPARG—lymph node—bile duct cancer	0.00124	0.0122	CbGeAlD
Icosapent—TRPV1—Trk receptor signaling mediated by PI3K and PLC-gamma—KRAS—bile duct cancer	0.00121	0.0134	CbGpPWpGaD
Icosapent—ACSL3—Metabolism—FAR2—bile duct cancer	0.00114	0.0125	CbGpPWpGaD
Icosapent—SLC8A1—Calcium Regulation in the Cardiac Cell—GNAS—bile duct cancer	0.00112	0.0124	CbGpPWpGaD
Icosapent—SLC8A1—Myometrial Relaxation and Contraction Pathways—GNAS—bile duct cancer	0.00109	0.012	CbGpPWpGaD
Icosapent—PPARD—Metabolism of lipids and lipoproteins—FAR2—bile duct cancer	0.00109	0.012	CbGpPWpGaD
Icosapent—TRPV1—Trk receptor signaling mediated by the MAPK pathway—HRAS—bile duct cancer	0.00108	0.0119	CbGpPWpGaD
Icosapent—PPARD—RXR and RAR heterodimerization with other nuclear receptor—TGFB1—bile duct cancer	0.00107	0.0118	CbGpPWpGaD
Icosapent—ACSL3—Metabolism of lipids and lipoproteins—IDH1—bile duct cancer	0.00107	0.0118	CbGpPWpGaD
Icosapent—TRPV1—Trk receptor signaling mediated by PI3K and PLC-gamma—HRAS—bile duct cancer	0.00103	0.0114	CbGpPWpGaD
Icosapent—FFAR1—Metabolism of proteins—MUC1—bile duct cancer	0.000984	0.0108	CbGpPWpGaD
Icosapent—FFAR1—Metabolism of proteins—MUC4—bile duct cancer	0.000984	0.0108	CbGpPWpGaD
Icosapent—FADS1—Metabolism—FAR2—bile duct cancer	0.000952	0.0105	CbGpPWpGaD
Icosapent—PTGS1—Synthesis of Prostaglandins (PG) and Thromboxanes (TX)—PTGS2—bile duct cancer	0.000931	0.0102	CbGpPWpGaD
Icosapent—SLC8A1—SLC-mediated transmembrane transport—SLC5A5—bile duct cancer	0.000925	0.0102	CbGpPWpGaD
Icosapent—FADS1—Metabolism of lipids and lipoproteins—IDH1—bile duct cancer	0.000898	0.00988	CbGpPWpGaD
Icosapent—PPARD—NRF2 pathway—SLC5A5—bile duct cancer	0.000894	0.00984	CbGpPWpGaD
Icosapent—ACSL4—Metabolism—FAR2—bile duct cancer	0.000861	0.00948	CbGpPWpGaD
Icosapent—FFAR1—Metabolism—FAR2—bile duct cancer	0.000861	0.00948	CbGpPWpGaD
Icosapent—PTGS2—liver—bile duct cancer	0.000824	0.00816	CbGeAlD
Icosapent—ACSL4—Metabolism of lipids and lipoproteins—IDH1—bile duct cancer	0.000812	0.00894	CbGpPWpGaD
Icosapent—FFAR1—Metabolism of proteins—MUC2—bile duct cancer	0.000746	0.00821	CbGpPWpGaD
Icosapent—PTGS1—Overview of nanoparticle effects—PTGS2—bile duct cancer	0.000729	0.00803	CbGpPWpGaD
Icosapent—PPARD—NRF2 pathway—TGFBR2—bile duct cancer	0.00072	0.00793	CbGpPWpGaD
Icosapent—PPARD—Ectoderm Differentiation—SMAD4—bile duct cancer	0.000713	0.00785	CbGpPWpGaD
Icosapent—PPARD—NRF2 pathway—HGF—bile duct cancer	0.000662	0.00728	CbGpPWpGaD
Icosapent—PTGS1—lymph node—bile duct cancer	0.000661	0.00654	CbGeAlD
Icosapent—PTGS2—lymph node—bile duct cancer	0.000632	0.00626	CbGeAlD
Icosapent—PTGS1—Eicosanoid Synthesis—PTGS2—bile duct cancer	0.000605	0.00666	CbGpPWpGaD
Icosapent—PPARG—Metabolism of lipids and lipoproteins—FAR2—bile duct cancer	0.000593	0.00653	CbGpPWpGaD
Icosapent—PPARG—RXR and RAR heterodimerization with other nuclear receptor—TGFB1—bile duct cancer	0.000585	0.00645	CbGpPWpGaD
Icosapent—ACSL3—Metabolism—IDH2—bile duct cancer	0.000555	0.00611	CbGpPWpGaD
Icosapent—PPARG—Regulation of retinoblastoma protein—MET—bile duct cancer	0.000538	0.00592	CbGpPWpGaD
Icosapent—FFAR1—GPCR ligand binding—GNAS—bile duct cancer	0.000511	0.00563	CbGpPWpGaD
Icosapent—PTGS1—Prostaglandin Synthesis and Regulation—PTGS2—bile duct cancer	0.000506	0.00557	CbGpPWpGaD
Icosapent—PPARG—Transcription factor regulation in adipogenesis—IL6—bile duct cancer	0.000504	0.00555	CbGpPWpGaD
Icosapent—PPARG—Developmental Biology—ROBO2—bile duct cancer	0.000503	0.00554	CbGpPWpGaD
Icosapent—PPARD—Metabolism—FAR2—bile duct cancer	0.000484	0.00533	CbGpPWpGaD
Icosapent—PTGS2—Signaling mediated by p38-alpha and p38-beta—NOS2—bile duct cancer	0.000483	0.00532	CbGpPWpGaD
Icosapent—PPARG—Calcineurin-regulated NFAT-dependent transcription in lymphocytes—PTGS2—bile duct cancer	0.00048	0.00528	CbGpPWpGaD
Icosapent—ACSL3—Metabolism—IDH1—bile duct cancer	0.000477	0.00525	CbGpPWpGaD
Icosapent—SLC8A1—Transmembrane transport of small molecules—SLC5A5—bile duct cancer	0.00047	0.00517	CbGpPWpGaD
Icosapent—FADS1—Metabolism—IDH2—bile duct cancer	0.000465	0.00512	CbGpPWpGaD
Icosapent—PPARD—Metabolism of lipids and lipoproteins—IDH1—bile duct cancer	0.000456	0.00502	CbGpPWpGaD
Icosapent—TRPV1—Transmembrane transport of small molecules—SLC5A5—bile duct cancer	0.000454	0.005	CbGpPWpGaD
Icosapent—SLC8A1—Hemostasis—GNAS—bile duct cancer	0.000422	0.00465	CbGpPWpGaD
Icosapent—ACSL4—Metabolism—IDH2—bile duct cancer	0.00042	0.00463	CbGpPWpGaD
Icosapent—FFAR1—Metabolism—IDH2—bile duct cancer	0.00042	0.00463	CbGpPWpGaD
Icosapent—PTGS1—Metabolism of lipids and lipoproteins—FAR2—bile duct cancer	0.000416	0.00458	CbGpPWpGaD
Icosapent—SLC8A1—Hemostasis—HGF—bile duct cancer	0.000402	0.00442	CbGpPWpGaD
Icosapent—FADS1—Metabolism—IDH1—bile duct cancer	0.0004	0.0044	CbGpPWpGaD
Icosapent—PTGS1—Overview of nanoparticle effects—IL6—bile duct cancer	0.000397	0.00437	CbGpPWpGaD
Icosapent—FFAR1—Gastrin-CREB signalling pathway via PKC and MAPK—NRAS—bile duct cancer	0.000379	0.00417	CbGpPWpGaD
Icosapent—SLC8A1—Transmembrane transport of small molecules—GNAS—bile duct cancer	0.000365	0.00402	CbGpPWpGaD
Icosapent—ACSL4—Metabolism—IDH1—bile duct cancer	0.000362	0.00398	CbGpPWpGaD
Icosapent—FFAR1—Metabolism—IDH1—bile duct cancer	0.000362	0.00398	CbGpPWpGaD
Icosapent—TRPV1—Transmembrane transport of small molecules—GNAS—bile duct cancer	0.000353	0.00388	CbGpPWpGaD
Icosapent—FFAR1—Signaling Pathways—RNF43—bile duct cancer	0.000352	0.00387	CbGpPWpGaD
Icosapent—FFAR1—Gastrin-CREB signalling pathway via PKC and MAPK—EGFR—bile duct cancer	0.000345	0.0038	CbGpPWpGaD
Icosapent—PTGS1—Arachidonic acid metabolism—PTGS2—bile duct cancer	0.000336	0.0037	CbGpPWpGaD
Icosapent—PTGS2—Metabolism of lipids and lipoproteins—FAR2—bile duct cancer	0.00033	0.00363	CbGpPWpGaD
Icosapent—PPARD—Gene Expression—MBD2—bile duct cancer	0.000327	0.0036	CbGpPWpGaD
Icosapent—FFAR1—Gastrin-CREB signalling pathway via PKC and MAPK—KRAS—bile duct cancer	0.000326	0.00359	CbGpPWpGaD
Icosapent—SLC8A1—Myometrial Relaxation and Contraction Pathways—IL6—bile duct cancer	0.000318	0.0035	CbGpPWpGaD
Icosapent—PTGS2—Overview of nanoparticle effects—IL6—bile duct cancer	0.000315	0.00347	CbGpPWpGaD
Icosapent—ACSL3—Metabolism—SLC5A5—bile duct cancer	0.000315	0.00347	CbGpPWpGaD
Icosapent—SLC8A1—Hemostasis—NOS2—bile duct cancer	0.000308	0.00339	CbGpPWpGaD
Icosapent—PPARD—Adipogenesis—TGFB1—bile duct cancer	0.000296	0.00326	CbGpPWpGaD
Icosapent—PPARD—Wnt Signaling Pathway and Pluripotency—TP53—bile duct cancer	0.000296	0.00326	CbGpPWpGaD
Icosapent—ACSL3—Metabolism of lipids and lipoproteins—PTGS2—bile duct cancer	0.000295	0.00325	CbGpPWpGaD
Icosapent—FFAR1—GPCR downstream signaling—GNAS—bile duct cancer	0.000289	0.00318	CbGpPWpGaD
Icosapent—FFAR1—Gastrin-CREB signalling pathway via PKC and MAPK—HRAS—bile duct cancer	0.000277	0.00305	CbGpPWpGaD
Icosapent—PPARD—Generic Transcription Pathway—SMAD4—bile duct cancer	0.000273	0.00301	CbGpPWpGaD
Icosapent—PPARD—NRF2 pathway—TGFB1—bile duct cancer	0.00027	0.00297	CbGpPWpGaD
Icosapent—FFAR1—Gastrin-CREB signalling pathway via PKC and MAPK—IL6—bile duct cancer	0.000265	0.00292	CbGpPWpGaD
Icosapent—PPARG—Metabolism—FAR2—bile duct cancer	0.000264	0.00291	CbGpPWpGaD
Icosapent—FADS1—Metabolism—SLC5A5—bile duct cancer	0.000264	0.0029	CbGpPWpGaD
Icosapent—FFAR1—Signaling by GPCR—GNAS—bile duct cancer	0.000262	0.00289	CbGpPWpGaD
Icosapent—PPARG—Metabolism of lipids and lipoproteins—IDH1—bile duct cancer	0.000249	0.00274	CbGpPWpGaD
Icosapent—FADS1—Metabolism of lipids and lipoproteins—PTGS2—bile duct cancer	0.000247	0.00272	CbGpPWpGaD
Icosapent—PPARG—Transcriptional regulation of white adipocyte differentiation—TGFB1—bile duct cancer	0.000246	0.0027	CbGpPWpGaD
Icosapent—ACSL3—Metabolism—GNAS—bile duct cancer	0.000245	0.00269	CbGpPWpGaD
Icosapent—ACSL4—Metabolism—SLC5A5—bile duct cancer	0.000239	0.00263	CbGpPWpGaD
Icosapent—FFAR1—Metabolism—SLC5A5—bile duct cancer	0.000239	0.00263	CbGpPWpGaD
Icosapent—PPARD—Metabolism—IDH2—bile duct cancer	0.000236	0.0026	CbGpPWpGaD
Icosapent—FFAR1—Metabolism of proteins—MMP2—bile duct cancer	0.000225	0.00248	CbGpPWpGaD
Icosapent—ACSL4—Metabolism of lipids and lipoproteins—PTGS2—bile duct cancer	0.000223	0.00246	CbGpPWpGaD
Icosapent—PPARD—Adipogenesis—IL6—bile duct cancer	0.000223	0.00245	CbGpPWpGaD
Icosapent—PTGS2—Aryl Hydrocarbon Receptor—NRAS—bile duct cancer	0.000222	0.00244	CbGpPWpGaD
Icosapent—PPARG—Circadian rythm related genes—NOS2—bile duct cancer	0.000214	0.00236	CbGpPWpGaD
Icosapent—PTGS1—Selenium Micronutrient Network—PTGS2—bile duct cancer	0.000214	0.00236	CbGpPWpGaD
Icosapent—PTGS2—Signaling mediated by p38-alpha and p38-beta—TP53—bile duct cancer	0.000211	0.00233	CbGpPWpGaD
Icosapent—FADS1—Metabolism—GNAS—bile duct cancer	0.000205	0.00226	CbGpPWpGaD
Icosapent—PPARD—Metabolism—IDH1—bile duct cancer	0.000203	0.00224	CbGpPWpGaD
Icosapent—PTGS2—Aryl Hydrocarbon Receptor—EGFR—bile duct cancer	0.000202	0.00223	CbGpPWpGaD
Icosapent—PTGS2—Aryl Hydrocarbon Receptor—KRAS—bile duct cancer	0.000191	0.0021	CbGpPWpGaD
Icosapent—ACSL4—Metabolism—GNAS—bile duct cancer	0.000185	0.00204	CbGpPWpGaD
Icosapent—FFAR1—Metabolism—GNAS—bile duct cancer	0.000185	0.00204	CbGpPWpGaD
Icosapent—PTGS1—Metabolism—FAR2—bile duct cancer	0.000185	0.00204	CbGpPWpGaD
Icosapent—PTGS2—Spinal Cord Injury—NOS2—bile duct cancer	0.000183	0.00201	CbGpPWpGaD
Icosapent—PPARG—Gene Expression—MBD2—bile duct cancer	0.000178	0.00197	CbGpPWpGaD
Icosapent—SLC8A1—Hemostasis—NRAS—bile duct cancer	0.000176	0.00194	CbGpPWpGaD
Icosapent—PTGS1—Metabolism of lipids and lipoproteins—IDH1—bile duct cancer	0.000175	0.00192	CbGpPWpGaD
Icosapent—PTGS2—Integrated Pancreatic Cancer Pathway—SMAD4—bile duct cancer	0.000167	0.00184	CbGpPWpGaD
Icosapent—SLC8A1—Hemostasis—TGFB1—bile duct cancer	0.000164	0.0018	CbGpPWpGaD
Icosapent—PTGS2—Aryl Hydrocarbon Receptor—HRAS—bile duct cancer	0.000162	0.00179	CbGpPWpGaD
Icosapent—PPARG—Adipogenesis—TGFB1—bile duct cancer	0.000162	0.00178	CbGpPWpGaD
Icosapent—FFAR1—Signaling Pathways—TGFBR2—bile duct cancer	0.000161	0.00177	CbGpPWpGaD
Icosapent—FFAR1—Signaling Pathways—GNAS—bile duct cancer	0.000155	0.00171	CbGpPWpGaD
Icosapent—FFAR1—Signaling Pathways—SMAD4—bile duct cancer	0.000152	0.00167	CbGpPWpGaD
Icosapent—SLC8A1—Hemostasis—KRAS—bile duct cancer	0.000152	0.00167	CbGpPWpGaD
Icosapent—PPARG—Generic Transcription Pathway—SMAD4—bile duct cancer	0.000149	0.00164	CbGpPWpGaD
Icosapent—PTGS2—Metabolism—FAR2—bile duct cancer	0.000147	0.00162	CbGpPWpGaD
Icosapent—PPARG—Developmental Biology—SMAD4—bile duct cancer	0.00014	0.00155	CbGpPWpGaD
Icosapent—PTGS2—Metabolism of lipids and lipoproteins—IDH1—bile duct cancer	0.000139	0.00153	CbGpPWpGaD
Icosapent—PTGS2—C-MYB transcription factor network—NRAS—bile duct cancer	0.000137	0.00151	CbGpPWpGaD
Icosapent—SLC8A1—Hemostasis—TP53—bile duct cancer	0.000135	0.00148	CbGpPWpGaD
Icosapent—PPARD—Metabolism—SLC5A5—bile duct cancer	0.000134	0.00148	CbGpPWpGaD
Icosapent—PPARD—Gene Expression—SMAD4—bile duct cancer	0.000131	0.00145	CbGpPWpGaD
Icosapent—ACSL3—Metabolism—PTGS2—bile duct cancer	0.000131	0.00145	CbGpPWpGaD
Icosapent—PPARG—Metabolism—IDH2—bile duct cancer	0.000129	0.00142	CbGpPWpGaD
Icosapent—SLC8A1—Hemostasis—HRAS—bile duct cancer	0.000129	0.00142	CbGpPWpGaD
Icosapent—PPARD—Metabolism of lipids and lipoproteins—PTGS2—bile duct cancer	0.000126	0.00138	CbGpPWpGaD
Icosapent—PPARG—Adipogenesis—IL6—bile duct cancer	0.000122	0.00134	CbGpPWpGaD
Icosapent—PTGS2—C-MYB transcription factor network—KRAS—bile duct cancer	0.000118	0.0013	CbGpPWpGaD
Icosapent—PTGS2—Spinal Cord Injury—MMP9—bile duct cancer	0.000118	0.0013	CbGpPWpGaD
Icosapent—PTGS1—Selenium Micronutrient Network—IL6—bile duct cancer	0.000117	0.00128	CbGpPWpGaD
Icosapent—PPARG—Metabolism—IDH1—bile duct cancer	0.000111	0.00122	CbGpPWpGaD
Icosapent—FADS1—Metabolism—PTGS2—bile duct cancer	0.00011	0.00121	CbGpPWpGaD
Icosapent—FFAR1—Signaling by GPCR—NRAS—bile duct cancer	0.00011	0.00121	CbGpPWpGaD
Icosapent—PPARG—Developmental Biology—MET—bile duct cancer	0.000107	0.00118	CbGpPWpGaD
Icosapent—PPARD—Metabolism—GNAS—bile duct cancer	0.000104	0.00115	CbGpPWpGaD
Icosapent—PTGS2—C-MYB transcription factor network—HRAS—bile duct cancer	0.0001	0.0011	CbGpPWpGaD
Icosapent—FFAR1—Signaling by GPCR—EGFR—bile duct cancer	9.99e-05	0.0011	CbGpPWpGaD
Icosapent—ACSL4—Metabolism—PTGS2—bile duct cancer	9.95e-05	0.0011	CbGpPWpGaD
Icosapent—FFAR1—Metabolism—PTGS2—bile duct cancer	9.95e-05	0.0011	CbGpPWpGaD
Icosapent—PTGS2—Spinal Cord Injury—TGFB1—bile duct cancer	9.71e-05	0.00107	CbGpPWpGaD
Icosapent—PTGS2—Spinal Cord Injury—EGFR—bile duct cancer	9.52e-05	0.00105	CbGpPWpGaD
Icosapent—FFAR1—Signaling by GPCR—KRAS—bile duct cancer	9.43e-05	0.00104	CbGpPWpGaD
Icosapent—PPARG—Circadian rythm related genes—TP53—bile duct cancer	9.38e-05	0.00103	CbGpPWpGaD
Icosapent—PTGS2—Integrated Pancreatic Cancer Pathway—ERBB2—bile duct cancer	9.34e-05	0.00103	CbGpPWpGaD
Icosapent—PTGS2—Selenium Micronutrient Network—IL6—bile duct cancer	9.25e-05	0.00102	CbGpPWpGaD
Icosapent—PTGS1—Metabolism—IDH2—bile duct cancer	9.04e-05	0.000995	CbGpPWpGaD
Icosapent—PPARG—Developmental Biology—MMP2—bile duct cancer	8.96e-05	0.000987	CbGpPWpGaD
Icosapent—PPARG—Circadian rythm related genes—IL6—bile duct cancer	8.59e-05	0.000946	CbGpPWpGaD
Icosapent—PTGS2—Disease—RNF43—bile duct cancer	8.57e-05	0.000943	CbGpPWpGaD
Icosapent—FFAR1—Signaling Pathways—ERBB2—bile duct cancer	8.51e-05	0.000937	CbGpPWpGaD
Icosapent—FFAR1—Signaling by GPCR—HRAS—bile duct cancer	8.02e-05	0.000883	CbGpPWpGaD
Icosapent—PTGS2—Spinal Cord Injury—TP53—bile duct cancer	7.99e-05	0.00088	CbGpPWpGaD
Icosapent—PPARG—Developmental Biology—ERBB2—bile duct cancer	7.85e-05	0.000865	CbGpPWpGaD
Icosapent—PTGS1—Metabolism—IDH1—bile duct cancer	7.77e-05	0.000856	CbGpPWpGaD
Icosapent—FFAR1—Signaling by GPCR—IL6—bile duct cancer	7.68e-05	0.000845	CbGpPWpGaD
Icosapent—PTGS2—Disease—IDH1—bile duct cancer	7.37e-05	0.000811	CbGpPWpGaD
Icosapent—PPARG—Metabolism—SLC5A5—bile duct cancer	7.32e-05	0.000806	CbGpPWpGaD
Icosapent—PTGS2—Spinal Cord Injury—IL6—bile duct cancer	7.32e-05	0.000805	CbGpPWpGaD
Icosapent—FFAR1—Signaling Pathways—MMP9—bile duct cancer	7.3e-05	0.000804	CbGpPWpGaD
Icosapent—PPARG—Gene Expression—SMAD4—bile duct cancer	7.18e-05	0.00079	CbGpPWpGaD
Icosapent—PTGS2—Metabolism—IDH2—bile duct cancer	7.17e-05	0.00079	CbGpPWpGaD
Icosapent—PPARG—Metabolism of lipids and lipoproteins—PTGS2—bile duct cancer	6.86e-05	0.000755	CbGpPWpGaD
Icosapent—PPARG—Developmental Biology—MMP9—bile duct cancer	6.74e-05	0.000742	CbGpPWpGaD
Icosapent—PTGS2—Integrated Pancreatic Cancer Pathway—TGFB1—bile duct cancer	6.6e-05	0.000727	CbGpPWpGaD
Icosapent—FFAR1—Signaling Pathways—NRAS—bile duct cancer	6.48e-05	0.000713	CbGpPWpGaD
Icosapent—PTGS2—Integrated Pancreatic Cancer Pathway—EGFR—bile duct cancer	6.47e-05	0.000713	CbGpPWpGaD
Icosapent—PTGS2—Metabolism—IDH1—bile duct cancer	6.17e-05	0.000679	CbGpPWpGaD
Icosapent—PTGS2—Integrated Pancreatic Cancer Pathway—KRAS—bile duct cancer	6.12e-05	0.000674	CbGpPWpGaD
Icosapent—FFAR1—Signaling Pathways—TGFB1—bile duct cancer	6.02e-05	0.000663	CbGpPWpGaD
Icosapent—PPARG—Developmental Biology—NRAS—bile duct cancer	5.98e-05	0.000658	CbGpPWpGaD
Icosapent—FFAR1—Signaling Pathways—EGFR—bile duct cancer	5.9e-05	0.00065	CbGpPWpGaD
Icosapent—PPARG—Metabolism—GNAS—bile duct cancer	5.69e-05	0.000626	CbGpPWpGaD
Icosapent—PPARD—Metabolism—PTGS2—bile duct cancer	5.59e-05	0.000616	CbGpPWpGaD
Icosapent—FFAR1—Signaling Pathways—KRAS—bile duct cancer	5.57e-05	0.000614	CbGpPWpGaD
Icosapent—PPARG—Developmental Biology—TGFB1—bile duct cancer	5.55e-05	0.000611	CbGpPWpGaD
Icosapent—PPARG—Developmental Biology—EGFR—bile duct cancer	5.44e-05	0.000599	CbGpPWpGaD
Icosapent—PTGS2—Integrated Pancreatic Cancer Pathway—TP53—bile duct cancer	5.44e-05	0.000599	CbGpPWpGaD
Icosapent—PPARG—Developmental Biology—KRAS—bile duct cancer	5.14e-05	0.000566	CbGpPWpGaD
Icosapent—PTGS1—Metabolism—SLC5A5—bile duct cancer	5.13e-05	0.000565	CbGpPWpGaD
Icosapent—FFAR1—Signaling Pathways—TP53—bile duct cancer	4.95e-05	0.000545	CbGpPWpGaD
Icosapent—PTGS1—Metabolism of lipids and lipoproteins—PTGS2—bile duct cancer	4.8e-05	0.000529	CbGpPWpGaD
Icosapent—FFAR1—Signaling Pathways—HRAS—bile duct cancer	4.74e-05	0.000522	CbGpPWpGaD
Icosapent—FFAR1—Signaling Pathways—IL6—bile duct cancer	4.53e-05	0.000499	CbGpPWpGaD
Icosapent—PPARG—Developmental Biology—HRAS—bile duct cancer	4.37e-05	0.000481	CbGpPWpGaD
Icosapent—PPARG—Developmental Biology—IL6—bile duct cancer	4.18e-05	0.000461	CbGpPWpGaD
Icosapent—PTGS2—Metabolism—SLC5A5—bile duct cancer	4.07e-05	0.000448	CbGpPWpGaD
Icosapent—PTGS1—Metabolism—GNAS—bile duct cancer	3.98e-05	0.000439	CbGpPWpGaD
Icosapent—PTGS2—Disease—TGFBR2—bile duct cancer	3.92e-05	0.000431	CbGpPWpGaD
Icosapent—PTGS2—Disease—SMAD4—bile duct cancer	3.71e-05	0.000408	CbGpPWpGaD
Icosapent—PTGS2—Metabolism—GNAS—bile duct cancer	3.16e-05	0.000348	CbGpPWpGaD
Icosapent—PPARG—Metabolism—PTGS2—bile duct cancer	3.05e-05	0.000336	CbGpPWpGaD
Icosapent—PTGS2—Disease—NOS2—bile duct cancer	2.76e-05	0.000304	CbGpPWpGaD
Icosapent—PTGS1—Metabolism—PTGS2—bile duct cancer	2.14e-05	0.000236	CbGpPWpGaD
Icosapent—PTGS2—Disease—ERBB2—bile duct cancer	2.07e-05	0.000228	CbGpPWpGaD
Icosapent—PTGS2—Disease—NRAS—bile duct cancer	1.58e-05	0.000174	CbGpPWpGaD
Icosapent—PTGS2—Disease—TGFB1—bile duct cancer	1.47e-05	0.000161	CbGpPWpGaD
Icosapent—PTGS2—Disease—EGFR—bile duct cancer	1.44e-05	0.000158	CbGpPWpGaD
Icosapent—PTGS2—Disease—KRAS—bile duct cancer	1.36e-05	0.00015	CbGpPWpGaD
Icosapent—PTGS2—Disease—HRAS—bile duct cancer	1.15e-05	0.000127	CbGpPWpGaD
Icosapent—PTGS2—Disease—IL6—bile duct cancer	1.11e-05	0.000122	CbGpPWpGaD
