nodes	percent_of_prediction	percent_of_DWPC	metapath
Saxagliptin—DPP4—nephron tubule—type 2 diabetes mellitus	0.000734	0.029	CbGeAlD
Saxagliptin—DPP4—cardiovascular system—type 2 diabetes mellitus	0.000659	0.0261	CbGeAlD
Saxagliptin—DPP4—kidney—type 2 diabetes mellitus	0.000645	0.0255	CbGeAlD
Saxagliptin—DPP4—pancreas—type 2 diabetes mellitus	0.000641	0.0253	CbGeAlD
Saxagliptin—DPP4—cortex of kidney—type 2 diabetes mellitus	0.000628	0.0249	CbGeAlD
Saxagliptin—SLCO4C1—liver—type 2 diabetes mellitus	0.000614	0.0243	CbGeAlD
Saxagliptin—DPP4—adipose tissue—type 2 diabetes mellitus	0.000582	0.023	CbGeAlD
Saxagliptin—SLC22A8—nephron tubule—type 2 diabetes mellitus	0.000483	0.0191	CbGeAlD
Saxagliptin—SLC22A8—kidney—type 2 diabetes mellitus	0.000425	0.0168	CbGeAlD
Saxagliptin—SLC22A8—cortex of kidney—type 2 diabetes mellitus	0.000413	0.0163	CbGeAlD
Saxagliptin—DPP4—liver—type 2 diabetes mellitus	0.000408	0.0161	CbGeAlD
Saxagliptin—CYP3A5—islet of Langerhans—type 2 diabetes mellitus	0.000396	0.0157	CbGeAlD
Saxagliptin—ABCC1—cortex of kidney—type 2 diabetes mellitus	0.000355	0.0141	CbGeAlD
Saxagliptin—ABCC1—adipose tissue—type 2 diabetes mellitus	0.000329	0.013	CbGeAlD
Saxagliptin—CYP3A5—nephron tubule—type 2 diabetes mellitus	0.000319	0.0126	CbGeAlD
Saxagliptin—CYP3A5—kidney—type 2 diabetes mellitus	0.00028	0.0111	CbGeAlD
Saxagliptin—CYP3A5—pancreas—type 2 diabetes mellitus	0.000279	0.011	CbGeAlD
Saxagliptin—CYP3A5—cortex of kidney—type 2 diabetes mellitus	0.000273	0.0108	CbGeAlD
Saxagliptin—CYP3A5—adipose tissue—type 2 diabetes mellitus	0.000253	0.00999	CbGeAlD
Saxagliptin—ABCC1—liver—type 2 diabetes mellitus	0.000231	0.00912	CbGeAlD
Saxagliptin—CYP3A4—kidney—type 2 diabetes mellitus	0.00021	0.00832	CbGeAlD
Saxagliptin—CYP3A5—liver—type 2 diabetes mellitus	0.000177	0.00701	CbGeAlD
Saxagliptin—Vomiting—Repaglinide—type 2 diabetes mellitus	0.000144	0.00126	CcSEcCtD
Saxagliptin—Flatulence—Valsartan—type 2 diabetes mellitus	0.000144	0.00126	CcSEcCtD
Saxagliptin—Gastrointestinal pain—Glimepiride—type 2 diabetes mellitus	0.000143	0.00125	CcSEcCtD
Saxagliptin—Rash—Repaglinide—type 2 diabetes mellitus	0.000143	0.00125	CcSEcCtD
Saxagliptin—Dermatitis—Repaglinide—type 2 diabetes mellitus	0.000143	0.00125	CcSEcCtD
Saxagliptin—Urticaria—Pioglitazone—type 2 diabetes mellitus	0.000143	0.00125	CcSEcCtD
Saxagliptin—Gastrointestinal pain—Sitagliptin—type 2 diabetes mellitus	0.000143	0.00125	CcSEcCtD
Saxagliptin—Pancreatitis—Ramipril—type 2 diabetes mellitus	0.000143	0.00124	CcSEcCtD
Saxagliptin—Flatulence—Orlistat—type 2 diabetes mellitus	0.000142	0.00124	CcSEcCtD
Saxagliptin—Headache—Repaglinide—type 2 diabetes mellitus	0.000142	0.00124	CcSEcCtD
Saxagliptin—Oedema peripheral—Irbesartan—type 2 diabetes mellitus	0.000142	0.00124	CcSEcCtD
Saxagliptin—Dizziness—Rosiglitazone—type 2 diabetes mellitus	0.000142	0.00124	CcSEcCtD
Saxagliptin—Sinusitis—Losartan—type 2 diabetes mellitus	0.000142	0.00124	CcSEcCtD
Saxagliptin—Thrombocytopenia—Glyburide—type 2 diabetes mellitus	0.000142	0.00124	CcSEcCtD
Saxagliptin—Urticaria—Glimepiride—type 2 diabetes mellitus	0.000139	0.00122	CcSEcCtD
Saxagliptin—Dyspepsia—Bromocriptine—type 2 diabetes mellitus	0.000139	0.00121	CcSEcCtD
Saxagliptin—Urticaria—Sitagliptin—type 2 diabetes mellitus	0.000139	0.00121	CcSEcCtD
Saxagliptin—Abdominal pain—Glimepiride—type 2 diabetes mellitus	0.000139	0.00121	CcSEcCtD
Saxagliptin—Hypersensitivity—Glipizide—type 2 diabetes mellitus	0.000139	0.00121	CcSEcCtD
Saxagliptin—Abdominal pain—Sitagliptin—type 2 diabetes mellitus	0.000138	0.00121	CcSEcCtD
Saxagliptin—Immune system disorder—Metformin—type 2 diabetes mellitus	0.000138	0.00121	CcSEcCtD
Saxagliptin—Gastrointestinal disorder—Bromocriptine—type 2 diabetes mellitus	0.000137	0.00119	CcSEcCtD
Saxagliptin—Fatigue—Bromocriptine—type 2 diabetes mellitus	0.000136	0.00119	CcSEcCtD
Saxagliptin—Myalgia—Gliclazide—type 2 diabetes mellitus	0.000136	0.00118	CcSEcCtD
Saxagliptin—Arthralgia—Gliclazide—type 2 diabetes mellitus	0.000136	0.00118	CcSEcCtD
Saxagliptin—Rash—Rosiglitazone—type 2 diabetes mellitus	0.000135	0.00118	CcSEcCtD
Saxagliptin—Upper respiratory tract infection—Ramipril—type 2 diabetes mellitus	0.000135	0.00118	CcSEcCtD
Saxagliptin—Dermatitis—Rosiglitazone—type 2 diabetes mellitus	0.000135	0.00118	CcSEcCtD
Saxagliptin—Nausea—Repaglinide—type 2 diabetes mellitus	0.000135	0.00118	CcSEcCtD
Saxagliptin—Asthenia—Glipizide—type 2 diabetes mellitus	0.000135	0.00118	CcSEcCtD
Saxagliptin—Unspecified disorder of skin and subcutaneous tissue—Gliclazide—type 2 diabetes mellitus	0.000135	0.00117	CcSEcCtD
Saxagliptin—Headache—Rosiglitazone—type 2 diabetes mellitus	0.000135	0.00117	CcSEcCtD
Saxagliptin—Erectile dysfunction—Ramipril—type 2 diabetes mellitus	0.000134	0.00117	CcSEcCtD
Saxagliptin—Angioedema—Valsartan—type 2 diabetes mellitus	0.000134	0.00117	CcSEcCtD
Saxagliptin—Malnutrition—Metformin—type 2 diabetes mellitus	0.000133	0.00116	CcSEcCtD
Saxagliptin—Pruritus—Glipizide—type 2 diabetes mellitus	0.000133	0.00116	CcSEcCtD
Saxagliptin—CYP3A4—liver—type 2 diabetes mellitus	0.000133	0.00526	CbGeAlD
Saxagliptin—Hypersensitivity—Pioglitazone—type 2 diabetes mellitus	0.000133	0.00116	CcSEcCtD
Saxagliptin—Angioedema—Orlistat—type 2 diabetes mellitus	0.000132	0.00115	CcSEcCtD
Saxagliptin—Musculoskeletal discomfort—Glyburide—type 2 diabetes mellitus	0.000132	0.00115	CcSEcCtD
Saxagliptin—Flatulence—Metformin—type 2 diabetes mellitus	0.000131	0.00114	CcSEcCtD
Saxagliptin—Immune system disorder—Irbesartan—type 2 diabetes mellitus	0.00013	0.00114	CcSEcCtD
Saxagliptin—Gastrointestinal pain—Bromocriptine—type 2 diabetes mellitus	0.000129	0.00113	CcSEcCtD
Saxagliptin—Hypersensitivity—Glimepiride—type 2 diabetes mellitus	0.000129	0.00113	CcSEcCtD
Saxagliptin—Asthenia—Pioglitazone—type 2 diabetes mellitus	0.000129	0.00113	CcSEcCtD
Saxagliptin—Infection—Gliclazide—type 2 diabetes mellitus	0.000129	0.00113	CcSEcCtD
Saxagliptin—Hypersensitivity—Sitagliptin—type 2 diabetes mellitus	0.000129	0.00112	CcSEcCtD
Saxagliptin—Nausea—Rosiglitazone—type 2 diabetes mellitus	0.000128	0.00111	CcSEcCtD
Saxagliptin—Dyspepsia—Glyburide—type 2 diabetes mellitus	0.000127	0.00111	CcSEcCtD
Saxagliptin—Thrombocytopenia—Gliclazide—type 2 diabetes mellitus	0.000127	0.00111	CcSEcCtD
Saxagliptin—Skin disorder—Gliclazide—type 2 diabetes mellitus	0.000126	0.0011	CcSEcCtD
Saxagliptin—Urinary tract infection—Ramipril—type 2 diabetes mellitus	0.000126	0.0011	CcSEcCtD
Saxagliptin—Asthenia—Glimepiride—type 2 diabetes mellitus	0.000126	0.0011	CcSEcCtD
Saxagliptin—Urticaria—Bromocriptine—type 2 diabetes mellitus	0.000126	0.0011	CcSEcCtD
Saxagliptin—Malnutrition—Irbesartan—type 2 diabetes mellitus	0.000126	0.0011	CcSEcCtD
Saxagliptin—Asthenia—Sitagliptin—type 2 diabetes mellitus	0.000125	0.00109	CcSEcCtD
Saxagliptin—Abdominal pain—Bromocriptine—type 2 diabetes mellitus	0.000125	0.00109	CcSEcCtD
Saxagliptin—Gastrointestinal disorder—Glyburide—type 2 diabetes mellitus	0.000125	0.00109	CcSEcCtD
Saxagliptin—Arthralgia—Valsartan—type 2 diabetes mellitus	0.000125	0.00109	CcSEcCtD
Saxagliptin—Myalgia—Valsartan—type 2 diabetes mellitus	0.000125	0.00109	CcSEcCtD
Saxagliptin—Dizziness—Glipizide—type 2 diabetes mellitus	0.000124	0.00108	CcSEcCtD
Saxagliptin—Pruritus—Glimepiride—type 2 diabetes mellitus	0.000124	0.00108	CcSEcCtD
Saxagliptin—Flatulence—Irbesartan—type 2 diabetes mellitus	0.000124	0.00108	CcSEcCtD
Saxagliptin—Unspecified disorder of skin and subcutaneous tissue—Valsartan—type 2 diabetes mellitus	0.000124	0.00108	CcSEcCtD
Saxagliptin—Myalgia—Orlistat—type 2 diabetes mellitus	0.000123	0.00107	CcSEcCtD
Saxagliptin—Unspecified disorder of skin and subcutaneous tissue—Orlistat—type 2 diabetes mellitus	0.000122	0.00107	CcSEcCtD
Saxagliptin—Sinusitis—Ramipril—type 2 diabetes mellitus	0.000122	0.00106	CcSEcCtD
Saxagliptin—Vomiting—Glipizide—type 2 diabetes mellitus	0.00012	0.00104	CcSEcCtD
Saxagliptin—Anaphylactic shock—Valsartan—type 2 diabetes mellitus	0.000119	0.00104	CcSEcCtD
Saxagliptin—Dizziness—Pioglitazone—type 2 diabetes mellitus	0.000119	0.00104	CcSEcCtD
Saxagliptin—Infection—Valsartan—type 2 diabetes mellitus	0.000119	0.00103	CcSEcCtD
Saxagliptin—Rash—Glipizide—type 2 diabetes mellitus	0.000119	0.00103	CcSEcCtD
Saxagliptin—Dermatitis—Glipizide—type 2 diabetes mellitus	0.000118	0.00103	CcSEcCtD
Saxagliptin—Musculoskeletal discomfort—Gliclazide—type 2 diabetes mellitus	0.000118	0.00103	CcSEcCtD
Saxagliptin—Gastrointestinal pain—Glyburide—type 2 diabetes mellitus	0.000118	0.00103	CcSEcCtD
Saxagliptin—Anaphylactic shock—Orlistat—type 2 diabetes mellitus	0.000118	0.00103	CcSEcCtD
Saxagliptin—Headache—Glipizide—type 2 diabetes mellitus	0.000118	0.00103	CcSEcCtD
Saxagliptin—Infection—Orlistat—type 2 diabetes mellitus	0.000117	0.00102	CcSEcCtD
Saxagliptin—Thrombocytopenia—Valsartan—type 2 diabetes mellitus	0.000117	0.00102	CcSEcCtD
Saxagliptin—Flatulence—Losartan—type 2 diabetes mellitus	0.000117	0.00102	CcSEcCtD
Saxagliptin—Dizziness—Glimepiride—type 2 diabetes mellitus	0.000116	0.00101	CcSEcCtD
Saxagliptin—Skin disorder—Valsartan—type 2 diabetes mellitus	0.000116	0.00101	CcSEcCtD
Saxagliptin—Dizziness—Sitagliptin—type 2 diabetes mellitus	0.000116	0.00101	CcSEcCtD
Saxagliptin—Urticaria—Glyburide—type 2 diabetes mellitus	0.000115	0.001	CcSEcCtD
Saxagliptin—Angioedema—Irbesartan—type 2 diabetes mellitus	0.000115	0.001	CcSEcCtD
Saxagliptin—Oedema peripheral—Ramipril—type 2 diabetes mellitus	0.000115	0.001	CcSEcCtD
Saxagliptin—Skin disorder—Orlistat—type 2 diabetes mellitus	0.000115	0.000999	CcSEcCtD
Saxagliptin—Abdominal pain—Glyburide—type 2 diabetes mellitus	0.000114	0.000997	CcSEcCtD
Saxagliptin—Dyspepsia—Gliclazide—type 2 diabetes mellitus	0.000114	0.000997	CcSEcCtD
Saxagliptin—Asthenia—Bromocriptine—type 2 diabetes mellitus	0.000114	0.00099	CcSEcCtD
Saxagliptin—Myalgia—Metformin—type 2 diabetes mellitus	0.000113	0.000989	CcSEcCtD
Saxagliptin—Headache—Pioglitazone—type 2 diabetes mellitus	0.000113	0.000984	CcSEcCtD
Saxagliptin—Unspecified disorder of skin and subcutaneous tissue—Metformin—type 2 diabetes mellitus	0.000113	0.000982	CcSEcCtD
Saxagliptin—Gastrointestinal disorder—Gliclazide—type 2 diabetes mellitus	0.000112	0.000978	CcSEcCtD
Saxagliptin—Fatigue—Gliclazide—type 2 diabetes mellitus	0.000112	0.000977	CcSEcCtD
Saxagliptin—Nausea—Glipizide—type 2 diabetes mellitus	0.000112	0.000974	CcSEcCtD
Saxagliptin—Vomiting—Glimepiride—type 2 diabetes mellitus	0.000112	0.000973	CcSEcCtD
Saxagliptin—Vomiting—Sitagliptin—type 2 diabetes mellitus	0.000111	0.00097	CcSEcCtD
Saxagliptin—Rash—Glimepiride—type 2 diabetes mellitus	0.000111	0.000965	CcSEcCtD
Saxagliptin—Dermatitis—Glimepiride—type 2 diabetes mellitus	0.000111	0.000964	CcSEcCtD
Saxagliptin—Rash—Sitagliptin—type 2 diabetes mellitus	0.00011	0.000962	CcSEcCtD
Saxagliptin—Dermatitis—Sitagliptin—type 2 diabetes mellitus	0.00011	0.000961	CcSEcCtD
Saxagliptin—Headache—Glimepiride—type 2 diabetes mellitus	0.00011	0.000958	CcSEcCtD
Saxagliptin—Headache—Sitagliptin—type 2 diabetes mellitus	0.00011	0.000955	CcSEcCtD
Saxagliptin—Musculoskeletal discomfort—Valsartan—type 2 diabetes mellitus	0.000109	0.000948	CcSEcCtD
Saxagliptin—Angioedema—Losartan—type 2 diabetes mellitus	0.000108	0.000943	CcSEcCtD
Saxagliptin—Infection—Metformin—type 2 diabetes mellitus	0.000108	0.000942	CcSEcCtD
Saxagliptin—Musculoskeletal discomfort—Orlistat—type 2 diabetes mellitus	0.000107	0.000937	CcSEcCtD
Saxagliptin—Myalgia—Irbesartan—type 2 diabetes mellitus	0.000107	0.000933	CcSEcCtD
Saxagliptin—Arthralgia—Irbesartan—type 2 diabetes mellitus	0.000107	0.000933	CcSEcCtD
Saxagliptin—Hypersensitivity—Glyburide—type 2 diabetes mellitus	0.000107	0.00093	CcSEcCtD
Saxagliptin—Thrombocytopenia—Metformin—type 2 diabetes mellitus	0.000106	0.000928	CcSEcCtD
Saxagliptin—Unspecified disorder of skin and subcutaneous tissue—Irbesartan—type 2 diabetes mellitus	0.000106	0.000927	CcSEcCtD
Saxagliptin—Gastrointestinal pain—Gliclazide—type 2 diabetes mellitus	0.000106	0.000926	CcSEcCtD
Saxagliptin—Skin disorder—Metformin—type 2 diabetes mellitus	0.000106	0.000921	CcSEcCtD
Saxagliptin—Immune system disorder—Ramipril—type 2 diabetes mellitus	0.000105	0.000918	CcSEcCtD
Saxagliptin—Dyspepsia—Valsartan—type 2 diabetes mellitus	0.000105	0.000916	CcSEcCtD
Saxagliptin—Dizziness—Bromocriptine—type 2 diabetes mellitus	0.000105	0.000913	CcSEcCtD
Saxagliptin—Nausea—Glimepiride—type 2 diabetes mellitus	0.000104	0.000909	CcSEcCtD
Saxagliptin—Nausea—Sitagliptin—type 2 diabetes mellitus	0.000104	0.000906	CcSEcCtD
Saxagliptin—Dyspepsia—Orlistat—type 2 diabetes mellitus	0.000104	0.000905	CcSEcCtD
Saxagliptin—Asthenia—Glyburide—type 2 diabetes mellitus	0.000104	0.000905	CcSEcCtD
Saxagliptin—Urticaria—Gliclazide—type 2 diabetes mellitus	0.000103	0.0009	CcSEcCtD
Saxagliptin—Gastrointestinal disorder—Valsartan—type 2 diabetes mellitus	0.000103	0.000899	CcSEcCtD
Saxagliptin—Fatigue—Valsartan—type 2 diabetes mellitus	0.000103	0.000897	CcSEcCtD
Saxagliptin—Abdominal pain—Gliclazide—type 2 diabetes mellitus	0.000103	0.000896	CcSEcCtD
Saxagliptin—Anaphylactic shock—Irbesartan—type 2 diabetes mellitus	0.000103	0.000895	CcSEcCtD
Saxagliptin—Pruritus—Glyburide—type 2 diabetes mellitus	0.000102	0.000893	CcSEcCtD
Saxagliptin—Infection—Irbesartan—type 2 diabetes mellitus	0.000102	0.000889	CcSEcCtD
Saxagliptin—Gastrointestinal disorder—Orlistat—type 2 diabetes mellitus	0.000102	0.000888	CcSEcCtD
Saxagliptin—Fatigue—Orlistat—type 2 diabetes mellitus	0.000102	0.000887	CcSEcCtD
Saxagliptin—Malnutrition—Ramipril—type 2 diabetes mellitus	0.000101	0.000884	CcSEcCtD
Saxagliptin—Arthralgia—Losartan—type 2 diabetes mellitus	0.000101	0.000878	CcSEcCtD
Saxagliptin—Myalgia—Losartan—type 2 diabetes mellitus	0.000101	0.000878	CcSEcCtD
Saxagliptin—Vomiting—Bromocriptine—type 2 diabetes mellitus	0.000101	0.000878	CcSEcCtD
Saxagliptin—Thrombocytopenia—Irbesartan—type 2 diabetes mellitus	0.0001	0.000876	CcSEcCtD
Saxagliptin—Rash—Bromocriptine—type 2 diabetes mellitus	9.98e-05	0.00087	CcSEcCtD
Saxagliptin—Dermatitis—Bromocriptine—type 2 diabetes mellitus	9.97e-05	0.000869	CcSEcCtD
Saxagliptin—Skin disorder—Irbesartan—type 2 diabetes mellitus	9.96e-05	0.000869	CcSEcCtD
Saxagliptin—Headache—Bromocriptine—type 2 diabetes mellitus	9.92e-05	0.000865	CcSEcCtD
Saxagliptin—Musculoskeletal discomfort—Metformin—type 2 diabetes mellitus	9.9e-05	0.000864	CcSEcCtD
Saxagliptin—Gastrointestinal pain—Valsartan—type 2 diabetes mellitus	9.76e-05	0.000851	CcSEcCtD
Saxagliptin—Anaphylactic shock—Losartan—type 2 diabetes mellitus	9.65e-05	0.000842	CcSEcCtD
Saxagliptin—Gastrointestinal pain—Orlistat—type 2 diabetes mellitus	9.64e-05	0.000841	CcSEcCtD
Saxagliptin—Infection—Losartan—type 2 diabetes mellitus	9.59e-05	0.000836	CcSEcCtD
Saxagliptin—Hypersensitivity—Gliclazide—type 2 diabetes mellitus	9.57e-05	0.000835	CcSEcCtD
Saxagliptin—Dyspepsia—Metformin—type 2 diabetes mellitus	9.57e-05	0.000834	CcSEcCtD
Saxagliptin—Urticaria—Valsartan—type 2 diabetes mellitus	9.48e-05	0.000827	CcSEcCtD
Saxagliptin—Thrombocytopenia—Losartan—type 2 diabetes mellitus	9.45e-05	0.000824	CcSEcCtD
Saxagliptin—Abdominal pain—Valsartan—type 2 diabetes mellitus	9.44e-05	0.000823	CcSEcCtD
Saxagliptin—Nausea—Bromocriptine—type 2 diabetes mellitus	9.4e-05	0.00082	CcSEcCtD
Saxagliptin—Gastrointestinal disorder—Metformin—type 2 diabetes mellitus	9.38e-05	0.000818	CcSEcCtD
Saxagliptin—Fatigue—Metformin—type 2 diabetes mellitus	9.37e-05	0.000817	CcSEcCtD
Saxagliptin—Urticaria—Orlistat—type 2 diabetes mellitus	9.37e-05	0.000817	CcSEcCtD
Saxagliptin—Musculoskeletal discomfort—Irbesartan—type 2 diabetes mellitus	9.35e-05	0.000815	CcSEcCtD
Saxagliptin—Abdominal pain—Orlistat—type 2 diabetes mellitus	9.32e-05	0.000813	CcSEcCtD
Saxagliptin—Asthenia—Gliclazide—type 2 diabetes mellitus	9.32e-05	0.000813	CcSEcCtD
Saxagliptin—Angioedema—Ramipril—type 2 diabetes mellitus	9.27e-05	0.000808	CcSEcCtD
Saxagliptin—Vomiting—Glyburide—type 2 diabetes mellitus	9.2e-05	0.000802	CcSEcCtD
Saxagliptin—Pruritus—Gliclazide—type 2 diabetes mellitus	9.19e-05	0.000802	CcSEcCtD
Saxagliptin—Rash—Glyburide—type 2 diabetes mellitus	9.12e-05	0.000796	CcSEcCtD
Saxagliptin—Dermatitis—Glyburide—type 2 diabetes mellitus	9.11e-05	0.000795	CcSEcCtD
Saxagliptin—Headache—Glyburide—type 2 diabetes mellitus	9.06e-05	0.00079	CcSEcCtD
Saxagliptin—Dyspepsia—Irbesartan—type 2 diabetes mellitus	9.03e-05	0.000787	CcSEcCtD
Saxagliptin—Gastrointestinal pain—Metformin—type 2 diabetes mellitus	8.89e-05	0.000775	CcSEcCtD
Saxagliptin—Gastrointestinal disorder—Irbesartan—type 2 diabetes mellitus	8.86e-05	0.000772	CcSEcCtD
Saxagliptin—Fatigue—Irbesartan—type 2 diabetes mellitus	8.84e-05	0.000771	CcSEcCtD
Saxagliptin—Musculoskeletal discomfort—Losartan—type 2 diabetes mellitus	8.8e-05	0.000767	CcSEcCtD
Saxagliptin—Hypersensitivity—Valsartan—type 2 diabetes mellitus	8.79e-05	0.000767	CcSEcCtD
Saxagliptin—Hypersensitivity—Orlistat—type 2 diabetes mellitus	8.69e-05	0.000758	CcSEcCtD
Saxagliptin—Urticaria—Metformin—type 2 diabetes mellitus	8.64e-05	0.000753	CcSEcCtD
Saxagliptin—Arthralgia—Ramipril—type 2 diabetes mellitus	8.64e-05	0.000753	CcSEcCtD
Saxagliptin—Myalgia—Ramipril—type 2 diabetes mellitus	8.64e-05	0.000753	CcSEcCtD
Saxagliptin—Nausea—Glyburide—type 2 diabetes mellitus	8.59e-05	0.000749	CcSEcCtD
Saxagliptin—Abdominal pain—Metformin—type 2 diabetes mellitus	8.59e-05	0.000749	CcSEcCtD
Saxagliptin—Dizziness—Gliclazide—type 2 diabetes mellitus	8.59e-05	0.000749	CcSEcCtD
Saxagliptin—Unspecified disorder of skin and subcutaneous tissue—Ramipril—type 2 diabetes mellitus	8.58e-05	0.000748	CcSEcCtD
Saxagliptin—Asthenia—Valsartan—type 2 diabetes mellitus	8.56e-05	0.000747	CcSEcCtD
Saxagliptin—Dyspepsia—Losartan—type 2 diabetes mellitus	8.5e-05	0.000741	CcSEcCtD
Saxagliptin—Asthenia—Orlistat—type 2 diabetes mellitus	8.46e-05	0.000738	CcSEcCtD
Saxagliptin—Pruritus—Valsartan—type 2 diabetes mellitus	8.45e-05	0.000736	CcSEcCtD
Saxagliptin—Gastrointestinal pain—Irbesartan—type 2 diabetes mellitus	8.39e-05	0.000731	CcSEcCtD
Saxagliptin—Pruritus—Orlistat—type 2 diabetes mellitus	8.34e-05	0.000728	CcSEcCtD
Saxagliptin—Fatigue—Losartan—type 2 diabetes mellitus	8.32e-05	0.000726	CcSEcCtD
Saxagliptin—Anaphylactic shock—Ramipril—type 2 diabetes mellitus	8.28e-05	0.000722	CcSEcCtD
Saxagliptin—Vomiting—Gliclazide—type 2 diabetes mellitus	8.26e-05	0.00072	CcSEcCtD
Saxagliptin—Rash—Gliclazide—type 2 diabetes mellitus	8.19e-05	0.000714	CcSEcCtD
Saxagliptin—Dermatitis—Gliclazide—type 2 diabetes mellitus	8.18e-05	0.000714	CcSEcCtD
Saxagliptin—Urticaria—Irbesartan—type 2 diabetes mellitus	8.15e-05	0.000711	CcSEcCtD
Saxagliptin—Headache—Gliclazide—type 2 diabetes mellitus	8.14e-05	0.00071	CcSEcCtD
Saxagliptin—Abdominal pain—Irbesartan—type 2 diabetes mellitus	8.11e-05	0.000707	CcSEcCtD
Saxagliptin—Thrombocytopenia—Ramipril—type 2 diabetes mellitus	8.1e-05	0.000707	CcSEcCtD
Saxagliptin—Skin disorder—Ramipril—type 2 diabetes mellitus	8.04e-05	0.000701	CcSEcCtD
Saxagliptin—Gastrointestinal pain—Losartan—type 2 diabetes mellitus	7.89e-05	0.000688	CcSEcCtD
Saxagliptin—Dizziness—Valsartan—type 2 diabetes mellitus	7.89e-05	0.000688	CcSEcCtD
Saxagliptin—Dizziness—Orlistat—type 2 diabetes mellitus	7.8e-05	0.00068	CcSEcCtD
Saxagliptin—Asthenia—Metformin—type 2 diabetes mellitus	7.8e-05	0.00068	CcSEcCtD
Saxagliptin—Nausea—Gliclazide—type 2 diabetes mellitus	7.72e-05	0.000673	CcSEcCtD
Saxagliptin—Pruritus—Metformin—type 2 diabetes mellitus	7.69e-05	0.000671	CcSEcCtD
Saxagliptin—Urticaria—Losartan—type 2 diabetes mellitus	7.67e-05	0.000669	CcSEcCtD
Saxagliptin—Abdominal pain—Losartan—type 2 diabetes mellitus	7.63e-05	0.000665	CcSEcCtD
Saxagliptin—Vomiting—Valsartan—type 2 diabetes mellitus	7.59e-05	0.000662	CcSEcCtD
Saxagliptin—Hypersensitivity—Irbesartan—type 2 diabetes mellitus	7.56e-05	0.000659	CcSEcCtD
Saxagliptin—Musculoskeletal discomfort—Ramipril—type 2 diabetes mellitus	7.54e-05	0.000658	CcSEcCtD
Saxagliptin—Rash—Valsartan—type 2 diabetes mellitus	7.53e-05	0.000656	CcSEcCtD
