nodes	percent_of_prediction	percent_of_DWPC	metapath
Enflurane—Hepatic failure—Lovastatin—coronary artery disease	0.00222	0.0127	CcSEcCtD
Enflurane—Hyperkalaemia—Trandolapril—coronary artery disease	0.00222	0.0126	CcSEcCtD
Enflurane—Hyperkalaemia—Enalapril—coronary artery disease	0.00221	0.0126	CcSEcCtD
Enflurane—Hyperkalaemia—Telmisartan—coronary artery disease	0.00218	0.0124	CcSEcCtD
Enflurane—Hepatic failure—Ezetimibe—coronary artery disease	0.00218	0.0124	CcSEcCtD
Enflurane—Hyperkalaemia—Captopril—coronary artery disease	0.00212	0.0121	CcSEcCtD
Enflurane—Hepatic failure—Simvastatin—coronary artery disease	0.00208	0.0118	CcSEcCtD
Enflurane—Hyperkalaemia—Perindopril—coronary artery disease	0.00206	0.0117	CcSEcCtD
Enflurane—Liver injury—Ramipril—coronary artery disease	0.002	0.0114	CcSEcCtD
Enflurane—Hyperkalaemia—Losartan—coronary artery disease	0.00193	0.011	CcSEcCtD
Enflurane—Hepatic failure—Pravastatin—coronary artery disease	0.00188	0.0107	CcSEcCtD
Enflurane—Hepatic failure—Enalapril—coronary artery disease	0.00182	0.0103	CcSEcCtD
Enflurane—Body temperature increased—Tirofiban—coronary artery disease	0.00172	0.0098	CcSEcCtD
Enflurane—Hepatic failure—Perindopril—coronary artery disease	0.00169	0.00964	CcSEcCtD
Enflurane—KCNK3—heart—coronary artery disease	0.00162	0.0841	CbGeAlD
Enflurane—KCNK3—cardiovascular system—coronary artery disease	0.00153	0.0793	CbGeAlD
Enflurane—Hyperkalaemia—Lisinopril—coronary artery disease	0.0015	0.00855	CcSEcCtD
Enflurane—Arrhythmia—Rosuvastatin—coronary artery disease	0.00146	0.00829	CcSEcCtD
Enflurane—Convulsion—Gemfibrozil—coronary artery disease	0.0014	0.00796	CcSEcCtD
Enflurane—ATP5D—cardiac ventricle—coronary artery disease	0.00138	0.0715	CbGeAlD
Enflurane—Hepatic failure—Ramipril—coronary artery disease	0.00136	0.00775	CcSEcCtD
Enflurane—ATP2C1—cardiac ventricle—coronary artery disease	0.00136	0.0706	CbGeAlD
Enflurane—Nausea—Tirofiban—coronary artery disease	0.00129	0.00736	CcSEcCtD
Enflurane—ATP5D—myocardium—coronary artery disease	0.00129	0.0673	CbGeAlD
Enflurane—ATP2C1—myocardium—coronary artery disease	0.00128	0.0664	CbGeAlD
Enflurane—Arrhythmia—Fenofibrate—coronary artery disease	0.00127	0.0072	CcSEcCtD
Enflurane—Chills—Lovastatin—coronary artery disease	0.00124	0.00706	CcSEcCtD
Enflurane—Hepatic failure—Lisinopril—coronary artery disease	0.00124	0.00703	CcSEcCtD
Enflurane—Body temperature increased—Penbutolol—coronary artery disease	0.00122	0.00695	CcSEcCtD
Enflurane—Hypotension—Ticagrelor—coronary artery disease	0.0012	0.00685	CcSEcCtD
Enflurane—Convulsion—Acetylsalicylic acid—coronary artery disease	0.0012	0.0068	CcSEcCtD
Enflurane—KCNN4—heart—coronary artery disease	0.00119	0.062	CbGeAlD
Enflurane—Chills—Simvastatin—coronary artery disease	0.00116	0.0066	CcSEcCtD
Enflurane—KCNN4—cardiovascular system—coronary artery disease	0.00113	0.0585	CbGeAlD
Enflurane—Nausea—Pitavastatin—coronary artery disease	0.00111	0.00629	CcSEcCtD
Enflurane—Arrhythmia—Olmesartan—coronary artery disease	0.00109	0.00618	CcSEcCtD
Enflurane—Chills—Niacin—coronary artery disease	0.00107	0.00606	CcSEcCtD
Enflurane—Arrhythmia—Niacin—coronary artery disease	0.00106	0.00603	CcSEcCtD
Enflurane—Chills—Pravastatin—coronary artery disease	0.00105	0.00597	CcSEcCtD
Enflurane—Arrhythmia—Pravastatin—coronary artery disease	0.00104	0.00594	CcSEcCtD
Enflurane—Body temperature increased—Ticagrelor—coronary artery disease	0.00102	0.00579	CcSEcCtD
Enflurane—Arrhythmia—Trandolapril—coronary artery disease	0.00101	0.00577	CcSEcCtD
Enflurane—Arrhythmia—Enalapril—coronary artery disease	0.00101	0.00575	CcSEcCtD
Enflurane—Chills—Telmisartan—coronary artery disease	0.001	0.00569	CcSEcCtD
Enflurane—Arrhythmia—Telmisartan—coronary artery disease	0.000997	0.00567	CcSEcCtD
Enflurane—Chills—Perindopril—coronary artery disease	0.000945	0.00538	CcSEcCtD
Enflurane—Arrhythmia—Perindopril—coronary artery disease	0.000941	0.00535	CcSEcCtD
Enflurane—Hypotension—Fenofibrate—coronary artery disease	0.00094	0.00535	CcSEcCtD
Enflurane—Hypotension—Clopidogrel—coronary artery disease	0.000924	0.00526	CcSEcCtD
Enflurane—Nausea—Penbutolol—coronary artery disease	0.000918	0.00522	CcSEcCtD
Enflurane—Arrhythmia—Furosemide—coronary artery disease	0.000915	0.0052	CcSEcCtD
Enflurane—ATP5D—heart—coronary artery disease	0.000904	0.047	CbGeAlD
Enflurane—ATP2C1—heart—coronary artery disease	0.000892	0.0464	CbGeAlD
Enflurane—KCNN4—blood—coronary artery disease	0.00089	0.0463	CbGeAlD
Enflurane—Arrhythmia—Losartan—coronary artery disease	0.000883	0.00502	CcSEcCtD
Enflurane—Hypotension—Eplerenone—coronary artery disease	0.000881	0.00501	CcSEcCtD
Enflurane—ATP5D—cardiovascular system—coronary artery disease	0.000853	0.0443	CbGeAlD
Enflurane—ATP2C1—cardiovascular system—coronary artery disease	0.000842	0.0437	CbGeAlD
Enflurane—Vomiting—Gemfibrozil—coronary artery disease	0.000838	0.00477	CcSEcCtD
Enflurane—Vomiting—Ticagrelor—coronary artery disease	0.000819	0.00466	CcSEcCtD
Enflurane—Hypotension—Valsartan—coronary artery disease	0.000811	0.00461	CcSEcCtD
Enflurane—Hypotension—Olmesartan—coronary artery disease	0.000807	0.00459	CcSEcCtD
Enflurane—Body temperature increased—Fenofibrate—coronary artery disease	0.000795	0.00452	CcSEcCtD
Enflurane—Hypotension—Niacin—coronary artery disease	0.000788	0.00448	CcSEcCtD
Enflurane—Nausea—Gemfibrozil—coronary artery disease	0.000783	0.00445	CcSEcCtD
Enflurane—Body temperature increased—Clopidogrel—coronary artery disease	0.000782	0.00445	CcSEcCtD
Enflurane—Body temperature increased—Lovastatin—coronary artery disease	0.000777	0.00442	CcSEcCtD
Enflurane—ATP5D—cardiac atrium—coronary artery disease	0.000773	0.0402	CbGeAlD
Enflurane—Nausea—Ticagrelor—coronary artery disease	0.000765	0.00435	CcSEcCtD
Enflurane—ATP2C1—cardiac atrium—coronary artery disease	0.000763	0.0397	CbGeAlD
Enflurane—Body temperature increased—Ezetimibe—coronary artery disease	0.000762	0.00433	CcSEcCtD
Enflurane—Arrhythmia—Ramipril—coronary artery disease	0.000757	0.0043	CcSEcCtD
Enflurane—Hypotension—Trandolapril—coronary artery disease	0.000754	0.00429	CcSEcCtD
Enflurane—Hypotension—Enalapril—coronary artery disease	0.000751	0.00427	CcSEcCtD
Enflurane—Body temperature increased—Eplerenone—coronary artery disease	0.000746	0.00424	CcSEcCtD
Enflurane—Hypotension—Telmisartan—coronary artery disease	0.000741	0.00421	CcSEcCtD
Enflurane—Arrhythmia—Timolol—coronary artery disease	0.00074	0.00421	CcSEcCtD
Enflurane—Body temperature increased—Simvastatin—coronary artery disease	0.000726	0.00413	CcSEcCtD
Enflurane—Hypotension—Captopril—coronary artery disease	0.00072	0.0041	CcSEcCtD
Enflurane—Vomiting—Acetylsalicylic acid—coronary artery disease	0.000716	0.00407	CcSEcCtD
Enflurane—Hypotension—Perindopril—coronary artery disease	0.000699	0.00398	CcSEcCtD
Enflurane—Chills—Lisinopril—coronary artery disease	0.000689	0.00392	CcSEcCtD
Enflurane—Nausea—Rosuvastatin—coronary artery disease	0.000689	0.00392	CcSEcCtD
Enflurane—Arrhythmia—Lisinopril—coronary artery disease	0.000686	0.0039	CcSEcCtD
Enflurane—Body temperature increased—Olmesartan—coronary artery disease	0.000683	0.00388	CcSEcCtD
Enflurane—Hypotension—Furosemide—coronary artery disease	0.00068	0.00387	CcSEcCtD
Enflurane—ATP5D—blood—coronary artery disease	0.000674	0.0351	CbGeAlD
Enflurane—Nausea—Acetylsalicylic acid—coronary artery disease	0.000669	0.00381	CcSEcCtD
Enflurane—Body temperature increased—Niacin—coronary artery disease	0.000667	0.00379	CcSEcCtD
Enflurane—ATP2C1—blood—coronary artery disease	0.000666	0.0346	CbGeAlD
Enflurane—Body temperature increased—Pravastatin—coronary artery disease	0.000657	0.00374	CcSEcCtD
Enflurane—Hypotension—Losartan—coronary artery disease	0.000656	0.00373	CcSEcCtD
Enflurane—Vomiting—Fenofibrate—coronary artery disease	0.00064	0.00364	CcSEcCtD
Enflurane—Convulsion—Ramipril—coronary artery disease	0.000639	0.00363	CcSEcCtD
Enflurane—Body temperature increased—Trandolapril—coronary artery disease	0.000638	0.00363	CcSEcCtD
Enflurane—Body temperature increased—Enalapril—coronary artery disease	0.000635	0.00361	CcSEcCtD
Enflurane—Vomiting—Clopidogrel—coronary artery disease	0.000629	0.00358	CcSEcCtD
Enflurane—Body temperature increased—Telmisartan—coronary artery disease	0.000627	0.00356	CcSEcCtD
Enflurane—Vomiting—Lovastatin—coronary artery disease	0.000625	0.00355	CcSEcCtD
Enflurane—Vomiting—Ezetimibe—coronary artery disease	0.000613	0.00348	CcSEcCtD
Enflurane—Body temperature increased—Captopril—coronary artery disease	0.000609	0.00347	CcSEcCtD
Enflurane—ALB—heart—coronary artery disease	0.000608	0.0316	CbGeAlD
Enflurane—Vomiting—Eplerenone—coronary artery disease	0.0006	0.00341	CcSEcCtD
Enflurane—Nausea—Fenofibrate—coronary artery disease	0.000598	0.0034	CcSEcCtD
Enflurane—Body temperature increased—Perindopril—coronary artery disease	0.000592	0.00336	CcSEcCtD
Enflurane—Nausea—Clopidogrel—coronary artery disease	0.000587	0.00334	CcSEcCtD
Enflurane—Vomiting—Simvastatin—coronary artery disease	0.000584	0.00332	CcSEcCtD
Enflurane—Nausea—Lovastatin—coronary artery disease	0.000584	0.00332	CcSEcCtD
Enflurane—Body temperature increased—Furosemide—coronary artery disease	0.000575	0.00327	CcSEcCtD
Enflurane—Nausea—Ezetimibe—coronary artery disease	0.000572	0.00326	CcSEcCtD
Enflurane—Hypotension—Ramipril—coronary artery disease	0.000562	0.0032	CcSEcCtD
Enflurane—Nausea—Eplerenone—coronary artery disease	0.00056	0.00319	CcSEcCtD
Enflurane—Body temperature increased—Losartan—coronary artery disease	0.000555	0.00316	CcSEcCtD
Enflurane—Vomiting—Valsartan—coronary artery disease	0.000552	0.00314	CcSEcCtD
Enflurane—Hypotension—Timolol—coronary artery disease	0.00055	0.00313	CcSEcCtD
Enflurane—Vomiting—Olmesartan—coronary artery disease	0.000549	0.00312	CcSEcCtD
Enflurane—Nausea—Simvastatin—coronary artery disease	0.000546	0.0031	CcSEcCtD
Enflurane—Vomiting—Niacin—coronary artery disease	0.000537	0.00305	CcSEcCtD
Enflurane—Vomiting—Pravastatin—coronary artery disease	0.000528	0.003	CcSEcCtD
Enflurane—Nausea—Valsartan—coronary artery disease	0.000515	0.00293	CcSEcCtD
Enflurane—Nausea—Olmesartan—coronary artery disease	0.000513	0.00292	CcSEcCtD
Enflurane—Vomiting—Trandolapril—coronary artery disease	0.000513	0.00292	CcSEcCtD
Enflurane—Vomiting—Enalapril—coronary artery disease	0.000511	0.00291	CcSEcCtD
Enflurane—Hypotension—Lisinopril—coronary artery disease	0.00051	0.0029	CcSEcCtD
Enflurane—Vomiting—Telmisartan—coronary artery disease	0.000504	0.00287	CcSEcCtD
Enflurane—Nausea—Niacin—coronary artery disease	0.000501	0.00285	CcSEcCtD
Enflurane—Nausea—Pravastatin—coronary artery disease	0.000494	0.00281	CcSEcCtD
Enflurane—Vomiting—Captopril—coronary artery disease	0.00049	0.00279	CcSEcCtD
Enflurane—Nausea—Trandolapril—coronary artery disease	0.000479	0.00273	CcSEcCtD
Enflurane—Nausea—Enalapril—coronary artery disease	0.000477	0.00271	CcSEcCtD
Enflurane—Vomiting—Perindopril—coronary artery disease	0.000476	0.00271	CcSEcCtD
Enflurane—Body temperature increased—Ramipril—coronary artery disease	0.000476	0.00271	CcSEcCtD
Enflurane—Nausea—Telmisartan—coronary artery disease	0.000471	0.00268	CcSEcCtD
Enflurane—Body temperature increased—Timolol—coronary artery disease	0.000465	0.00265	CcSEcCtD
Enflurane—Vomiting—Furosemide—coronary artery disease	0.000463	0.00263	CcSEcCtD
Enflurane—Nausea—Captopril—coronary artery disease	0.000458	0.0026	CcSEcCtD
Enflurane—Vomiting—Losartan—coronary artery disease	0.000446	0.00254	CcSEcCtD
Enflurane—Nausea—Perindopril—coronary artery disease	0.000444	0.00253	CcSEcCtD
Enflurane—Nausea—Furosemide—coronary artery disease	0.000432	0.00246	CcSEcCtD
Enflurane—Body temperature increased—Lisinopril—coronary artery disease	0.000431	0.00245	CcSEcCtD
Enflurane—Nausea—Losartan—coronary artery disease	0.000417	0.00237	CcSEcCtD
Enflurane—Vomiting—Ramipril—coronary artery disease	0.000383	0.00218	CcSEcCtD
Enflurane—Vomiting—Timolol—coronary artery disease	0.000374	0.00213	CcSEcCtD
Enflurane—Nausea—Ramipril—coronary artery disease	0.000357	0.00203	CcSEcCtD
Enflurane—Nausea—Timolol—coronary artery disease	0.000349	0.00199	CcSEcCtD
Enflurane—Vomiting—Lisinopril—coronary artery disease	0.000347	0.00197	CcSEcCtD
Enflurane—CYP2E1—cardiovascular system—coronary artery disease	0.00034	0.0177	CbGeAlD
Enflurane—Nausea—Lisinopril—coronary artery disease	0.000324	0.00184	CcSEcCtD
Enflurane—CYP2E1—blood—coronary artery disease	0.000269	0.014	CbGeAlD
Enflurane—Desflurane—ALB—coronary artery disease	0.000109	0.556	CrCbGaD
Enflurane—Isoflurane—ALB—coronary artery disease	8.73e-05	0.444	CrCbGaD
Enflurane—ALB—Metabolism—HMGCS2—coronary artery disease	2.88e-05	0.000147	CbGpPWpGaD
Enflurane—ALB—Metabolism—PFKM—coronary artery disease	2.88e-05	0.000147	CbGpPWpGaD
Enflurane—ALB—Metabolism—GYG1—coronary artery disease	2.88e-05	0.000147	CbGpPWpGaD
Enflurane—ALB—Metabolism—GATM—coronary artery disease	2.88e-05	0.000147	CbGpPWpGaD
Enflurane—CYP2E1—Metabolism—PYGB—coronary artery disease	2.85e-05	0.000145	CbGpPWpGaD
Enflurane—CYP2E1—Metabolism—CKB—coronary artery disease	2.85e-05	0.000145	CbGpPWpGaD
Enflurane—ALB—Hemostasis—TGFB2—coronary artery disease	2.83e-05	0.000144	CbGpPWpGaD
Enflurane—ALB—Metabolism of lipids and lipoproteins—CYP2C19—coronary artery disease	2.82e-05	0.000144	CbGpPWpGaD
Enflurane—ALB—Metabolism of lipids and lipoproteins—LIPC—coronary artery disease	2.82e-05	0.000144	CbGpPWpGaD
Enflurane—ALB—Metabolism of lipids and lipoproteins—PIK3C2A—coronary artery disease	2.82e-05	0.000144	CbGpPWpGaD
Enflurane—ALB—Hemostasis—THBS1—coronary artery disease	2.82e-05	0.000144	CbGpPWpGaD
Enflurane—ALB—Metabolism of lipids and lipoproteins—APOC3—coronary artery disease	2.8e-05	0.000143	CbGpPWpGaD
Enflurane—ALB—Metabolism of lipids and lipoproteins—LDLR—coronary artery disease	2.78e-05	0.000142	CbGpPWpGaD
Enflurane—ATP5D—Metabolism—ALB—coronary artery disease	2.76e-05	0.000141	CbGpPWpGaD
Enflurane—ALB—Metabolism—AK1—coronary artery disease	2.75e-05	0.00014	CbGpPWpGaD
Enflurane—ALB—Metabolism—GCH1—coronary artery disease	2.75e-05	0.00014	CbGpPWpGaD
Enflurane—ALB—Metabolism of lipids and lipoproteins—CETP—coronary artery disease	2.72e-05	0.000139	CbGpPWpGaD
Enflurane—ALB—Metabolism of lipids and lipoproteins—SDC1—coronary artery disease	2.69e-05	0.000137	CbGpPWpGaD
Enflurane—CYP2E1—Metabolism—DLAT—coronary artery disease	2.68e-05	0.000137	CbGpPWpGaD
Enflurane—CYP2E1—Metabolism—GSTM2—coronary artery disease	2.68e-05	0.000137	CbGpPWpGaD
Enflurane—CYP2E1—Metabolism—COX5B—coronary artery disease	2.68e-05	0.000137	CbGpPWpGaD
Enflurane—CYP2E1—Metabolism—PFKFB3—coronary artery disease	2.68e-05	0.000137	CbGpPWpGaD
Enflurane—CYP2E1—Metabolism—PLIN1—coronary artery disease	2.68e-05	0.000137	CbGpPWpGaD
Enflurane—ALB—Transmembrane transport of small molecules—ATP2A2—coronary artery disease	2.68e-05	0.000137	CbGpPWpGaD
Enflurane—ATP5D—Metabolism—NOS3—coronary artery disease	2.64e-05	0.000134	CbGpPWpGaD
Enflurane—ALB—Metabolism—PPAT—coronary artery disease	2.64e-05	0.000134	CbGpPWpGaD
Enflurane—ALB—Metabolism—MDH2—coronary artery disease	2.64e-05	0.000134	CbGpPWpGaD
Enflurane—ALB—Metabolism—UGCG—coronary artery disease	2.64e-05	0.000134	CbGpPWpGaD
Enflurane—ALB—Metabolism—PLCD1—coronary artery disease	2.64e-05	0.000134	CbGpPWpGaD
Enflurane—ALB—Hemostasis—TIMP1—coronary artery disease	2.63e-05	0.000134	CbGpPWpGaD
Enflurane—ALB—Hemostasis—PLAT—coronary artery disease	2.63e-05	0.000134	CbGpPWpGaD
Enflurane—ALB—Transmembrane transport of small molecules—SLC9A1—coronary artery disease	2.62e-05	0.000133	CbGpPWpGaD
Enflurane—ALB—Transmembrane transport of small molecules—CETP—coronary artery disease	2.59e-05	0.000132	CbGpPWpGaD
Enflurane—CYP2E1—Metabolism—SULT1E1—coronary artery disease	2.54e-05	0.00013	CbGpPWpGaD
Enflurane—ALB—Metabolism—PGM1—coronary artery disease	2.54e-05	0.000129	CbGpPWpGaD
Enflurane—ALB—Platelet activation, signaling and aggregation—IGF1—coronary artery disease	2.54e-05	0.000129	CbGpPWpGaD
Enflurane—ALB—Metabolism of lipids and lipoproteins—CTGF—coronary artery disease	2.48e-05	0.000126	CbGpPWpGaD
Enflurane—ALB—Metabolism of lipids and lipoproteins—HMGCR—coronary artery disease	2.46e-05	0.000125	CbGpPWpGaD
Enflurane—ALB—Metabolism—CKB—coronary artery disease	2.45e-05	0.000125	CbGpPWpGaD
Enflurane—ALB—Metabolism—PYGB—coronary artery disease	2.45e-05	0.000125	CbGpPWpGaD
Enflurane—ALB—Transmembrane transport of small molecules—TFRC—coronary artery disease	2.45e-05	0.000125	CbGpPWpGaD
Enflurane—CYP2E1—Metabolism—AKR1B1—coronary artery disease	2.43e-05	0.000124	CbGpPWpGaD
Enflurane—CYP2E1—Metabolism—HK2—coronary artery disease	2.43e-05	0.000124	CbGpPWpGaD
Enflurane—ATP5D—Metabolism—PTGS2—coronary artery disease	2.41e-05	0.000123	CbGpPWpGaD
Enflurane—ALB—Platelet activation, signaling and aggregation—SERPINE1—coronary artery disease	2.41e-05	0.000123	CbGpPWpGaD
Enflurane—ALB—Selenium Micronutrient Network—IL6—coronary artery disease	2.4e-05	0.000122	CbGpPWpGaD
Enflurane—CYP2E1—Metabolism—SLC27A1—coronary artery disease	2.33e-05	0.000118	CbGpPWpGaD
Enflurane—ALB—Hemostasis—ITGAV—coronary artery disease	2.32e-05	0.000118	CbGpPWpGaD
Enflurane—ALB—Hemostasis—KNG1—coronary artery disease	2.31e-05	0.000118	CbGpPWpGaD
Enflurane—ALB—Metabolism—GSTM2—coronary artery disease	2.31e-05	0.000117	CbGpPWpGaD
Enflurane—ALB—Metabolism—COX5B—coronary artery disease	2.31e-05	0.000117	CbGpPWpGaD
Enflurane—ALB—Metabolism—PLIN1—coronary artery disease	2.31e-05	0.000117	CbGpPWpGaD
Enflurane—ALB—Metabolism—PFKFB3—coronary artery disease	2.31e-05	0.000117	CbGpPWpGaD
Enflurane—ALB—Metabolism—DLAT—coronary artery disease	2.31e-05	0.000117	CbGpPWpGaD
Enflurane—ALB—Hemostasis—PLAUR—coronary artery disease	2.29e-05	0.000117	CbGpPWpGaD
Enflurane—CYP2E1—Metabolism—CPT1B—coronary artery disease	2.28e-05	0.000116	CbGpPWpGaD
Enflurane—CYP2E1—Metabolism—LCAT—coronary artery disease	2.28e-05	0.000116	CbGpPWpGaD
Enflurane—ALB—Transmembrane transport of small molecules—PLAT—coronary artery disease	2.28e-05	0.000116	CbGpPWpGaD
Enflurane—ALB—Hemostasis—IFNA2—coronary artery disease	2.26e-05	0.000115	CbGpPWpGaD
Enflurane—CYP2E1—Metabolism—APOA4—coronary artery disease	2.24e-05	0.000114	CbGpPWpGaD
Enflurane—ALB—Hemostasis—PLG—coronary artery disease	2.24e-05	0.000114	CbGpPWpGaD
Enflurane—ALB—Platelet activation, signaling and aggregation—JAK2—coronary artery disease	2.24e-05	0.000114	CbGpPWpGaD
Enflurane—ALB—Metabolism of lipids and lipoproteins—ABCA1—coronary artery disease	2.19e-05	0.000112	CbGpPWpGaD
Enflurane—ALB—Metabolism—SULT1E1—coronary artery disease	2.19e-05	0.000111	CbGpPWpGaD
Enflurane—CYP2E1—Metabolism—PDHA1—coronary artery disease	2.16e-05	0.00011	CbGpPWpGaD
Enflurane—CYP2E1—Metabolism—GCLM—coronary artery disease	2.16e-05	0.00011	CbGpPWpGaD
Enflurane—ALB—Hemostasis—PRKCE—coronary artery disease	2.15e-05	0.00011	CbGpPWpGaD
Enflurane—ALB—Hemostasis—SOD1—coronary artery disease	2.15e-05	0.000109	CbGpPWpGaD
Enflurane—ALB—Metabolism of lipids and lipoproteins—GGT1—coronary artery disease	2.12e-05	0.000108	CbGpPWpGaD
Enflurane—CYP2E1—Metabolism—CYP11B2—coronary artery disease	2.09e-05	0.000107	CbGpPWpGaD
Enflurane—CYP2E1—Metabolism—TXNRD1—coronary artery disease	2.09e-05	0.000107	CbGpPWpGaD
Enflurane—ALB—Metabolism—HK2—coronary artery disease	2.09e-05	0.000106	CbGpPWpGaD
Enflurane—ALB—Metabolism—AKR1B1—coronary artery disease	2.09e-05	0.000106	CbGpPWpGaD
Enflurane—CYP2E1—Metabolism—SLC22A3—coronary artery disease	2.06e-05	0.000105	CbGpPWpGaD
Enflurane—CYP2E1—Metabolism—ARNTL—coronary artery disease	2.03e-05	0.000104	CbGpPWpGaD
Enflurane—CYP2E1—Metabolism—HADH—coronary artery disease	2.03e-05	0.000104	CbGpPWpGaD
Enflurane—ALB—Metabolism—SLC27A1—coronary artery disease	2e-05	0.000102	CbGpPWpGaD
Enflurane—ALB—Hemostasis—APOB—coronary artery disease	1.98e-05	0.000101	CbGpPWpGaD
Enflurane—ALB—Metabolism—CPT1B—coronary artery disease	1.96e-05	9.98e-05	CbGpPWpGaD
Enflurane—ALB—Metabolism—LCAT—coronary artery disease	1.96e-05	9.98e-05	CbGpPWpGaD
Enflurane—ALB—Transmembrane transport of small molecules—PLG—coronary artery disease	1.94e-05	9.87e-05	CbGpPWpGaD
Enflurane—CYP2E1—Metabolism—PLA2G2A—coronary artery disease	1.93e-05	9.82e-05	CbGpPWpGaD
Enflurane—CYP2E1—Metabolism—GPX2—coronary artery disease	1.93e-05	9.82e-05	CbGpPWpGaD
Enflurane—CYP2E1—Metabolism—APOA2—coronary artery disease	1.93e-05	9.82e-05	CbGpPWpGaD
Enflurane—ALB—Hemostasis—HGF—coronary artery disease	1.92e-05	9.8e-05	CbGpPWpGaD
Enflurane—ALB—Metabolism—APOA4—coronary artery disease	1.92e-05	9.8e-05	CbGpPWpGaD
Enflurane—CYP2E1—Metabolism—SULT1A1—coronary artery disease	1.9e-05	9.7e-05	CbGpPWpGaD
Enflurane—CYP2E1—Metabolism—GPX4—coronary artery disease	1.9e-05	9.7e-05	CbGpPWpGaD
Enflurane—CYP2E1—Metabolism—ABCG5—coronary artery disease	1.9e-05	9.7e-05	CbGpPWpGaD
Enflurane—CYP2E1—Metabolism—HK1—coronary artery disease	1.9e-05	9.7e-05	CbGpPWpGaD
Enflurane—ALB—Hemostasis—CSF2—coronary artery disease	1.9e-05	9.69e-05	CbGpPWpGaD
Enflurane—ALB—Metabolism of lipids and lipoproteins—PPARGC1A—coronary artery disease	1.89e-05	9.62e-05	CbGpPWpGaD
Enflurane—CYP2E1—Metabolism—HADHA—coronary artery disease	1.88e-05	9.58e-05	CbGpPWpGaD
Enflurane—CYP2E1—Metabolism—GSTA1—coronary artery disease	1.86e-05	9.47e-05	CbGpPWpGaD
Enflurane—ALB—Metabolism—GCLM—coronary artery disease	1.86e-05	9.47e-05	CbGpPWpGaD
Enflurane—ALB—Metabolism—PDHA1—coronary artery disease	1.86e-05	9.47e-05	CbGpPWpGaD
Enflurane—CYP2E1—Metabolism—LPA—coronary artery disease	1.84e-05	9.36e-05	CbGpPWpGaD
Enflurane—ALB—Hemostasis—ITGB3—coronary artery disease	1.82e-05	9.29e-05	CbGpPWpGaD
Enflurane—ALB—Metabolism of lipids and lipoproteins—APOB—coronary artery disease	1.8e-05	9.18e-05	CbGpPWpGaD
Enflurane—ALB—Metabolism—CYP11B2—coronary artery disease	1.8e-05	9.17e-05	CbGpPWpGaD
Enflurane—ALB—Metabolism—TXNRD1—coronary artery disease	1.8e-05	9.17e-05	CbGpPWpGaD
Enflurane—ALB—Hemostasis—CD36—coronary artery disease	1.8e-05	9.14e-05	CbGpPWpGaD
Enflurane—ALB—Transmembrane transport of small molecules—HMOX1—coronary artery disease	1.79e-05	9.11e-05	CbGpPWpGaD
