nodes	percent_of_prediction	percent_of_DWPC	metapath
Trifluridine—SLC22A6—Transmembrane transport of small molecules—HTR3C—autistic disorder	0.0013	0.00169	CbGpPWpGaD
Trifluridine—SLC22A6—Transmembrane transport of small molecules—ASIC2—autistic disorder	0.0013	0.00169	CbGpPWpGaD
Trifluridine—SLC22A6—Transmembrane transport of small molecules—ATP10A—autistic disorder	0.0013	0.00169	CbGpPWpGaD
Trifluridine—TYMP—Metabolism—DHCR7—autistic disorder	0.00125	0.00162	CbGpPWpGaD
Trifluridine—SLC22A6—SLC-mediated transmembrane transport—SLC40A1—autistic disorder	0.00125	0.00162	CbGpPWpGaD
Trifluridine—TYMS—E2F transcription factor network—SERPINE1—autistic disorder	0.00123	0.0016	CbGpPWpGaD
Trifluridine—TYMS—Circadian rythm related genes—SLC6A4—autistic disorder	0.00123	0.00159	CbGpPWpGaD
Trifluridine—TYMS—Circadian rythm related genes—DRD1—autistic disorder	0.00123	0.00159	CbGpPWpGaD
Trifluridine—TYMP—Metabolism—EXT1—autistic disorder	0.00119	0.00154	CbGpPWpGaD
Trifluridine—TYMP—Metabolism—SLC6A8—autistic disorder	0.00119	0.00154	CbGpPWpGaD
Trifluridine—TK1—Metabolism—ADSL—autistic disorder	0.00119	0.00154	CbGpPWpGaD
Trifluridine—TYMS—Circadian rythm related genes—DRD3—autistic disorder	0.00119	0.00154	CbGpPWpGaD
Trifluridine—TK1—Metabolism—XDH—autistic disorder	0.00117	0.00151	CbGpPWpGaD
Trifluridine—TK1—Metabolism—NPAS2—autistic disorder	0.00114	0.00148	CbGpPWpGaD
Trifluridine—TK1—Metabolism—STX1A—autistic disorder	0.00114	0.00148	CbGpPWpGaD
Trifluridine—TYMP—Metabolism—DAO—autistic disorder	0.00113	0.00147	CbGpPWpGaD
Trifluridine—TK1—Metabolism—TCN2—autistic disorder	0.00111	0.00143	CbGpPWpGaD
Trifluridine—TYMP—Metabolism—UPB1—autistic disorder	0.00109	0.00141	CbGpPWpGaD
Trifluridine—TK1—Metabolism—ADA—autistic disorder	0.00105	0.00136	CbGpPWpGaD
Trifluridine—TYMS—Integrated Pancreatic Cancer Pathway—AR—autistic disorder	0.00101	0.00131	CbGpPWpGaD
Trifluridine—TYMP—Metabolism—GSTM5—autistic disorder	0.00101	0.00131	CbGpPWpGaD
Trifluridine—TYMP—Metabolism—ASMT—autistic disorder	0.00101	0.00131	CbGpPWpGaD
Trifluridine—TK1—Metabolism—RORA—autistic disorder	0.000962	0.00124	CbGpPWpGaD
Trifluridine—TYMP—Metabolism—SLC25A12—autistic disorder	0.000951	0.00123	CbGpPWpGaD
Trifluridine—SLC22A6—SLC-mediated transmembrane transport—SLC1A3—autistic disorder	0.000949	0.00123	CbGpPWpGaD
Trifluridine—TYMS—Integrated Pancreatic Cancer Pathway—BDNF—autistic disorder	0.000927	0.0012	CbGpPWpGaD
Trifluridine—TYMP—Metabolism—SLC19A1—autistic disorder	0.000925	0.0012	CbGpPWpGaD
Trifluridine—TYMS—Circadian rythm related genes—AVP—autistic disorder	0.000904	0.00117	CbGpPWpGaD
Trifluridine—TK1—Metabolism—MAOB—autistic disorder	0.000901	0.00117	CbGpPWpGaD
Trifluridine—TYMS—Metabolism—INPP1—autistic disorder	0.000901	0.00116	CbGpPWpGaD
Trifluridine—TYMS—Metabolism—ACADSB—autistic disorder	0.000901	0.00116	CbGpPWpGaD
Trifluridine—TYMS—Integrated Pancreatic Cancer Pathway—PLA2G4A—autistic disorder	0.000885	0.00115	CbGpPWpGaD
Trifluridine—SLC22A6—Transmembrane transport of small molecules—SLC9A9—autistic disorder	0.00088	0.00114	CbGpPWpGaD
Trifluridine—SLC22A6—SLC-mediated transmembrane transport—CP—autistic disorder	0.000846	0.00109	CbGpPWpGaD
Trifluridine—SLC22A6—Transmembrane transport of small molecules—GABRG3—autistic disorder	0.00084	0.00109	CbGpPWpGaD
Trifluridine—TK1—Metabolism—TPH2—autistic disorder	0.000838	0.00108	CbGpPWpGaD
Trifluridine—TK1—Metabolism—DPYD—autistic disorder	0.000824	0.00107	CbGpPWpGaD
Trifluridine—TYMP—Metabolism—ADSL—autistic disorder	0.000824	0.00107	CbGpPWpGaD
Trifluridine—TYMP—Metabolism—XDH—autistic disorder	0.000808	0.00105	CbGpPWpGaD
Trifluridine—TYMS—Metabolism—BTD—autistic disorder	0.000803	0.00104	CbGpPWpGaD
Trifluridine—TYMP—Metabolism—NPAS2—autistic disorder	0.000794	0.00103	CbGpPWpGaD
Trifluridine—TYMP—Metabolism—STX1A—autistic disorder	0.000794	0.00103	CbGpPWpGaD
Trifluridine—TYMP—Metabolism—TCN2—autistic disorder	0.000766	0.000991	CbGpPWpGaD
Trifluridine—TK1—Metabolism—CACNA1C—autistic disorder	0.000766	0.000991	CbGpPWpGaD
Trifluridine—SLC22A6—Transmembrane transport of small molecules—HTR3A—autistic disorder	0.000748	0.000968	CbGpPWpGaD
Trifluridine—TYMP—Metabolism—ADA—autistic disorder	0.000731	0.000946	CbGpPWpGaD
Trifluridine—TYMS—Circadian rythm related genes—LEP—autistic disorder	0.000699	0.000904	CbGpPWpGaD
Trifluridine—TK1—Metabolism—DHFR—autistic disorder	0.000697	0.000902	CbGpPWpGaD
Trifluridine—TYMS—Metabolism—TDO2—autistic disorder	0.000683	0.000883	CbGpPWpGaD
Trifluridine—TYMP—Metabolism—RORA—autistic disorder	0.000667	0.000862	CbGpPWpGaD
Trifluridine—TYMS—Integrated Pancreatic Cancer Pathway—APC—autistic disorder	0.000657	0.00085	CbGpPWpGaD
Trifluridine—TYMS—Circadian rythm related genes—NOS2—autistic disorder	0.000652	0.000843	CbGpPWpGaD
Trifluridine—TYMS—Integrated Pancreatic Cancer Pathway—EGF—autistic disorder	0.00065	0.00084	CbGpPWpGaD
Trifluridine—TYMS—Cell Cycle, Mitotic—DHFR—autistic disorder	0.000644	0.000832	CbGpPWpGaD
Trifluridine—TYMS—Metabolism—DHCR7—autistic disorder	0.000642	0.00083	CbGpPWpGaD
Trifluridine—SLC22A6—Transmembrane transport of small molecules—SLC40A1—autistic disorder	0.000636	0.000823	CbGpPWpGaD
Trifluridine—SLC22A6—Transmembrane transport of small molecules—GABRA5—autistic disorder	0.000636	0.000823	CbGpPWpGaD
Trifluridine—SLC22A6—Transmembrane transport of small molecules—GABRA4—autistic disorder	0.000636	0.000823	CbGpPWpGaD
Trifluridine—SLC22A6—Transmembrane transport of small molecules—GABRA3—autistic disorder	0.000636	0.000823	CbGpPWpGaD
Trifluridine—SLC22A6—Transmembrane transport of small molecules—GABRB1—autistic disorder	0.000636	0.000823	CbGpPWpGaD
Trifluridine—TYMP—Metabolism—MAOB—autistic disorder	0.000625	0.000808	CbGpPWpGaD
Trifluridine—SLC22A6—Transmembrane transport of small molecules—GABRA1—autistic disorder	0.00061	0.000789	CbGpPWpGaD
Trifluridine—SLC22A6—Transmembrane transport of small molecules—GABRB3—autistic disorder	0.00061	0.000789	CbGpPWpGaD
Trifluridine—TYMS—Metabolism—EXT1—autistic disorder	0.000608	0.000787	CbGpPWpGaD
Trifluridine—TYMS—Metabolism—SLC6A8—autistic disorder	0.000608	0.000787	CbGpPWpGaD
Trifluridine—TYMS—Integrated Pancreatic Cancer Pathway—IGF1—autistic disorder	0.000602	0.000779	CbGpPWpGaD
Trifluridine—TYMP—Metabolism—TPH2—autistic disorder	0.000581	0.000751	CbGpPWpGaD
Trifluridine—TYMS—Metabolism—DAO—autistic disorder	0.00058	0.000751	CbGpPWpGaD
Trifluridine—TYMS—Cell Cycle—DHFR—autistic disorder	0.000575	0.000744	CbGpPWpGaD
Trifluridine—TYMP—Metabolism—DPYD—autistic disorder	0.000571	0.000739	CbGpPWpGaD
Trifluridine—TYMS—Metabolism—UPB1—autistic disorder	0.000556	0.00072	CbGpPWpGaD
Trifluridine—TYMS—Circadian rythm related genes—SERPINE1—autistic disorder	0.000549	0.00071	CbGpPWpGaD
Trifluridine—TK1—Metabolism—CYP19A1—autistic disorder	0.000546	0.000706	CbGpPWpGaD
Trifluridine—SLC22A6—Transmembrane transport of small molecules—GABRA2—autistic disorder	0.000541	0.0007	CbGpPWpGaD
Trifluridine—SLC22A6—Transmembrane transport of small molecules—GABRB2—autistic disorder	0.000541	0.0007	CbGpPWpGaD
Trifluridine—TYMP—Metabolism—CACNA1C—autistic disorder	0.000531	0.000687	CbGpPWpGaD
Trifluridine—TYMS—Integrated Pancreatic Cancer Pathway—BCL2—autistic disorder	0.000525	0.00068	CbGpPWpGaD
Trifluridine—TYMS—Metabolism—ASMT—autistic disorder	0.000517	0.000669	CbGpPWpGaD
Trifluridine—TYMS—Metabolism—GSTM5—autistic disorder	0.000517	0.000669	CbGpPWpGaD
Trifluridine—TK1—Metabolism—COMT—autistic disorder	0.000508	0.000657	CbGpPWpGaD
Trifluridine—TK1—Metabolism—GSTP1—autistic disorder	0.000505	0.000654	CbGpPWpGaD
Trifluridine—TK1—Metabolism—MAOA—autistic disorder	0.000504	0.000652	CbGpPWpGaD
Trifluridine—TYMS—Integrated Pancreatic Cancer Pathway—PTGS2—autistic disorder	0.000499	0.000646	CbGpPWpGaD
Trifluridine—SLC22A6—SLC-mediated transmembrane transport—AVP—autistic disorder	0.000498	0.000645	CbGpPWpGaD
Trifluridine—TK1—Metabolism—CAT—autistic disorder	0.000492	0.000636	CbGpPWpGaD
Trifluridine—TYMS—Metabolism—SLC25A12—autistic disorder	0.000486	0.000629	CbGpPWpGaD
Trifluridine—TYMP—Metabolism—DHFR—autistic disorder	0.000483	0.000625	CbGpPWpGaD
Trifluridine—SLC22A6—Transmembrane transport of small molecules—AQP4—autistic disorder	0.000482	0.000624	CbGpPWpGaD
Trifluridine—SLC22A6—Transmembrane transport of small molecules—SLC1A3—autistic disorder	0.000482	0.000624	CbGpPWpGaD
Trifluridine—TYMS—Metabolism—SLC19A1—autistic disorder	0.000473	0.000612	CbGpPWpGaD
Trifluridine—TK1—Metabolism—PLA2G4A—autistic disorder	0.000464	0.000601	CbGpPWpGaD
Trifluridine—TK1—Metabolism—GSTM1—autistic disorder	0.000464	0.000601	CbGpPWpGaD
Trifluridine—TK1—Metabolism—GPX1—autistic disorder	0.000445	0.000575	CbGpPWpGaD
Trifluridine—TYMS—Integrated Pancreatic Cancer Pathway—PTEN—autistic disorder	0.000435	0.000563	CbGpPWpGaD
Trifluridine—SLC22A6—Transmembrane transport of small molecules—CP—autistic disorder	0.00043	0.000556	CbGpPWpGaD
Trifluridine—TYMS—Metabolism—ADSL—autistic disorder	0.000422	0.000545	CbGpPWpGaD
Trifluridine—TYMS—Circadian rythm related genes—PTEN—autistic disorder	0.000418	0.00054	CbGpPWpGaD
Trifluridine—TYMS—Metabolism—XDH—autistic disorder	0.000414	0.000535	CbGpPWpGaD
Trifluridine—TK1—Metabolism—MTHFR—autistic disorder	0.00041	0.000531	CbGpPWpGaD
Trifluridine—TYMS—Metabolism—STX1A—autistic disorder	0.000406	0.000525	CbGpPWpGaD
Trifluridine—TYMS—Metabolism—NPAS2—autistic disorder	0.000406	0.000525	CbGpPWpGaD
Trifluridine—TYMS—Metabolism—TCN2—autistic disorder	0.000392	0.000507	CbGpPWpGaD
Trifluridine—TK1—Metabolism—APOE—autistic disorder	0.000382	0.000494	CbGpPWpGaD
Trifluridine—TYMP—Metabolism—CYP19A1—autistic disorder	0.000379	0.00049	CbGpPWpGaD
Trifluridine—TYMS—Metabolism—ADA—autistic disorder	0.000374	0.000484	CbGpPWpGaD
Trifluridine—SLC22A6—Transmembrane transport of small molecules—TF—autistic disorder	0.000365	0.000473	CbGpPWpGaD
Trifluridine—TYMS—Integrated Pancreatic Cancer Pathway—MAPK1—autistic disorder	0.000354	0.000458	CbGpPWpGaD
Trifluridine—TYMP—Metabolism—COMT—autistic disorder	0.000352	0.000455	CbGpPWpGaD
Trifluridine—TYMP—Metabolism—GSTP1—autistic disorder	0.00035	0.000453	CbGpPWpGaD
Trifluridine—TYMP—Metabolism—MAOA—autistic disorder	0.000349	0.000452	CbGpPWpGaD
Trifluridine—TK1—Metabolism—PIK3CG—autistic disorder	0.000345	0.000446	CbGpPWpGaD
Trifluridine—TYMS—Metabolism—RORA—autistic disorder	0.000341	0.000441	CbGpPWpGaD
Trifluridine—TYMP—Metabolism—CAT—autistic disorder	0.000341	0.000441	CbGpPWpGaD
Trifluridine—TYMS—Cell Cycle, Mitotic—PRKCB—autistic disorder	0.000333	0.00043	CbGpPWpGaD
Trifluridine—TK1—Metabolism—POMC—autistic disorder	0.000328	0.000424	CbGpPWpGaD
Trifluridine—TYMP—Metabolism—PLA2G4A—autistic disorder	0.000322	0.000416	CbGpPWpGaD
Trifluridine—TYMP—Metabolism—GSTM1—autistic disorder	0.000322	0.000416	CbGpPWpGaD
Trifluridine—TYMS—Metabolism—MAOB—autistic disorder	0.00032	0.000413	CbGpPWpGaD
Trifluridine—TYMP—Metabolism—GPX1—autistic disorder	0.000308	0.000399	CbGpPWpGaD
Trifluridine—TYMS—Cell Cycle—PRKCB—autistic disorder	0.000297	0.000385	CbGpPWpGaD
Trifluridine—TYMS—Metabolism—TPH2—autistic disorder	0.000297	0.000384	CbGpPWpGaD
Trifluridine—TYMS—Metabolism—DPYD—autistic disorder	0.000292	0.000378	CbGpPWpGaD
Trifluridine—TYMP—Metabolism—MTHFR—autistic disorder	0.000284	0.000368	CbGpPWpGaD
Trifluridine—TYMS—Metabolism—CACNA1C—autistic disorder	0.000272	0.000351	CbGpPWpGaD
Trifluridine—TYMP—Metabolism—APOE—autistic disorder	0.000265	0.000342	CbGpPWpGaD
Trifluridine—TK1—Metabolism—PTGS2—autistic disorder	0.000262	0.000339	CbGpPWpGaD
Trifluridine—TYMS—Circadian rythm related genes—IL6—autistic disorder	0.000261	0.000338	CbGpPWpGaD
Trifluridine—SLC22A6—Transmembrane transport of small molecules—AVP—autistic disorder	0.000253	0.000328	CbGpPWpGaD
Trifluridine—TYMS—Metabolism—DHFR—autistic disorder	0.000247	0.00032	CbGpPWpGaD
Trifluridine—TYMP—Metabolism—PIK3CG—autistic disorder	0.000239	0.000309	CbGpPWpGaD
Trifluridine—TK1—Metabolism—PTEN—autistic disorder	0.000228	0.000295	CbGpPWpGaD
Trifluridine—TYMP—Metabolism—POMC—autistic disorder	0.000227	0.000294	CbGpPWpGaD
Trifluridine—TYMS—Metabolism—CYP19A1—autistic disorder	0.000194	0.00025	CbGpPWpGaD
Trifluridine—TYMP—Metabolism—PTGS2—autistic disorder	0.000181	0.000235	CbGpPWpGaD
Trifluridine—TYMS—Metabolism—COMT—autistic disorder	0.00018	0.000233	CbGpPWpGaD
Trifluridine—TYMS—Metabolism—GSTP1—autistic disorder	0.000179	0.000232	CbGpPWpGaD
Trifluridine—TYMS—Metabolism—MAOA—autistic disorder	0.000179	0.000231	CbGpPWpGaD
Trifluridine—TYMS—Metabolism—CAT—autistic disorder	0.000174	0.000225	CbGpPWpGaD
Trifluridine—TYMS—Cell Cycle, Mitotic—MAPK1—autistic disorder	0.000171	0.000222	CbGpPWpGaD
Trifluridine—TYMS—Metabolism—GSTM1—autistic disorder	0.000165	0.000213	CbGpPWpGaD
Trifluridine—TYMS—Metabolism—PLA2G4A—autistic disorder	0.000165	0.000213	CbGpPWpGaD
Trifluridine—TYMP—Metabolism—PTEN—autistic disorder	0.000158	0.000205	CbGpPWpGaD
Trifluridine—TYMS—Metabolism—GPX1—autistic disorder	0.000158	0.000204	CbGpPWpGaD
Trifluridine—TYMS—Cell Cycle—MAPK1—autistic disorder	0.000153	0.000198	CbGpPWpGaD
Trifluridine—TYMS—Metabolism—MTHFR—autistic disorder	0.000146	0.000188	CbGpPWpGaD
Trifluridine—TYMS—Metabolism—APOE—autistic disorder	0.000135	0.000175	CbGpPWpGaD
