nodes	percent_of_prediction	percent_of_DWPC	metapath
Miconazole—KCNMA1—artery—type 2 diabetes mellitus	0.00108	0.0187	CbGeAlD
Miconazole—NOS3—endothelium—type 2 diabetes mellitus	0.00105	0.0181	CbGeAlD
Miconazole—KCNN2—nephron tubule—type 2 diabetes mellitus	0.00103	0.0178	CbGeAlD
Miconazole—KCNMB4—adipose tissue—type 2 diabetes mellitus	0.000942	0.0163	CbGeAlD
Miconazole—KCNN2—cardiovascular system—type 2 diabetes mellitus	0.000928	0.016	CbGeAlD
Miconazole—KCNN2—cortex of kidney—type 2 diabetes mellitus	0.000884	0.0153	CbGeAlD
Miconazole—KCNH6—nephron tubule—type 2 diabetes mellitus	0.0007	0.0121	CbGeAlD
Miconazole—KCNH6—kidney—type 2 diabetes mellitus	0.000615	0.0106	CbGeAlD
Miconazole—CYP51A1—adipose tissue—type 2 diabetes mellitus	0.000601	0.0104	CbGeAlD
Miconazole—KCNN2—liver—type 2 diabetes mellitus	0.000574	0.0099	CbGeAlD
Miconazole—KCNMA1—islet of Langerhans—type 2 diabetes mellitus	0.000521	0.00899	CbGeAlD
Miconazole—KCNN4—cardiovascular system—type 2 diabetes mellitus	0.000493	0.0085	CbGeAlD
Miconazole—KCNN4—pancreas—type 2 diabetes mellitus	0.000479	0.00826	CbGeAlD
Miconazole—CYP17A1—nephron tubule—type 2 diabetes mellitus	0.000455	0.00784	CbGeAlD
Miconazole—KCNMA1—retina—type 2 diabetes mellitus	0.000446	0.00769	CbGeAlD
Miconazole—KCNN4—adipose tissue—type 2 diabetes mellitus	0.000435	0.0075	CbGeAlD
Miconazole—NOS3—cardiovascular system—type 2 diabetes mellitus	0.000432	0.00746	CbGeAlD
Miconazole—NOS3—kidney—type 2 diabetes mellitus	0.000423	0.00729	CbGeAlD
Miconazole—CYP51A1—liver—type 2 diabetes mellitus	0.000422	0.00727	CbGeAlD
Miconazole—CYP17A1—kidney—type 2 diabetes mellitus	0.0004	0.00689	CbGeAlD
Miconazole—CYP17A1—cortex of kidney—type 2 diabetes mellitus	0.000389	0.00671	CbGeAlD
Miconazole—KCNMA1—cardiovascular system—type 2 diabetes mellitus	0.000377	0.0065	CbGeAlD
Miconazole—KCNMA1—pancreas—type 2 diabetes mellitus	0.000366	0.00632	CbGeAlD
Miconazole—KCNMA1—adipose tissue—type 2 diabetes mellitus	0.000332	0.00573	CbGeAlD
Miconazole—Oxiconazole—CYP3A4—type 2 diabetes mellitus	0.000317	0.2	CrCbGaD
Miconazole—Econazole—CYP2E1—type 2 diabetes mellitus	0.000315	0.199	CrCbGaD
Miconazole—Tioconazole—CYP2E1—type 2 diabetes mellitus	0.000293	0.185	CrCbGaD
Miconazole—Tioconazole—CYP1A2—type 2 diabetes mellitus	0.000279	0.176	CrCbGaD
Miconazole—CYP2A6—adipose tissue—type 2 diabetes mellitus	0.000278	0.00479	CbGeAlD
Miconazole—NOS3—liver—type 2 diabetes mellitus	0.000267	0.00461	CbGeAlD
Miconazole—KCNH2—islet of Langerhans—type 2 diabetes mellitus	0.000267	0.00461	CbGeAlD
Miconazole—CYP17A1—liver—type 2 diabetes mellitus	0.000253	0.00436	CbGeAlD
Miconazole—KCNMA1—liver—type 2 diabetes mellitus	0.000233	0.00402	CbGeAlD
Miconazole—CYP19A1—adipose tissue—type 2 diabetes mellitus	0.000218	0.00375	CbGeAlD
Miconazole—Econazole—CYP3A4—type 2 diabetes mellitus	0.000198	0.125	CrCbGaD
Miconazole—CYP2A6—liver—type 2 diabetes mellitus	0.000195	0.00336	CbGeAlD
Miconazole—KCNH2—cardiovascular system—type 2 diabetes mellitus	0.000193	0.00333	CbGeAlD
Miconazole—Tioconazole—CYP3A4—type 2 diabetes mellitus	0.000184	0.116	CrCbGaD
Miconazole—CYP2B6—nephron tubule—type 2 diabetes mellitus	0.000176	0.00304	CbGeAlD
Miconazole—CYP2E1—nephron tubule—type 2 diabetes mellitus	0.000166	0.00286	CbGeAlD
Miconazole—CYP2B6—cardiovascular system—type 2 diabetes mellitus	0.000159	0.00273	CbGeAlD
Miconazole—CYP2C9—cardiovascular system—type 2 diabetes mellitus	0.000157	0.00271	CbGeAlD
Miconazole—Hepatitis—Losartan—type 2 diabetes mellitus	0.000156	0.0015	CcSEcCtD
Miconazole—Rash—Rosiglitazone—type 2 diabetes mellitus	0.000156	0.00149	CcSEcCtD
Miconazole—Upper respiratory tract infection—Ramipril—type 2 diabetes mellitus	0.000156	0.00149	CcSEcCtD
Miconazole—Dermatitis—Rosiglitazone—type 2 diabetes mellitus	0.000156	0.00149	CcSEcCtD
Miconazole—Nausea—Repaglinide—type 2 diabetes mellitus	0.000155	0.00149	CcSEcCtD
Miconazole—Asthenia—Glipizide—type 2 diabetes mellitus	0.000155	0.00149	CcSEcCtD
Miconazole—CYP2B6—kidney—type 2 diabetes mellitus	0.000155	0.00268	CbGeAlD
Miconazole—Headache—Rosiglitazone—type 2 diabetes mellitus	0.000155	0.00148	CcSEcCtD
Miconazole—Ill-defined disorder—Orlistat—type 2 diabetes mellitus	0.000154	0.00148	CcSEcCtD
Miconazole—Discomfort—Gliclazide—type 2 diabetes mellitus	0.000154	0.00148	CcSEcCtD
Miconazole—Angioedema—Valsartan—type 2 diabetes mellitus	0.000154	0.00147	CcSEcCtD
Miconazole—Pruritus—Glipizide—type 2 diabetes mellitus	0.000153	0.00147	CcSEcCtD
Miconazole—Hypersensitivity—Pioglitazone—type 2 diabetes mellitus	0.000153	0.00146	CcSEcCtD
Miconazole—CYP19A1—liver—type 2 diabetes mellitus	0.000153	0.00263	CbGeAlD
Miconazole—Dry mouth—Gliclazide—type 2 diabetes mellitus	0.000153	0.00146	CcSEcCtD
Miconazole—Angioedema—Orlistat—type 2 diabetes mellitus	0.000152	0.00146	CcSEcCtD
Miconazole—Dysgeusia—Metformin—type 2 diabetes mellitus	0.00015	0.00144	CcSEcCtD
Miconazole—Feeling abnormal—Bromocriptine—type 2 diabetes mellitus	0.00015	0.00144	CcSEcCtD
Miconazole—Immune system disorder—Irbesartan—type 2 diabetes mellitus	0.00015	0.00144	CcSEcCtD
Miconazole—Malaise—Orlistat—type 2 diabetes mellitus	0.00015	0.00144	CcSEcCtD
Miconazole—Mediastinal disorder—Irbesartan—type 2 diabetes mellitus	0.00015	0.00144	CcSEcCtD
Miconazole—Chills—Irbesartan—type 2 diabetes mellitus	0.000149	0.00143	CcSEcCtD
Miconazole—Gastrointestinal pain—Bromocriptine—type 2 diabetes mellitus	0.000149	0.00143	CcSEcCtD
Miconazole—Hypersensitivity—Glimepiride—type 2 diabetes mellitus	0.000149	0.00143	CcSEcCtD
Miconazole—CYP2E1—cardiovascular system—type 2 diabetes mellitus	0.000149	0.00257	CbGeAlD
Miconazole—Asthenia—Pioglitazone—type 2 diabetes mellitus	0.000149	0.00143	CcSEcCtD
Miconazole—Infection—Gliclazide—type 2 diabetes mellitus	0.000149	0.00142	CcSEcCtD
Miconazole—Hypersensitivity—Sitagliptin—type 2 diabetes mellitus	0.000148	0.00142	CcSEcCtD
Miconazole—Stevens-Johnson syndrome—Ramipril—type 2 diabetes mellitus	0.000148	0.00142	CcSEcCtD
Miconazole—Diarrhoea—Glipizide—type 2 diabetes mellitus	0.000148	0.00142	CcSEcCtD
Miconazole—Erythema multiforme—Losartan—type 2 diabetes mellitus	0.000148	0.00142	CcSEcCtD
Miconazole—Muscle spasms—Metformin—type 2 diabetes mellitus	0.000147	0.00141	CcSEcCtD
Miconazole—Cough—Valsartan—type 2 diabetes mellitus	0.000147	0.00141	CcSEcCtD
Miconazole—Nausea—Rosiglitazone—type 2 diabetes mellitus	0.000147	0.00141	CcSEcCtD
Miconazole—Nervous system disorder—Gliclazide—type 2 diabetes mellitus	0.000147	0.00141	CcSEcCtD
Miconazole—Stomatitis—Ramipril—type 2 diabetes mellitus	0.000146	0.0014	CcSEcCtD
Miconazole—CYP2E1—kidney—type 2 diabetes mellitus	0.000146	0.00251	CbGeAlD
Miconazole—Cough—Orlistat—type 2 diabetes mellitus	0.000145	0.00139	CcSEcCtD
Miconazole—Asthenia—Glimepiride—type 2 diabetes mellitus	0.000145	0.00139	CcSEcCtD
Miconazole—Decreased appetite—Glyburide—type 2 diabetes mellitus	0.000145	0.00139	CcSEcCtD
Miconazole—Urticaria—Bromocriptine—type 2 diabetes mellitus	0.000145	0.00139	CcSEcCtD
Miconazole—Asthenia—Sitagliptin—type 2 diabetes mellitus	0.000144	0.00138	CcSEcCtD
Miconazole—Abdominal pain—Bromocriptine—type 2 diabetes mellitus	0.000144	0.00138	CcSEcCtD
Miconazole—Gastrointestinal disorder—Glyburide—type 2 diabetes mellitus	0.000144	0.00138	CcSEcCtD
Miconazole—Pruritus—Glimepiride—type 2 diabetes mellitus	0.000143	0.00137	CcSEcCtD
Miconazole—Ill-defined disorder—Metformin—type 2 diabetes mellitus	0.000142	0.00136	CcSEcCtD
Miconazole—Diarrhoea—Pioglitazone—type 2 diabetes mellitus	0.000142	0.00136	CcSEcCtD
Miconazole—CYP2E1—cortex of kidney—type 2 diabetes mellitus	0.000142	0.00245	CbGeAlD
Miconazole—Dysgeusia—Irbesartan—type 2 diabetes mellitus	0.000142	0.00136	CcSEcCtD
Miconazole—Hepatobiliary disease—Ramipril—type 2 diabetes mellitus	0.000141	0.00135	CcSEcCtD
Miconazole—Dry mouth—Valsartan—type 2 diabetes mellitus	0.00014	0.00134	CcSEcCtD
Miconazole—Discomfort—Orlistat—type 2 diabetes mellitus	0.00014	0.00134	CcSEcCtD
Miconazole—Muscle spasms—Irbesartan—type 2 diabetes mellitus	0.000139	0.00133	CcSEcCtD
Miconazole—Dry mouth—Orlistat—type 2 diabetes mellitus	0.000138	0.00133	CcSEcCtD
Miconazole—Malaise—Metformin—type 2 diabetes mellitus	0.000138	0.00132	CcSEcCtD
Miconazole—Diarrhoea—Glimepiride—type 2 diabetes mellitus	0.000138	0.00132	CcSEcCtD
Miconazole—Diarrhoea—Sitagliptin—type 2 diabetes mellitus	0.000138	0.00132	CcSEcCtD
Miconazole—Vomiting—Glipizide—type 2 diabetes mellitus	0.000138	0.00132	CcSEcCtD
Miconazole—Anaphylactic shock—Valsartan—type 2 diabetes mellitus	0.000137	0.00132	CcSEcCtD
Miconazole—Feeling abnormal—Glyburide—type 2 diabetes mellitus	0.000137	0.00132	CcSEcCtD
Miconazole—Infection—Valsartan—type 2 diabetes mellitus	0.000136	0.00131	CcSEcCtD
Miconazole—Rash—Glipizide—type 2 diabetes mellitus	0.000136	0.00131	CcSEcCtD
Miconazole—Dermatitis—Glipizide—type 2 diabetes mellitus	0.000136	0.00131	CcSEcCtD
Miconazole—Gastrointestinal pain—Glyburide—type 2 diabetes mellitus	0.000136	0.0013	CcSEcCtD
Miconazole—Anaphylactic shock—Orlistat—type 2 diabetes mellitus	0.000136	0.0013	CcSEcCtD
Miconazole—Headache—Glipizide—type 2 diabetes mellitus	0.000136	0.0013	CcSEcCtD
Miconazole—Infection—Orlistat—type 2 diabetes mellitus	0.000135	0.00129	CcSEcCtD
Miconazole—Nervous system disorder—Valsartan—type 2 diabetes mellitus	0.000135	0.00129	CcSEcCtD
Miconazole—Ill-defined disorder—Irbesartan—type 2 diabetes mellitus	0.000134	0.00129	CcSEcCtD
Miconazole—Hepatitis—Ramipril—type 2 diabetes mellitus	0.000134	0.00129	CcSEcCtD
Miconazole—Anaemia—Irbesartan—type 2 diabetes mellitus	0.000134	0.00128	CcSEcCtD
Miconazole—Dysgeusia—Losartan—type 2 diabetes mellitus	0.000133	0.00128	CcSEcCtD
Miconazole—Nervous system disorder—Orlistat—type 2 diabetes mellitus	0.000133	0.00128	CcSEcCtD
Miconazole—Urticaria—Glyburide—type 2 diabetes mellitus	0.000132	0.00127	CcSEcCtD
Miconazole—Angioedema—Irbesartan—type 2 diabetes mellitus	0.000132	0.00127	CcSEcCtD
Miconazole—Abdominal pain—Glyburide—type 2 diabetes mellitus	0.000132	0.00126	CcSEcCtD
Miconazole—Anorexia—Valsartan—type 2 diabetes mellitus	0.000131	0.00125	CcSEcCtD
Miconazole—Muscle spasms—Losartan—type 2 diabetes mellitus	0.000131	0.00125	CcSEcCtD
Miconazole—Asthenia—Bromocriptine—type 2 diabetes mellitus	0.000131	0.00125	CcSEcCtD
Miconazole—Malaise—Irbesartan—type 2 diabetes mellitus	0.00013	0.00125	CcSEcCtD
Miconazole—Headache—Pioglitazone—type 2 diabetes mellitus	0.00013	0.00124	CcSEcCtD
Miconazole—Gastrointestinal disorder—Gliclazide—type 2 diabetes mellitus	0.000129	0.00124	CcSEcCtD
Miconazole—Discomfort—Metformin—type 2 diabetes mellitus	0.000129	0.00124	CcSEcCtD
Miconazole—Fatigue—Gliclazide—type 2 diabetes mellitus	0.000129	0.00124	CcSEcCtD
Miconazole—Nausea—Glipizide—type 2 diabetes mellitus	0.000129	0.00123	CcSEcCtD
Miconazole—Vomiting—Glimepiride—type 2 diabetes mellitus	0.000128	0.00123	CcSEcCtD
Miconazole—Vomiting—Sitagliptin—type 2 diabetes mellitus	0.000128	0.00123	CcSEcCtD
Miconazole—Pain—Gliclazide—type 2 diabetes mellitus	0.000128	0.00123	CcSEcCtD
Miconazole—Rash—Glimepiride—type 2 diabetes mellitus	0.000127	0.00122	CcSEcCtD
Miconazole—Dermatitis—Glimepiride—type 2 diabetes mellitus	0.000127	0.00122	CcSEcCtD
Miconazole—Rash—Sitagliptin—type 2 diabetes mellitus	0.000127	0.00122	CcSEcCtD
Miconazole—Dermatitis—Sitagliptin—type 2 diabetes mellitus	0.000127	0.00122	CcSEcCtD
Miconazole—Erythema multiforme—Ramipril—type 2 diabetes mellitus	0.000127	0.00122	CcSEcCtD
Miconazole—Headache—Glimepiride—type 2 diabetes mellitus	0.000126	0.00121	CcSEcCtD
Miconazole—Ill-defined disorder—Losartan—type 2 diabetes mellitus	0.000126	0.00121	CcSEcCtD
Miconazole—Cough—Irbesartan—type 2 diabetes mellitus	0.000126	0.00121	CcSEcCtD
Miconazole—Headache—Sitagliptin—type 2 diabetes mellitus	0.000126	0.00121	CcSEcCtD
Miconazole—Anaemia—Losartan—type 2 diabetes mellitus	0.000126	0.00121	CcSEcCtD
Miconazole—CYP2C19—liver—type 2 diabetes mellitus	0.000125	0.00216	CbGeAlD
Miconazole—Diarrhoea—Bromocriptine—type 2 diabetes mellitus	0.000125	0.00119	CcSEcCtD
Miconazole—Angioedema—Losartan—type 2 diabetes mellitus	0.000124	0.00119	CcSEcCtD
Miconazole—Infection—Metformin—type 2 diabetes mellitus	0.000124	0.00119	CcSEcCtD
Miconazole—Feeling abnormal—Gliclazide—type 2 diabetes mellitus	0.000123	0.00118	CcSEcCtD
Miconazole—Malaise—Losartan—type 2 diabetes mellitus	0.000123	0.00118	CcSEcCtD
Miconazole—Hypersensitivity—Glyburide—type 2 diabetes mellitus	0.000123	0.00118	CcSEcCtD
Miconazole—Nervous system disorder—Metformin—type 2 diabetes mellitus	0.000123	0.00118	CcSEcCtD
Miconazole—Gastrointestinal pain—Gliclazide—type 2 diabetes mellitus	0.000122	0.00117	CcSEcCtD
Miconazole—Discomfort—Irbesartan—type 2 diabetes mellitus	0.000122	0.00117	CcSEcCtD
Miconazole—Immune system disorder—Ramipril—type 2 diabetes mellitus	0.000121	0.00116	CcSEcCtD
Miconazole—Mediastinal disorder—Ramipril—type 2 diabetes mellitus	0.000121	0.00116	CcSEcCtD
Miconazole—Dry mouth—Irbesartan—type 2 diabetes mellitus	0.00012	0.00115	CcSEcCtD
Miconazole—Nausea—Glimepiride—type 2 diabetes mellitus	0.00012	0.00115	CcSEcCtD
Miconazole—Nausea—Sitagliptin—type 2 diabetes mellitus	0.00012	0.00115	CcSEcCtD
Miconazole—Asthenia—Glyburide—type 2 diabetes mellitus	0.000119	0.00114	CcSEcCtD
Miconazole—Decreased appetite—Valsartan—type 2 diabetes mellitus	0.000119	0.00114	CcSEcCtD
Miconazole—Anorexia—Metformin—type 2 diabetes mellitus	0.000119	0.00114	CcSEcCtD
Miconazole—Cough—Losartan—type 2 diabetes mellitus	0.000119	0.00114	CcSEcCtD
Miconazole—Urticaria—Gliclazide—type 2 diabetes mellitus	0.000119	0.00114	CcSEcCtD
Miconazole—Gastrointestinal disorder—Valsartan—type 2 diabetes mellitus	0.000119	0.00114	CcSEcCtD
Miconazole—Fatigue—Valsartan—type 2 diabetes mellitus	0.000118	0.00114	CcSEcCtD
Miconazole—Abdominal pain—Gliclazide—type 2 diabetes mellitus	0.000118	0.00113	CcSEcCtD
Miconazole—Anaphylactic shock—Irbesartan—type 2 diabetes mellitus	0.000118	0.00113	CcSEcCtD
Miconazole—Decreased appetite—Orlistat—type 2 diabetes mellitus	0.000118	0.00113	CcSEcCtD
Miconazole—Pruritus—Glyburide—type 2 diabetes mellitus	0.000118	0.00113	CcSEcCtD
Miconazole—Infection—Irbesartan—type 2 diabetes mellitus	0.000117	0.00112	CcSEcCtD
Miconazole—Gastrointestinal disorder—Orlistat—type 2 diabetes mellitus	0.000117	0.00112	CcSEcCtD
Miconazole—ABCB1—islet of Langerhans—type 2 diabetes mellitus	0.000117	0.00202	CbGeAlD
Miconazole—CYP3A4—kidney—type 2 diabetes mellitus	0.000117	0.00202	CbGeAlD
Miconazole—Fatigue—Orlistat—type 2 diabetes mellitus	0.000117	0.00112	CcSEcCtD
Miconazole—Pain—Orlistat—type 2 diabetes mellitus	0.000116	0.00111	CcSEcCtD
Miconazole—Vomiting—Bromocriptine—type 2 diabetes mellitus	0.000116	0.00111	CcSEcCtD
Miconazole—Nervous system disorder—Irbesartan—type 2 diabetes mellitus	0.000116	0.00111	CcSEcCtD
Miconazole—CYP2D6—kidney—type 2 diabetes mellitus	0.000115	0.00199	CbGeAlD
Miconazole—Rash—Bromocriptine—type 2 diabetes mellitus	0.000115	0.0011	CcSEcCtD
Miconazole—Dermatitis—Bromocriptine—type 2 diabetes mellitus	0.000115	0.0011	CcSEcCtD
Miconazole—Discomfort—Losartan—type 2 diabetes mellitus	0.000115	0.0011	CcSEcCtD
Miconazole—Dysgeusia—Ramipril—type 2 diabetes mellitus	0.000114	0.0011	CcSEcCtD
Miconazole—Headache—Bromocriptine—type 2 diabetes mellitus	0.000114	0.00109	CcSEcCtD
Miconazole—Diarrhoea—Glyburide—type 2 diabetes mellitus	0.000114	0.00109	CcSEcCtD
Miconazole—Dry mouth—Losartan—type 2 diabetes mellitus	0.000113	0.00109	CcSEcCtD
Miconazole—Anorexia—Irbesartan—type 2 diabetes mellitus	0.000113	0.00108	CcSEcCtD
Miconazole—Gastrointestinal pain—Valsartan—type 2 diabetes mellitus	0.000112	0.00108	CcSEcCtD
Miconazole—Muscle spasms—Ramipril—type 2 diabetes mellitus	0.000112	0.00108	CcSEcCtD
Miconazole—Feeling abnormal—Orlistat—type 2 diabetes mellitus	0.000112	0.00107	CcSEcCtD
Miconazole—Anaphylactic shock—Losartan—type 2 diabetes mellitus	0.000111	0.00106	CcSEcCtD
Miconazole—Gastrointestinal pain—Orlistat—type 2 diabetes mellitus	0.000111	0.00106	CcSEcCtD
Miconazole—Infection—Losartan—type 2 diabetes mellitus	0.00011	0.00106	CcSEcCtD
Miconazole—Hypersensitivity—Gliclazide—type 2 diabetes mellitus	0.00011	0.00106	CcSEcCtD
Miconazole—Urticaria—Valsartan—type 2 diabetes mellitus	0.000109	0.00105	CcSEcCtD
Miconazole—Nervous system disorder—Losartan—type 2 diabetes mellitus	0.000109	0.00104	CcSEcCtD
Miconazole—Decreased appetite—Metformin—type 2 diabetes mellitus	0.000109	0.00104	CcSEcCtD
Miconazole—Abdominal pain—Valsartan—type 2 diabetes mellitus	0.000109	0.00104	CcSEcCtD
Miconazole—Ill-defined disorder—Ramipril—type 2 diabetes mellitus	0.000108	0.00104	CcSEcCtD
Miconazole—Nausea—Bromocriptine—type 2 diabetes mellitus	0.000108	0.00104	CcSEcCtD
Miconazole—Gastrointestinal disorder—Metformin—type 2 diabetes mellitus	0.000108	0.00104	CcSEcCtD
Miconazole—Fatigue—Metformin—type 2 diabetes mellitus	0.000108	0.00103	CcSEcCtD
Miconazole—Urticaria—Orlistat—type 2 diabetes mellitus	0.000108	0.00103	CcSEcCtD
Miconazole—Abdominal pain—Orlistat—type 2 diabetes mellitus	0.000107	0.00103	CcSEcCtD
Miconazole—Asthenia—Gliclazide—type 2 diabetes mellitus	0.000107	0.00103	CcSEcCtD
Miconazole—Angioedema—Ramipril—type 2 diabetes mellitus	0.000107	0.00102	CcSEcCtD
Miconazole—Anorexia—Losartan—type 2 diabetes mellitus	0.000106	0.00101	CcSEcCtD
Miconazole—Vomiting—Glyburide—type 2 diabetes mellitus	0.000106	0.00101	CcSEcCtD
Miconazole—Pruritus—Gliclazide—type 2 diabetes mellitus	0.000106	0.00101	CcSEcCtD
Miconazole—Malaise—Ramipril—type 2 diabetes mellitus	0.000105	0.00101	CcSEcCtD
Miconazole—Rash—Glyburide—type 2 diabetes mellitus	0.000105	0.00101	CcSEcCtD
Miconazole—Dermatitis—Glyburide—type 2 diabetes mellitus	0.000105	0.00101	CcSEcCtD
Miconazole—Headache—Glyburide—type 2 diabetes mellitus	0.000104	0.001	CcSEcCtD
Miconazole—Feeling abnormal—Metformin—type 2 diabetes mellitus	0.000103	0.000988	CcSEcCtD
Miconazole—Decreased appetite—Irbesartan—type 2 diabetes mellitus	0.000103	0.000983	CcSEcCtD
Miconazole—Diarrhoea—Gliclazide—type 2 diabetes mellitus	0.000102	0.00098	CcSEcCtD
Miconazole—Gastrointestinal pain—Metformin—type 2 diabetes mellitus	0.000102	0.00098	CcSEcCtD
