nodes	percent_of_prediction	percent_of_DWPC	metapath
Ridogrel—TBXAS1—Metabolism—BTD—autistic disorder	0.00416	0.00475	CbGpPWpGaD
Ridogrel—TBXA2R—GPCRs, Class A Rhodopsin-like—DRD3—autistic disorder	0.00407	0.00465	CbGpPWpGaD
Ridogrel—TBXA2R—G alpha (q) signalling events—AVP—autistic disorder	0.00401	0.00458	CbGpPWpGaD
Ridogrel—TBXA2R—GPCR ligand binding—AVPR1A—autistic disorder	0.00399	0.00455	CbGpPWpGaD
Ridogrel—TBXAS1—Metabolism of lipids and lipoproteins—RORA—autistic disorder	0.00397	0.00453	CbGpPWpGaD
Ridogrel—TBXA2R—Class A/1 (Rhodopsin-like receptors)—HTR1B—autistic disorder	0.00388	0.00442	CbGpPWpGaD
Ridogrel—TBXA2R—Class A/1 (Rhodopsin-like receptors)—OXT—autistic disorder	0.00388	0.00442	CbGpPWpGaD
Ridogrel—TBXA2R—GPCR ligand binding—GRM5—autistic disorder	0.00385	0.0044	CbGpPWpGaD
Ridogrel—TBXA2R—GPCR ligand binding—OXTR—autistic disorder	0.00373	0.00426	CbGpPWpGaD
Ridogrel—TBXA2R—GPCR ligand binding—SCT—autistic disorder	0.00369	0.00422	CbGpPWpGaD
Ridogrel—TBXA2R—GPCR downstream signaling—HTR5A—autistic disorder	0.00363	0.00415	CbGpPWpGaD
Ridogrel—TBXA2R—Hemostasis—KCNMA1—autistic disorder	0.00361	0.00412	CbGpPWpGaD
Ridogrel—TBXA2R—Class A/1 (Rhodopsin-like receptors)—DRD1—autistic disorder	0.0036	0.00411	CbGpPWpGaD
Ridogrel—TBXA2R—Gastrin-CREB signalling pathway via PKC and MAPK—AVP—autistic disorder	0.00359	0.0041	CbGpPWpGaD
Ridogrel—TBXAS1—Metabolism—TDO2—autistic disorder	0.00353	0.00404	CbGpPWpGaD
Ridogrel—TBXAS1—Biological oxidations—POMC—autistic disorder	0.00352	0.00402	CbGpPWpGaD
Ridogrel—TBXA2R—GPCR ligand binding—ADM—autistic disorder	0.00352	0.00402	CbGpPWpGaD
Ridogrel—TBXA2R—GPCR ligand binding—GABBR1—autistic disorder	0.00352	0.00402	CbGpPWpGaD
Ridogrel—TBXA2R—Platelet activation, signaling and aggregation—IGF2—autistic disorder	0.00349	0.00399	CbGpPWpGaD
Ridogrel—TBXA2R—Class A/1 (Rhodopsin-like receptors)—DRD3—autistic disorder	0.00349	0.00398	CbGpPWpGaD
Ridogrel—TBXA2R—G alpha (q) signalling events—HTR2A—autistic disorder	0.00334	0.00381	CbGpPWpGaD
Ridogrel—TBXA2R—GPCR ligand binding—OPRM1—autistic disorder	0.00332	0.0038	CbGpPWpGaD
Ridogrel—TBXAS1—Metabolism—DHCR7—autistic disorder	0.00332	0.00379	CbGpPWpGaD
Ridogrel—TBXA2R—GPCRs, Class A Rhodopsin-like—ADRB2—autistic disorder	0.0033	0.00377	CbGpPWpGaD
Ridogrel—TBXA2R—Platelet activation, signaling and aggregation—PLA2G4A—autistic disorder	0.0033	0.00377	CbGpPWpGaD
Ridogrel—TBXA2R—Signaling by GPCR—HTR5A—autistic disorder	0.0033	0.00377	CbGpPWpGaD
Ridogrel—TBXAS1—Metabolism—EXT1—autistic disorder	0.00315	0.0036	CbGpPWpGaD
Ridogrel—TBXAS1—Metabolism—SLC6A8—autistic disorder	0.00315	0.0036	CbGpPWpGaD
Ridogrel—TBXA2R—Platelet activation, signaling and aggregation—ITGB3—autistic disorder	0.00313	0.00357	CbGpPWpGaD
Ridogrel—TBXA2R—GPCR downstream signaling—GABBR2—autistic disorder	0.00309	0.00353	CbGpPWpGaD
Ridogrel—TBXAS1—Metabolism—DAO—autistic disorder	0.00301	0.00343	CbGpPWpGaD
Ridogrel—TBXA2R—Gastrin-CREB signalling pathway via PKC and MAPK—HTR2A—autistic disorder	0.00298	0.00341	CbGpPWpGaD
Ridogrel—TBXA2R—GPCR ligand binding—HTR1B—autistic disorder	0.00295	0.00337	CbGpPWpGaD
Ridogrel—TBXA2R—GPCR ligand binding—OXT—autistic disorder	0.00295	0.00337	CbGpPWpGaD
Ridogrel—TBXAS1—Metabolism—UPB1—autistic disorder	0.00288	0.00329	CbGpPWpGaD
Ridogrel—TBXA2R—Class A/1 (Rhodopsin-like receptors)—ADRB2—autistic disorder	0.00283	0.00323	CbGpPWpGaD
Ridogrel—TBXA2R—Signaling by GPCR—GABBR2—autistic disorder	0.0028	0.0032	CbGpPWpGaD
Ridogrel—TBXA2R—GPCR downstream signaling—HTR1D—autistic disorder	0.00275	0.00314	CbGpPWpGaD
Ridogrel—TBXA2R—GPCR ligand binding—DRD1—autistic disorder	0.00274	0.00313	CbGpPWpGaD
Ridogrel—TBXAS1—Metabolism—ASMT—autistic disorder	0.00268	0.00306	CbGpPWpGaD
Ridogrel—TBXAS1—Metabolism—GSTM5—autistic disorder	0.00268	0.00306	CbGpPWpGaD
Ridogrel—TBXA2R—GPCR ligand binding—DRD3—autistic disorder	0.00266	0.00303	CbGpPWpGaD
Ridogrel—TBXA2R—Class A/1 (Rhodopsin-like receptors)—AVP—autistic disorder	0.00266	0.00303	CbGpPWpGaD
Ridogrel—TBXA2R—Hemostasis—TF—autistic disorder	0.00261	0.00298	CbGpPWpGaD
Ridogrel—TBXA2R—GPCRs, Class A Rhodopsin-like—HTR2A—autistic disorder	0.00258	0.00295	CbGpPWpGaD
Ridogrel—TBXA2R—GPCR ligand binding—CALCA—autistic disorder	0.00257	0.00293	CbGpPWpGaD
Ridogrel—TBXA2R—Platelet activation, signaling and aggregation—PRKCB—autistic disorder	0.00256	0.00292	CbGpPWpGaD
Ridogrel—TBXA2R—GPCR downstream signaling—GRM8—autistic disorder	0.00256	0.00292	CbGpPWpGaD
Ridogrel—TBXAS1—Metabolism—SLC25A12—autistic disorder	0.00252	0.00288	CbGpPWpGaD
Ridogrel—TBXA2R—Signaling by GPCR—HTR1D—autistic disorder	0.0025	0.00285	CbGpPWpGaD
Ridogrel—TBXAS1—Metabolism—SLC19A1—autistic disorder	0.00245	0.0028	CbGpPWpGaD
Ridogrel—TBXA2R—Platelet activation, signaling and aggregation—PIK3CG—autistic disorder	0.00245	0.0028	CbGpPWpGaD
Ridogrel—TBXA2R—Platelet activation, signaling and aggregation—EGF—autistic disorder	0.00242	0.00276	CbGpPWpGaD
Ridogrel—TBXA2R—GPCR downstream signaling—PDE4A—autistic disorder	0.00241	0.00275	CbGpPWpGaD
Ridogrel—TBXA2R—Hemostasis—IL5—autistic disorder	0.00233	0.00266	CbGpPWpGaD
Ridogrel—TBXA2R—Signaling by GPCR—GRM8—autistic disorder	0.00232	0.00265	CbGpPWpGaD
Ridogrel—TBXA2R—GPCR downstream signaling—AVPR1A—autistic disorder	0.00225	0.00257	CbGpPWpGaD
Ridogrel—TBXAS1—Metabolism of lipids and lipoproteins—CYP19A1—autistic disorder	0.00225	0.00257	CbGpPWpGaD
Ridogrel—TBXA2R—Signaling by GPCR—WNT2—autistic disorder	0.00225	0.00257	CbGpPWpGaD
Ridogrel—TBXA2R—Platelet activation, signaling and aggregation—IGF1—autistic disorder	0.00224	0.00256	CbGpPWpGaD
Ridogrel—TBXA2R—Hemostasis—ITGA4—autistic disorder	0.00222	0.00253	CbGpPWpGaD
Ridogrel—TBXA2R—Class A/1 (Rhodopsin-like receptors)—HTR2A—autistic disorder	0.00221	0.00252	CbGpPWpGaD
Ridogrel—TBXA2R—Signaling by GPCR—PDE4A—autistic disorder	0.00219	0.00249	CbGpPWpGaD
Ridogrel—TBXAS1—Metabolism—ADSL—autistic disorder	0.00218	0.00249	CbGpPWpGaD
Ridogrel—TBXA2R—GPCR downstream signaling—GRM5—autistic disorder	0.00218	0.00248	CbGpPWpGaD
Ridogrel—TBXA2R—GPCR downstream signaling—VIP—autistic disorder	0.00218	0.00248	CbGpPWpGaD
Ridogrel—TBXA2R—GPCR ligand binding—ADRB2—autistic disorder	0.00215	0.00246	CbGpPWpGaD
Ridogrel—TBXAS1—Metabolism—XDH—autistic disorder	0.00214	0.00245	CbGpPWpGaD
Ridogrel—TBXA2R—Platelet activation, signaling and aggregation—SERPINE1—autistic disorder	0.00213	0.00243	CbGpPWpGaD
Ridogrel—TBXA2R—GPCR downstream signaling—OXTR—autistic disorder	0.00211	0.00241	CbGpPWpGaD
Ridogrel—TBXAS1—Metabolism—STX1A—autistic disorder	0.0021	0.0024	CbGpPWpGaD
Ridogrel—TBXAS1—Metabolism—NPAS2—autistic disorder	0.0021	0.0024	CbGpPWpGaD
Ridogrel—TBXA2R—GPCR downstream signaling—SCT—autistic disorder	0.00209	0.00238	CbGpPWpGaD
Ridogrel—TBXA2R—Signaling by GPCR—AVPR1A—autistic disorder	0.00205	0.00234	CbGpPWpGaD
Ridogrel—TBXA2R—Signaling Pathways—NRP2—autistic disorder	0.00203	0.00232	CbGpPWpGaD
Ridogrel—TBXAS1—Metabolism—TCN2—autistic disorder	0.00203	0.00232	CbGpPWpGaD
Ridogrel—TBXA2R—Hemostasis—PLAUR—autistic disorder	0.00202	0.00231	CbGpPWpGaD
Ridogrel—TBXA2R—GPCR ligand binding—AVP—autistic disorder	0.00202	0.00231	CbGpPWpGaD
Ridogrel—TBXA2R—GPCR downstream signaling—GABBR1—autistic disorder	0.00199	0.00227	CbGpPWpGaD
Ridogrel—TBXA2R—GPCR downstream signaling—ADM—autistic disorder	0.00199	0.00227	CbGpPWpGaD
Ridogrel—TBXA2R—Signaling by GPCR—VIP—autistic disorder	0.00198	0.00226	CbGpPWpGaD
Ridogrel—TBXA2R—Signaling by GPCR—GRM5—autistic disorder	0.00198	0.00226	CbGpPWpGaD
Ridogrel—TBXA2R—Signaling Pathways—HTR5A—autistic disorder	0.00195	0.00222	CbGpPWpGaD
Ridogrel—TBXA2R—GPCR downstream signaling—PDE4B—autistic disorder	0.00194	0.00221	CbGpPWpGaD
Ridogrel—TBXAS1—Metabolism—ADA—autistic disorder	0.00194	0.00221	CbGpPWpGaD
Ridogrel—TBXAS1—Metabolism of lipids and lipoproteins—PLA2G4A—autistic disorder	0.00191	0.00219	CbGpPWpGaD
Ridogrel—TBXA2R—Signaling by GPCR—OXTR—autistic disorder	0.00191	0.00219	CbGpPWpGaD
Ridogrel—TBXA2R—Signaling by GPCR—SCT—autistic disorder	0.00189	0.00216	CbGpPWpGaD
Ridogrel—TBXA2R—GPCR downstream signaling—OPRM1—autistic disorder	0.00188	0.00214	CbGpPWpGaD
Ridogrel—TBXAS1—Metabolism of lipids and lipoproteins—GPX1—autistic disorder	0.00183	0.00209	CbGpPWpGaD
Ridogrel—TBXA2R—Signaling by GPCR—ADM—autistic disorder	0.00181	0.00206	CbGpPWpGaD
Ridogrel—TBXA2R—Signaling by GPCR—GABBR1—autistic disorder	0.00181	0.00206	CbGpPWpGaD
Ridogrel—TBXA2R—Hemostasis—IGF2—autistic disorder	0.0018	0.00206	CbGpPWpGaD
Ridogrel—TBXAS1—Metabolism—RORA—autistic disorder	0.00177	0.00202	CbGpPWpGaD
Ridogrel—TBXA2R—Class A/1 (Rhodopsin-like receptors)—POMC—autistic disorder	0.00177	0.00202	CbGpPWpGaD
Ridogrel—TBXA2R—Signaling by GPCR—PDE4B—autistic disorder	0.00176	0.00201	CbGpPWpGaD
Ridogrel—TBXA2R—Platelet activation, signaling and aggregation—IL2—autistic disorder	0.00172	0.00197	CbGpPWpGaD
Ridogrel—TBXA2R—Signaling by GPCR—OPRM1—autistic disorder	0.00171	0.00195	CbGpPWpGaD
Ridogrel—TBXA2R—Hemostasis—PLA2G4A—autistic disorder	0.0017	0.00194	CbGpPWpGaD
Ridogrel—TBXA2R—GPCR ligand binding—HTR2A—autistic disorder	0.00168	0.00192	CbGpPWpGaD
Ridogrel—TBXA2R—GPCR downstream signaling—OXT—autistic disorder	0.00167	0.0019	CbGpPWpGaD
Ridogrel—TBXA2R—GPCR downstream signaling—HTR1B—autistic disorder	0.00167	0.0019	CbGpPWpGaD
Ridogrel—TBXA2R—Signaling Pathways—GABBR2—autistic disorder	0.00166	0.00189	CbGpPWpGaD
Ridogrel—TBXAS1—Metabolism—MAOB—autistic disorder	0.00165	0.00189	CbGpPWpGaD
Ridogrel—TBXA2R—Hemostasis—ITGB3—autistic disorder	0.00161	0.00184	CbGpPWpGaD
Ridogrel—TBXAS1—Metabolism of lipids and lipoproteins—APOE—autistic disorder	0.00158	0.0018	CbGpPWpGaD
Ridogrel—TBXA2R—GPCR downstream signaling—DRD1—autistic disorder	0.00155	0.00177	CbGpPWpGaD
Ridogrel—TBXAS1—Metabolism—TPH2—autistic disorder	0.00154	0.00176	CbGpPWpGaD
Ridogrel—TBXA2R—Signaling by GPCR—OXT—autistic disorder	0.00151	0.00173	CbGpPWpGaD
Ridogrel—TBXA2R—Signaling by GPCR—HTR1B—autistic disorder	0.00151	0.00173	CbGpPWpGaD
Ridogrel—TBXAS1—Metabolism—DPYD—autistic disorder	0.00151	0.00173	CbGpPWpGaD
Ridogrel—TBXA2R—GPCR downstream signaling—DRD3—autistic disorder	0.0015	0.00171	CbGpPWpGaD
Ridogrel—TBXA2R—Signaling Pathways—HTR1D—autistic disorder	0.00148	0.00169	CbGpPWpGaD
Ridogrel—TBXA2R—GPCR downstream signaling—IL5—autistic disorder	0.00147	0.00168	CbGpPWpGaD
Ridogrel—TBXA2R—GPCR downstream signaling—CALCA—autistic disorder	0.00145	0.00166	CbGpPWpGaD
Ridogrel—TBXA2R—Signaling Pathways—PRLR—autistic disorder	0.00142	0.00162	CbGpPWpGaD
Ridogrel—TBXAS1—Metabolism of lipids and lipoproteins—PIK3CG—autistic disorder	0.00142	0.00162	CbGpPWpGaD
Ridogrel—TBXA2R—Signaling by GPCR—DRD1—autistic disorder	0.00141	0.00161	CbGpPWpGaD
Ridogrel—TBXAS1—Metabolism—CACNA1C—autistic disorder	0.00141	0.00161	CbGpPWpGaD
Ridogrel—TBXA2R—Signaling Pathways—GRM8—autistic disorder	0.00137	0.00157	CbGpPWpGaD
Ridogrel—TBXA2R—Signaling by GPCR—DRD3—autistic disorder	0.00136	0.00156	CbGpPWpGaD
Ridogrel—TBXAS1—Metabolism of lipids and lipoproteins—POMC—autistic disorder	0.00135	0.00154	CbGpPWpGaD
Ridogrel—TBXA2R—Gastrin-CREB signalling pathway via PKC and MAPK—MAPK1—autistic disorder	0.00135	0.00154	CbGpPWpGaD
Ridogrel—TBXA2R—GPCR ligand binding—POMC—autistic disorder	0.00134	0.00153	CbGpPWpGaD
Ridogrel—TBXA2R—Signaling by GPCR—IL5—autistic disorder	0.00133	0.00152	CbGpPWpGaD
Ridogrel—TBXA2R—Signaling Pathways—WNT2—autistic disorder	0.00133	0.00152	CbGpPWpGaD
Ridogrel—TBXA2R—Hemostasis—PRKCB—autistic disorder	0.00132	0.00151	CbGpPWpGaD
Ridogrel—TBXA2R—Platelet activation, signaling and aggregation—MAPK1—autistic disorder	0.00132	0.00151	CbGpPWpGaD
Ridogrel—TBXA2R—Signaling by GPCR—CALCA—autistic disorder	0.00132	0.00151	CbGpPWpGaD
Ridogrel—TBXA2R—Signaling Pathways—GHR—autistic disorder	0.00131	0.0015	CbGpPWpGaD
Ridogrel—TBXA2R—Hemostasis—NOS2—autistic disorder	0.0013	0.00149	CbGpPWpGaD
Ridogrel—TBXA2R—Signaling Pathways—PDE4A—autistic disorder	0.00129	0.00147	CbGpPWpGaD
Ridogrel—TBXAS1—Metabolism—DHFR—autistic disorder	0.00128	0.00146	CbGpPWpGaD
Ridogrel—TBXA2R—Hemostasis—PIK3CG—autistic disorder	0.00126	0.00144	CbGpPWpGaD
Ridogrel—TBXA2R—Hemostasis—EGF—autistic disorder	0.00125	0.00143	CbGpPWpGaD
Ridogrel—TBXA2R—GPCR downstream signaling—ADRB2—autistic disorder	0.00122	0.00139	CbGpPWpGaD
Ridogrel—TBXA2R—Signaling Pathways—AVPR1A—autistic disorder	0.00121	0.00138	CbGpPWpGaD
Ridogrel—TBXA2R—Signaling Pathways—GRM5—autistic disorder	0.00117	0.00133	CbGpPWpGaD
Ridogrel—TBXA2R—Signaling Pathways—VIP—autistic disorder	0.00117	0.00133	CbGpPWpGaD
Ridogrel—TBXA2R—Hemostasis—IGF1—autistic disorder	0.00116	0.00132	CbGpPWpGaD
Ridogrel—TBXA2R—GPCR downstream signaling—AVP—autistic disorder	0.00114	0.00131	CbGpPWpGaD
Ridogrel—TBXA2R—Signaling Pathways—OXTR—autistic disorder	0.00113	0.00129	CbGpPWpGaD
Ridogrel—TBXA2R—Signaling Pathways—SCT—autistic disorder	0.00112	0.00128	CbGpPWpGaD
Ridogrel—TBXA2R—Signaling by GPCR—ADRB2—autistic disorder	0.0011	0.00126	CbGpPWpGaD
Ridogrel—TBXA2R—Hemostasis—SERPINE1—autistic disorder	0.0011	0.00125	CbGpPWpGaD
Ridogrel—TBXA2R—Gastrin-CREB signalling pathway via PKC and MAPK—HRAS—autistic disorder	0.00108	0.00124	CbGpPWpGaD
Ridogrel—TBXAS1—Metabolism of lipids and lipoproteins—PTGS2—autistic disorder	0.00108	0.00123	CbGpPWpGaD
Ridogrel—TBXA2R—Signaling Pathways—ADM—autistic disorder	0.00107	0.00122	CbGpPWpGaD
Ridogrel—TBXA2R—Signaling Pathways—GABBR1—autistic disorder	0.00107	0.00122	CbGpPWpGaD
Ridogrel—TBXA2R—Signaling Pathways—EIF4E—autistic disorder	0.00105	0.0012	CbGpPWpGaD
Ridogrel—TBXA2R—Signaling Pathways—PDE4B—autistic disorder	0.00104	0.00119	CbGpPWpGaD
Ridogrel—TBXA2R—Signaling by GPCR—AVP—autistic disorder	0.00104	0.00119	CbGpPWpGaD
Ridogrel—TBXA2R—Gastrin-CREB signalling pathway via PKC and MAPK—IL6—autistic disorder	0.00104	0.00118	CbGpPWpGaD
Ridogrel—TBXA2R—Signaling Pathways—OPRM1—autistic disorder	0.00101	0.00115	CbGpPWpGaD
Ridogrel—TBXAS1—Metabolism—CYP19A1—autistic disorder	0.001	0.00114	CbGpPWpGaD
Ridogrel—TBXA2R—Signaling by GPCR—PLA2G4A—autistic disorder	0.000976	0.00111	CbGpPWpGaD
Ridogrel—TBXA2R—GPCR downstream signaling—HTR2A—autistic disorder	0.000951	0.00109	CbGpPWpGaD
Ridogrel—TBXAS1—Metabolism of lipids and lipoproteins—PTEN—autistic disorder	0.000941	0.00107	CbGpPWpGaD
Ridogrel—TBXAS1—Metabolism—COMT—autistic disorder	0.000932	0.00106	CbGpPWpGaD
Ridogrel—TBXAS1—Metabolism—GSTP1—autistic disorder	0.000928	0.00106	CbGpPWpGaD
Ridogrel—TBXAS1—Metabolism—MAOA—autistic disorder	0.000926	0.00106	CbGpPWpGaD
Ridogrel—TBXA2R—Signaling Pathways—GZMB—autistic disorder	0.000922	0.00105	CbGpPWpGaD
Ridogrel—TBXAS1—Metabolism—CAT—autistic disorder	0.000903	0.00103	CbGpPWpGaD
Ridogrel—TBXA2R—Signaling Pathways—HTR1B—autistic disorder	0.000895	0.00102	CbGpPWpGaD
Ridogrel—TBXA2R—Signaling Pathways—OXT—autistic disorder	0.000895	0.00102	CbGpPWpGaD
Ridogrel—TBXA2R—Hemostasis—IL2—autistic disorder	0.000889	0.00101	CbGpPWpGaD
Ridogrel—TBXA2R—Signaling by GPCR—HTR2A—autistic disorder	0.000864	0.000986	CbGpPWpGaD
Ridogrel—TBXAS1—Metabolism—PLA2G4A—autistic disorder	0.000853	0.000973	CbGpPWpGaD
Ridogrel—TBXAS1—Metabolism—GSTM1—autistic disorder	0.000853	0.000973	CbGpPWpGaD
Ridogrel—TBXA2R—GPCR downstream signaling—PRKCB—autistic disorder	0.000834	0.000952	CbGpPWpGaD
Ridogrel—TBXA2R—Signaling Pathways—TSC1—autistic disorder	0.000832	0.00095	CbGpPWpGaD
Ridogrel—TBXA2R—Signaling Pathways—DRD1—autistic disorder	0.000832	0.00095	CbGpPWpGaD
Ridogrel—TBXAS1—Metabolism—GPX1—autistic disorder	0.000816	0.000932	CbGpPWpGaD
Ridogrel—TBXA2R—Signaling Pathways—NTRK2—autistic disorder	0.000809	0.000924	CbGpPWpGaD
Ridogrel—TBXA2R—Signaling Pathways—DRD3—autistic disorder	0.000806	0.00092	CbGpPWpGaD
Ridogrel—TBXA2R—GPCR downstream signaling—PIK3CG—autistic disorder	0.000798	0.000911	CbGpPWpGaD
Ridogrel—TBXA2R—Signaling Pathways—IL5—autistic disorder	0.000789	0.0009	CbGpPWpGaD
Ridogrel—TBXA2R—Signaling Pathways—CALCA—autistic disorder	0.000779	0.000889	CbGpPWpGaD
Ridogrel—TBXA2R—GPCR downstream signaling—POMC—autistic disorder	0.00076	0.000867	CbGpPWpGaD
Ridogrel—TBXA2R—Signaling by GPCR—PRKCB—autistic disorder	0.000757	0.000865	CbGpPWpGaD
Ridogrel—TBXAS1—Metabolism—MTHFR—autistic disorder	0.000753	0.00086	CbGpPWpGaD
Ridogrel—TBXA2R—Signaling by GPCR—PIK3CG—autistic disorder	0.000725	0.000827	CbGpPWpGaD
Ridogrel—TBXAS1—Metabolism—APOE—autistic disorder	0.000701	0.000801	CbGpPWpGaD
Ridogrel—TBXA2R—Signaling by GPCR—POMC—autistic disorder	0.00069	0.000788	CbGpPWpGaD
Ridogrel—TBXA2R—Signaling Pathways—PRL—autistic disorder	0.000688	0.000786	CbGpPWpGaD
Ridogrel—TBXA2R—Hemostasis—MAPK1—autistic disorder	0.00068	0.000776	CbGpPWpGaD
Ridogrel—TBXA2R—Signaling Pathways—ADRB2—autistic disorder	0.000653	0.000745	CbGpPWpGaD
Ridogrel—TBXAS1—Metabolism—PIK3CG—autistic disorder	0.000633	0.000723	CbGpPWpGaD
Ridogrel—TBXA2R—Signaling Pathways—AVP—autistic disorder	0.000613	0.0007	CbGpPWpGaD
Ridogrel—TBXA2R—Signaling Pathways—IGF2—autistic disorder	0.000611	0.000697	CbGpPWpGaD
Ridogrel—TBXAS1—Metabolism—POMC—autistic disorder	0.000603	0.000688	CbGpPWpGaD
Ridogrel—TBXA2R—Signaling Pathways—PLA2G4A—autistic disorder	0.000577	0.000658	CbGpPWpGaD
Ridogrel—TBXA2R—GPCR downstream signaling—IL2—autistic disorder	0.000562	0.000641	CbGpPWpGaD
Ridogrel—TBXA2R—Signaling Pathways—MEF2C—autistic disorder	0.000561	0.00064	CbGpPWpGaD
Ridogrel—TBXA2R—Signaling Pathways—ITGB3—autistic disorder	0.000547	0.000624	CbGpPWpGaD
Ridogrel—TBXA2R—Hemostasis—HRAS—autistic disorder	0.000546	0.000623	CbGpPWpGaD
Ridogrel—TBXA2R—Signaling Pathways—HTR2A—autistic disorder	0.00051	0.000583	CbGpPWpGaD
Ridogrel—TBXA2R—Signaling by GPCR—IL2—autistic disorder	0.00051	0.000582	CbGpPWpGaD
Ridogrel—TBXA2R—Signaling Pathways—TSC2—autistic disorder	0.000485	0.000553	CbGpPWpGaD
