nodes	percent_of_prediction	percent_of_DWPC	metapath
Dimenhydrinate—Thrombocytopenia—Paclitaxel—breast cancer	0.000191	0.000955	CcSEcCtD
Dimenhydrinate—Tachycardia—Paclitaxel—breast cancer	0.00019	0.000952	CcSEcCtD
Dimenhydrinate—Urticaria—Mitoxantrone—breast cancer	0.00019	0.00095	CcSEcCtD
Dimenhydrinate—Diarrhoea—Thiotepa—breast cancer	0.000189	0.000948	CcSEcCtD
Dimenhydrinate—Feeling abnormal—Fluorouracil—breast cancer	0.000188	0.000944	CcSEcCtD
Dimenhydrinate—Hyperhidrosis—Paclitaxel—breast cancer	0.000188	0.000943	CcSEcCtD
Dimenhydrinate—Drowsiness—Methotrexate—breast cancer	0.000187	0.000935	CcSEcCtD
Dimenhydrinate—Anorexia—Paclitaxel—breast cancer	0.000186	0.00093	CcSEcCtD
Dimenhydrinate—Vision blurred—Capecitabine—breast cancer	0.000185	0.000925	CcSEcCtD
Dimenhydrinate—Vomiting—Vinorelbine—breast cancer	0.000184	0.000922	CcSEcCtD
Dimenhydrinate—Tremor—Capecitabine—breast cancer	0.000183	0.000919	CcSEcCtD
Dimenhydrinate—Dysuria—Epirubicin—breast cancer	0.000183	0.000917	CcSEcCtD
Dimenhydrinate—Dizziness—Thiotepa—breast cancer	0.000183	0.000916	CcSEcCtD
Dimenhydrinate—Rash—Vinorelbine—breast cancer	0.000183	0.000915	CcSEcCtD
Dimenhydrinate—Dermatitis—Vinorelbine—breast cancer	0.000182	0.000914	CcSEcCtD
Dimenhydrinate—Hypotension—Paclitaxel—breast cancer	0.000182	0.000912	CcSEcCtD
Dimenhydrinate—Urticaria—Fluorouracil—breast cancer	0.000182	0.00091	CcSEcCtD
Dimenhydrinate—Headache—Vinorelbine—breast cancer	0.000181	0.000909	CcSEcCtD
Dimenhydrinate—Pollakiuria—Epirubicin—breast cancer	0.000181	0.000906	CcSEcCtD
Dimenhydrinate—Palpitations—Docetaxel—breast cancer	0.000179	0.000895	CcSEcCtD
Dimenhydrinate—Photosensitivity reaction—Epirubicin—breast cancer	0.000179	0.000895	CcSEcCtD
Dimenhydrinate—Insomnia—Paclitaxel—breast cancer	0.000176	0.000882	CcSEcCtD
Dimenhydrinate—Vertigo—Capecitabine—breast cancer	0.000176	0.000881	CcSEcCtD
Dimenhydrinate—Vomiting—Thiotepa—breast cancer	0.000176	0.000881	CcSEcCtD
Dimenhydrinate—Convulsion—Docetaxel—breast cancer	0.000175	0.000878	CcSEcCtD
Dimenhydrinate—Paraesthesia—Paclitaxel—breast cancer	0.000175	0.000876	CcSEcCtD
Dimenhydrinate—Drowsiness—Epirubicin—breast cancer	0.000175	0.000875	CcSEcCtD
Dimenhydrinate—Rash—Thiotepa—breast cancer	0.000174	0.000873	CcSEcCtD
Dimenhydrinate—Dermatitis—Thiotepa—breast cancer	0.000174	0.000873	CcSEcCtD
Dimenhydrinate—Agranulocytosis—Methotrexate—breast cancer	0.000174	0.000872	CcSEcCtD
Dimenhydrinate—Headache—Thiotepa—breast cancer	0.000173	0.000868	CcSEcCtD
Dimenhydrinate—Somnolence—Paclitaxel—breast cancer	0.000173	0.000867	CcSEcCtD
Dimenhydrinate—Palpitations—Capecitabine—breast cancer	0.000173	0.000867	CcSEcCtD
Dimenhydrinate—Nausea—Vinorelbine—breast cancer	0.000172	0.000862	CcSEcCtD
Dimenhydrinate—Dyspepsia—Paclitaxel—breast cancer	0.000171	0.000859	CcSEcCtD
Dimenhydrinate—Asthenia—Irinotecan—breast cancer	0.000171	0.000858	CcSEcCtD
Dimenhydrinate—Asthenia—Mitoxantrone—breast cancer	0.000171	0.000858	CcSEcCtD
Dimenhydrinate—Neuropathy peripheral—Epirubicin—breast cancer	0.000171	0.000857	CcSEcCtD
Dimenhydrinate—Dysuria—Doxorubicin—breast cancer	0.000169	0.000849	CcSEcCtD
Dimenhydrinate—Decreased appetite—Paclitaxel—breast cancer	0.000169	0.000848	CcSEcCtD
Dimenhydrinate—Dry mouth—Docetaxel—breast cancer	0.000168	0.000844	CcSEcCtD
Dimenhydrinate—Fatigue—Paclitaxel—breast cancer	0.000168	0.000841	CcSEcCtD
Dimenhydrinate—Pollakiuria—Doxorubicin—breast cancer	0.000167	0.000838	CcSEcCtD
Dimenhydrinate—Asthenia—Gemcitabine—breast cancer	0.000167	0.000836	CcSEcCtD
Dimenhydrinate—Constipation—Paclitaxel—breast cancer	0.000167	0.000834	CcSEcCtD
Dimenhydrinate—Confusional state—Docetaxel—breast cancer	0.000166	0.000834	CcSEcCtD
Dimenhydrinate—Photosensitivity reaction—Doxorubicin—breast cancer	0.000165	0.000828	CcSEcCtD
Dimenhydrinate—Nausea—Thiotepa—breast cancer	0.000164	0.000823	CcSEcCtD
Dimenhydrinate—Diarrhoea—Mitoxantrone—breast cancer	0.000163	0.000819	CcSEcCtD
Dimenhydrinate—Diarrhoea—Irinotecan—breast cancer	0.000163	0.000819	CcSEcCtD
Dimenhydrinate—Dry mouth—Capecitabine—breast cancer	0.000163	0.000817	CcSEcCtD
Dimenhydrinate—Agranulocytosis—Epirubicin—breast cancer	0.000163	0.000816	CcSEcCtD
Dimenhydrinate—Thrombocytopenia—Docetaxel—breast cancer	0.000162	0.00081	CcSEcCtD
Dimenhydrinate—Drowsiness—Doxorubicin—breast cancer	0.000162	0.000809	CcSEcCtD
Dimenhydrinate—Confusional state—Capecitabine—breast cancer	0.000161	0.000807	CcSEcCtD
Dimenhydrinate—Tachycardia—Docetaxel—breast cancer	0.000161	0.000807	CcSEcCtD
Dimenhydrinate—Feeling abnormal—Paclitaxel—breast cancer	0.00016	0.000804	CcSEcCtD
Dimenhydrinate—Diarrhoea—Gemcitabine—breast cancer	0.000159	0.000797	CcSEcCtD
Dimenhydrinate—Neuropathy peripheral—Doxorubicin—breast cancer	0.000158	0.000793	CcSEcCtD
Dimenhydrinate—Dizziness—Irinotecan—breast cancer	0.000158	0.000791	CcSEcCtD
Dimenhydrinate—Anorexia—Docetaxel—breast cancer	0.000157	0.000788	CcSEcCtD
Dimenhydrinate—Diarrhoea—Fluorouracil—breast cancer	0.000156	0.000784	CcSEcCtD
Dimenhydrinate—Thrombocytopenia—Capecitabine—breast cancer	0.000156	0.000784	CcSEcCtD
Dimenhydrinate—Tinnitus—Methotrexate—breast cancer	0.000156	0.000782	CcSEcCtD
Dimenhydrinate—Tachycardia—Capecitabine—breast cancer	0.000156	0.000781	CcSEcCtD
Dimenhydrinate—Urticaria—Paclitaxel—breast cancer	0.000155	0.000775	CcSEcCtD
Dimenhydrinate—Hyperhidrosis—Capecitabine—breast cancer	0.000155	0.000774	CcSEcCtD
Dimenhydrinate—Hypotension—Docetaxel—breast cancer	0.000154	0.000773	CcSEcCtD
Dimenhydrinate—Anorexia—Capecitabine—breast cancer	0.000152	0.000763	CcSEcCtD
Dimenhydrinate—Vomiting—Irinotecan—breast cancer	0.000152	0.000761	CcSEcCtD
Dimenhydrinate—Vomiting—Mitoxantrone—breast cancer	0.000152	0.000761	CcSEcCtD
Dimenhydrinate—Dizziness—Fluorouracil—breast cancer	0.000151	0.000758	CcSEcCtD
Dimenhydrinate—Agranulocytosis—Doxorubicin—breast cancer	0.000151	0.000755	CcSEcCtD
Dimenhydrinate—Rash—Mitoxantrone—breast cancer	0.000151	0.000754	CcSEcCtD
Dimenhydrinate—Rash—Irinotecan—breast cancer	0.000151	0.000754	CcSEcCtD
Dimenhydrinate—Dermatitis—Irinotecan—breast cancer	0.00015	0.000754	CcSEcCtD
Dimenhydrinate—Dermatitis—Mitoxantrone—breast cancer	0.00015	0.000754	CcSEcCtD
Dimenhydrinate—Chills—Methotrexate—breast cancer	0.00015	0.000753	CcSEcCtD
Dimenhydrinate—Headache—Mitoxantrone—breast cancer	0.00015	0.000749	CcSEcCtD
Dimenhydrinate—Headache—Irinotecan—breast cancer	0.00015	0.000749	CcSEcCtD
Dimenhydrinate—Benzatropine—CYP2D6—breast cancer	0.000149	0.204	CrCbGaD
Dimenhydrinate—Hypotension—Capecitabine—breast cancer	0.000149	0.000748	CcSEcCtD
Dimenhydrinate—Insomnia—Docetaxel—breast cancer	0.000149	0.000748	CcSEcCtD
Dimenhydrinate—Paraesthesia—Docetaxel—breast cancer	0.000148	0.000743	CcSEcCtD
Dimenhydrinate—Vomiting—Gemcitabine—breast cancer	0.000148	0.000741	CcSEcCtD
Dimenhydrinate—Somnolence—Docetaxel—breast cancer	0.000147	0.000735	CcSEcCtD
Dimenhydrinate—Rash—Gemcitabine—breast cancer	0.000147	0.000735	CcSEcCtD
Dimenhydrinate—Dermatitis—Gemcitabine—breast cancer	0.000147	0.000734	CcSEcCtD
Dimenhydrinate—Tinnitus—Epirubicin—breast cancer	0.000146	0.000732	CcSEcCtD
Dimenhydrinate—Headache—Gemcitabine—breast cancer	0.000146	0.00073	CcSEcCtD
Dimenhydrinate—Vomiting—Fluorouracil—breast cancer	0.000145	0.000729	CcSEcCtD
Dimenhydrinate—Dyspepsia—Docetaxel—breast cancer	0.000145	0.000728	CcSEcCtD
Dimenhydrinate—Insomnia—Capecitabine—breast cancer	0.000145	0.000724	CcSEcCtD
Dimenhydrinate—Rash—Fluorouracil—breast cancer	0.000144	0.000722	CcSEcCtD
Dimenhydrinate—Dermatitis—Fluorouracil—breast cancer	0.000144	0.000722	CcSEcCtD
Dimenhydrinate—Paraesthesia—Capecitabine—breast cancer	0.000144	0.000719	CcSEcCtD
Dimenhydrinate—Decreased appetite—Docetaxel—breast cancer	0.000143	0.000719	CcSEcCtD
Dimenhydrinate—Headache—Fluorouracil—breast cancer	0.000143	0.000718	CcSEcCtD
Dimenhydrinate—Fatigue—Docetaxel—breast cancer	0.000142	0.000713	CcSEcCtD
Dimenhydrinate—Nausea—Mitoxantrone—breast cancer	0.000142	0.000711	CcSEcCtD
Dimenhydrinate—Nausea—Irinotecan—breast cancer	0.000142	0.000711	CcSEcCtD
Dimenhydrinate—Constipation—Docetaxel—breast cancer	0.000141	0.000707	CcSEcCtD
Dimenhydrinate—Dyspepsia—Capecitabine—breast cancer	0.000141	0.000705	CcSEcCtD
Dimenhydrinate—Chills—Epirubicin—breast cancer	0.000141	0.000704	CcSEcCtD
Dimenhydrinate—Asthenia—Paclitaxel—breast cancer	0.00014	0.0007	CcSEcCtD
Dimenhydrinate—Decreased appetite—Capecitabine—breast cancer	0.000139	0.000696	CcSEcCtD
Dimenhydrinate—Nausea—Gemcitabine—breast cancer	0.000138	0.000692	CcSEcCtD
Dimenhydrinate—Fatigue—Capecitabine—breast cancer	0.000138	0.00069	CcSEcCtD
Dimenhydrinate—Vision blurred—Methotrexate—breast cancer	0.000137	0.000688	CcSEcCtD
Dimenhydrinate—Constipation—Capecitabine—breast cancer	0.000137	0.000685	CcSEcCtD
Dimenhydrinate—Feeling abnormal—Docetaxel—breast cancer	0.000136	0.000681	CcSEcCtD
Dimenhydrinate—Nausea—Fluorouracil—breast cancer	0.000136	0.000681	CcSEcCtD
Dimenhydrinate—Tinnitus—Doxorubicin—breast cancer	0.000135	0.000677	CcSEcCtD
Dimenhydrinate—Tension—Epirubicin—breast cancer	0.000134	0.000671	CcSEcCtD
Dimenhydrinate—Diarrhoea—Paclitaxel—breast cancer	0.000133	0.000668	CcSEcCtD
Dimenhydrinate—Nervousness—Epirubicin—breast cancer	0.000133	0.000664	CcSEcCtD
Dimenhydrinate—Feeling abnormal—Capecitabine—breast cancer	0.000132	0.00066	CcSEcCtD
Dimenhydrinate—Vertigo—Methotrexate—breast cancer	0.000131	0.000656	CcSEcCtD
Dimenhydrinate—Chills—Doxorubicin—breast cancer	0.00013	0.000652	CcSEcCtD
Dimenhydrinate—Dizziness—Paclitaxel—breast cancer	0.000129	0.000645	CcSEcCtD
Dimenhydrinate—Vision blurred—Epirubicin—breast cancer	0.000129	0.000644	CcSEcCtD
Dimenhydrinate—Urticaria—Capecitabine—breast cancer	0.000127	0.000636	CcSEcCtD
Dimenhydrinate—Convulsion—Methotrexate—breast cancer	0.000126	0.000633	CcSEcCtD
Dimenhydrinate—Agitation—Epirubicin—breast cancer	0.000125	0.000628	CcSEcCtD
Dimenhydrinate—Tension—Doxorubicin—breast cancer	0.000124	0.000621	CcSEcCtD
Dimenhydrinate—Vomiting—Paclitaxel—breast cancer	0.000124	0.00062	CcSEcCtD
Dimenhydrinate—Rash—Paclitaxel—breast cancer	0.000123	0.000615	CcSEcCtD
Dimenhydrinate—Dermatitis—Paclitaxel—breast cancer	0.000123	0.000615	CcSEcCtD
Dimenhydrinate—Nervousness—Doxorubicin—breast cancer	0.000123	0.000614	CcSEcCtD
Dimenhydrinate—Vertigo—Epirubicin—breast cancer	0.000123	0.000614	CcSEcCtD
Dimenhydrinate—Headache—Paclitaxel—breast cancer	0.000122	0.000611	CcSEcCtD
Dimenhydrinate—Palpitations—Epirubicin—breast cancer	0.000121	0.000604	CcSEcCtD
Dimenhydrinate—Confusional state—Methotrexate—breast cancer	0.00012	0.000601	CcSEcCtD
Dimenhydrinate—Vision blurred—Doxorubicin—breast cancer	0.000119	0.000596	CcSEcCtD
Dimenhydrinate—Asthenia—Docetaxel—breast cancer	0.000118	0.000593	CcSEcCtD
Dimenhydrinate—Convulsion—Epirubicin—breast cancer	0.000118	0.000592	CcSEcCtD
Dimenhydrinate—Thrombocytopenia—Methotrexate—breast cancer	0.000116	0.000584	CcSEcCtD
Dimenhydrinate—Agitation—Doxorubicin—breast cancer	0.000116	0.000581	CcSEcCtD
Dimenhydrinate—Nausea—Paclitaxel—breast cancer	0.000116	0.00058	CcSEcCtD
Dimenhydrinate—Hyperhidrosis—Methotrexate—breast cancer	0.000115	0.000576	CcSEcCtD
Dimenhydrinate—Asthenia—Capecitabine—breast cancer	0.000115	0.000574	CcSEcCtD
Dimenhydrinate—Dry mouth—Epirubicin—breast cancer	0.000114	0.000569	CcSEcCtD
Dimenhydrinate—Vertigo—Doxorubicin—breast cancer	0.000113	0.000568	CcSEcCtD
Dimenhydrinate—Anorexia—Methotrexate—breast cancer	0.000113	0.000568	CcSEcCtD
Dimenhydrinate—Diarrhoea—Docetaxel—breast cancer	0.000113	0.000566	CcSEcCtD
Dimenhydrinate—Diphenhydramine—PTGS1—breast cancer	0.000113	0.154	CrCbGaD
Dimenhydrinate—Confusional state—Epirubicin—breast cancer	0.000112	0.000562	CcSEcCtD
Dimenhydrinate—Palpitations—Doxorubicin—breast cancer	0.000112	0.000559	CcSEcCtD
Dimenhydrinate—Hypotension—Methotrexate—breast cancer	0.000111	0.000557	CcSEcCtD
Dimenhydrinate—Convulsion—Doxorubicin—breast cancer	0.000109	0.000548	CcSEcCtD
Dimenhydrinate—Diarrhoea—Capecitabine—breast cancer	0.000109	0.000548	CcSEcCtD
Dimenhydrinate—Dizziness—Docetaxel—breast cancer	0.000109	0.000547	CcSEcCtD
Dimenhydrinate—Thrombocytopenia—Epirubicin—breast cancer	0.000109	0.000546	CcSEcCtD
Dimenhydrinate—Tachycardia—Epirubicin—breast cancer	0.000109	0.000544	CcSEcCtD
Dimenhydrinate—Hyperhidrosis—Epirubicin—breast cancer	0.000108	0.000539	CcSEcCtD
Dimenhydrinate—Insomnia—Methotrexate—breast cancer	0.000108	0.000539	CcSEcCtD
Dimenhydrinate—Paraesthesia—Methotrexate—breast cancer	0.000107	0.000535	CcSEcCtD
Dimenhydrinate—Anorexia—Epirubicin—breast cancer	0.000106	0.000532	CcSEcCtD
Dimenhydrinate—Somnolence—Methotrexate—breast cancer	0.000106	0.00053	CcSEcCtD
Dimenhydrinate—Dizziness—Capecitabine—breast cancer	0.000106	0.000529	CcSEcCtD
Dimenhydrinate—Dry mouth—Doxorubicin—breast cancer	0.000105	0.000527	CcSEcCtD
Dimenhydrinate—Vomiting—Docetaxel—breast cancer	0.000105	0.000526	CcSEcCtD
Dimenhydrinate—Dyspepsia—Methotrexate—breast cancer	0.000105	0.000525	CcSEcCtD
Dimenhydrinate—Rash—Docetaxel—breast cancer	0.000104	0.000521	CcSEcCtD
Dimenhydrinate—Hypotension—Epirubicin—breast cancer	0.000104	0.000521	CcSEcCtD
Dimenhydrinate—Dermatitis—Docetaxel—breast cancer	0.000104	0.000521	CcSEcCtD
Dimenhydrinate—Confusional state—Doxorubicin—breast cancer	0.000104	0.00052	CcSEcCtD
Dimenhydrinate—Decreased appetite—Methotrexate—breast cancer	0.000103	0.000518	CcSEcCtD
Dimenhydrinate—Headache—Docetaxel—breast cancer	0.000103	0.000518	CcSEcCtD
Dimenhydrinate—Fatigue—Methotrexate—breast cancer	0.000103	0.000514	CcSEcCtD
Dimenhydrinate—Vomiting—Capecitabine—breast cancer	0.000102	0.000509	CcSEcCtD
Dimenhydrinate—Thrombocytopenia—Doxorubicin—breast cancer	0.000101	0.000505	CcSEcCtD
Dimenhydrinate—Rash—Capecitabine—breast cancer	0.000101	0.000505	CcSEcCtD
Dimenhydrinate—Insomnia—Epirubicin—breast cancer	0.000101	0.000505	CcSEcCtD
Dimenhydrinate—Dermatitis—Capecitabine—breast cancer	0.000101	0.000504	CcSEcCtD
Dimenhydrinate—Tachycardia—Doxorubicin—breast cancer	0.000101	0.000504	CcSEcCtD
Dimenhydrinate—Headache—Capecitabine—breast cancer	0.0001	0.000502	CcSEcCtD
Dimenhydrinate—Paraesthesia—Epirubicin—breast cancer	0.0001	0.000501	CcSEcCtD
Dimenhydrinate—Hyperhidrosis—Doxorubicin—breast cancer	9.96e-05	0.000499	CcSEcCtD
Dimenhydrinate—Somnolence—Epirubicin—breast cancer	9.9e-05	0.000496	CcSEcCtD
Dimenhydrinate—Anorexia—Doxorubicin—breast cancer	9.82e-05	0.000492	CcSEcCtD
Dimenhydrinate—Nausea—Docetaxel—breast cancer	9.81e-05	0.000491	CcSEcCtD
Dimenhydrinate—Feeling abnormal—Methotrexate—breast cancer	9.8e-05	0.000491	CcSEcCtD
Dimenhydrinate—Dyspepsia—Epirubicin—breast cancer	9.8e-05	0.000491	CcSEcCtD
Dimenhydrinate—Decreased appetite—Epirubicin—breast cancer	9.68e-05	0.000485	CcSEcCtD
Dimenhydrinate—Hypotension—Doxorubicin—breast cancer	9.63e-05	0.000482	CcSEcCtD
Dimenhydrinate—Fatigue—Epirubicin—breast cancer	9.6e-05	0.000481	CcSEcCtD
Dimenhydrinate—Constipation—Epirubicin—breast cancer	9.52e-05	0.000477	CcSEcCtD
Dimenhydrinate—Nausea—Capecitabine—breast cancer	9.49e-05	0.000476	CcSEcCtD
Dimenhydrinate—Modafinil—CYP3A4—breast cancer	9.49e-05	0.129	CrCbGaD
Dimenhydrinate—Urticaria—Methotrexate—breast cancer	9.45e-05	0.000474	CcSEcCtD
Dimenhydrinate—Insomnia—Doxorubicin—breast cancer	9.32e-05	0.000467	CcSEcCtD
Dimenhydrinate—Paraesthesia—Doxorubicin—breast cancer	9.25e-05	0.000463	CcSEcCtD
Dimenhydrinate—Feeling abnormal—Epirubicin—breast cancer	9.18e-05	0.00046	CcSEcCtD
Dimenhydrinate—Somnolence—Doxorubicin—breast cancer	9.16e-05	0.000459	CcSEcCtD
Dimenhydrinate—Dyspepsia—Doxorubicin—breast cancer	9.07e-05	0.000454	CcSEcCtD
Dimenhydrinate—Decreased appetite—Doxorubicin—breast cancer	8.96e-05	0.000449	CcSEcCtD
Dimenhydrinate—Fatigue—Doxorubicin—breast cancer	8.88e-05	0.000445	CcSEcCtD
Dimenhydrinate—Urticaria—Epirubicin—breast cancer	8.85e-05	0.000443	CcSEcCtD
Dimenhydrinate—Constipation—Doxorubicin—breast cancer	8.81e-05	0.000441	CcSEcCtD
Dimenhydrinate—Asthenia—Methotrexate—breast cancer	8.54e-05	0.000428	CcSEcCtD
Dimenhydrinate—Feeling abnormal—Doxorubicin—breast cancer	8.49e-05	0.000425	CcSEcCtD
Dimenhydrinate—Urticaria—Doxorubicin—breast cancer	8.18e-05	0.00041	CcSEcCtD
Dimenhydrinate—Diarrhoea—Methotrexate—breast cancer	8.14e-05	0.000408	CcSEcCtD
Dimenhydrinate—Asthenia—Epirubicin—breast cancer	7.99e-05	0.0004	CcSEcCtD
Dimenhydrinate—Dizziness—Methotrexate—breast cancer	7.87e-05	0.000394	CcSEcCtD
Dimenhydrinate—Diphenhydramine—CYP2D6—breast cancer	7.69e-05	0.105	CrCbGaD
Dimenhydrinate—Diarrhoea—Epirubicin—breast cancer	7.62e-05	0.000382	CcSEcCtD
Dimenhydrinate—Vomiting—Methotrexate—breast cancer	7.56e-05	0.000379	CcSEcCtD
Dimenhydrinate—Rash—Methotrexate—breast cancer	7.5e-05	0.000376	CcSEcCtD
Dimenhydrinate—Dermatitis—Methotrexate—breast cancer	7.49e-05	0.000375	CcSEcCtD
Dimenhydrinate—Headache—Methotrexate—breast cancer	7.45e-05	0.000373	CcSEcCtD
Dimenhydrinate—Asthenia—Doxorubicin—breast cancer	7.39e-05	0.00037	CcSEcCtD
Dimenhydrinate—Dizziness—Epirubicin—breast cancer	7.36e-05	0.000369	CcSEcCtD
Dimenhydrinate—Vomiting—Epirubicin—breast cancer	7.08e-05	0.000355	CcSEcCtD
Dimenhydrinate—Nausea—Methotrexate—breast cancer	7.07e-05	0.000354	CcSEcCtD
Dimenhydrinate—Diarrhoea—Doxorubicin—breast cancer	7.05e-05	0.000353	CcSEcCtD
Dimenhydrinate—Rash—Epirubicin—breast cancer	7.02e-05	0.000352	CcSEcCtD
Dimenhydrinate—Dermatitis—Epirubicin—breast cancer	7.01e-05	0.000351	CcSEcCtD
Dimenhydrinate—Headache—Epirubicin—breast cancer	6.98e-05	0.000349	CcSEcCtD
Dimenhydrinate—Dizziness—Doxorubicin—breast cancer	6.81e-05	0.000341	CcSEcCtD
Dimenhydrinate—Nausea—Epirubicin—breast cancer	6.61e-05	0.000331	CcSEcCtD
Dimenhydrinate—Vomiting—Doxorubicin—breast cancer	6.55e-05	0.000328	CcSEcCtD
Dimenhydrinate—Rash—Doxorubicin—breast cancer	6.5e-05	0.000325	CcSEcCtD
Dimenhydrinate—Dermatitis—Doxorubicin—breast cancer	6.49e-05	0.000325	CcSEcCtD
Dimenhydrinate—Headache—Doxorubicin—breast cancer	6.45e-05	0.000323	CcSEcCtD
Dimenhydrinate—Orphenadrine—CYP3A4—breast cancer	6.24e-05	0.0851	CrCbGaD
Dimenhydrinate—Nausea—Doxorubicin—breast cancer	6.12e-05	0.000307	CcSEcCtD
Dimenhydrinate—CHRM2—Signaling Pathways—VEGFC—breast cancer	2.43e-06	0.000721	CbGpPWpGaD
Dimenhydrinate—HRH1—Signaling Pathways—WNT1—breast cancer	2.4e-06	0.000711	CbGpPWpGaD
Dimenhydrinate—CHRM2—Signaling Pathways—JAG2—breast cancer	2.39e-06	0.00071	CbGpPWpGaD
Dimenhydrinate—HRH1—Signaling by GPCR—PLA2G4A—breast cancer	2.39e-06	0.00071	CbGpPWpGaD
Dimenhydrinate—HRH1—Signaling by GPCR—CSF2—breast cancer	2.36e-06	0.000702	CbGpPWpGaD
Dimenhydrinate—CHRM2—Signaling Pathways—WNT1—breast cancer	2.36e-06	0.0007	CbGpPWpGaD
Dimenhydrinate—CHRM2—Signaling by GPCR—PLA2G4A—breast cancer	2.35e-06	0.000698	CbGpPWpGaD
Dimenhydrinate—CHRM2—Signaling by GPCR—CSF2—breast cancer	2.33e-06	0.000691	CbGpPWpGaD
Dimenhydrinate—HRH1—Signaling Pathways—NOTCH4—breast cancer	2.27e-06	0.000674	CbGpPWpGaD
Dimenhydrinate—HRH1—Signaling Pathways—GZMB—breast cancer	2.26e-06	0.00067	CbGpPWpGaD
Dimenhydrinate—CHRM2—Signaling Pathways—NOTCH4—breast cancer	2.24e-06	0.000664	CbGpPWpGaD
Dimenhydrinate—CHRM2—Signaling Pathways—GZMB—breast cancer	2.22e-06	0.000659	CbGpPWpGaD
Dimenhydrinate—HRH1—Signaling Pathways—CXCL2—breast cancer	2.19e-06	0.000651	CbGpPWpGaD
Dimenhydrinate—HRH1—Signaling Pathways—AGTR2—breast cancer	2.19e-06	0.000651	CbGpPWpGaD
Dimenhydrinate—HRH1—Signaling Pathways—BMP2—breast cancer	2.17e-06	0.000643	CbGpPWpGaD
Dimenhydrinate—HRH1—Signaling Pathways—PTHLH—breast cancer	2.17e-06	0.000643	CbGpPWpGaD
