nodes	percent_of_prediction	percent_of_DWPC	metapath
Carbidopa—DDC—Circadian rythm related genes—MTNR1B—type 2 diabetes mellitus	0.000455	0.00471	CbGpPWpGaD
Carbidopa—DDC—SIDS Susceptibility Pathways—SNAP25—type 2 diabetes mellitus	0.000434	0.0045	CbGpPWpGaD
Carbidopa—Norepinephrine—ADRB3—type 2 diabetes mellitus	0.00043	0.0785	CrCbGaD
Carbidopa—DDC—Amino acid and derivative metabolism—MTR—type 2 diabetes mellitus	0.000428	0.00443	CbGpPWpGaD
Carbidopa—DDC—Circadian rythm related genes—CPT1A—type 2 diabetes mellitus	0.000406	0.0042	CbGpPWpGaD
Carbidopa—DDC—Circadian rythm related genes—NAMPT—type 2 diabetes mellitus	0.000398	0.00412	CbGpPWpGaD
Carbidopa—Epinephrine—ADRB3—type 2 diabetes mellitus	0.000391	0.0712	CrCbGaD
Carbidopa—DDC—Circadian rythm related genes—F7—type 2 diabetes mellitus	0.000377	0.00391	CbGpPWpGaD
Carbidopa—DDC—Amino acid and derivative metabolism—PSMD6—type 2 diabetes mellitus	0.000374	0.00387	CbGpPWpGaD
Carbidopa—Methyldopa—ADRA2A—type 2 diabetes mellitus	0.000371	0.0676	CrCbGaD
Carbidopa—DDC—Circadian rythm related genes—SREBF1—type 2 diabetes mellitus	0.000355	0.00367	CbGpPWpGaD
Carbidopa—DDC—SIDS Susceptibility Pathways—GJA1—type 2 diabetes mellitus	0.000347	0.0036	CbGpPWpGaD
Carbidopa—DDC—SIDS Susceptibility Pathways—AR—type 2 diabetes mellitus	0.000344	0.00357	CbGpPWpGaD
Carbidopa—DDC—Circadian rythm related genes—GHRL—type 2 diabetes mellitus	0.000336	0.00348	CbGpPWpGaD
Carbidopa—Levonordefrin—ADRA2A—type 2 diabetes mellitus	0.000328	0.0599	CrCbGaD
Carbidopa—Mesalazine—PPARG—type 2 diabetes mellitus	0.000327	0.0597	CrCbGaD
Carbidopa—DDC—Circadian rythm related genes—ADIPOQ—type 2 diabetes mellitus	0.000326	0.00337	CbGpPWpGaD
Carbidopa—DDC—SIDS Susceptibility Pathways—PPARGC1A—type 2 diabetes mellitus	0.000325	0.00336	CbGpPWpGaD
Carbidopa—DDC—SIDS Susceptibility Pathways—GNB3—type 2 diabetes mellitus	0.000325	0.00336	CbGpPWpGaD
Carbidopa—DDC—SIDS Susceptibility Pathways—AVP—type 2 diabetes mellitus	0.00032	0.00332	CbGpPWpGaD
Carbidopa—DDC—SIDS Susceptibility Pathways—NR3C1—type 2 diabetes mellitus	0.000279	0.00288	CbGpPWpGaD
Carbidopa—DDC—Circadian rythm related genes—PPARGC1A—type 2 diabetes mellitus	0.000265	0.00274	CbGpPWpGaD
Carbidopa—DDC—Circadian rythm related genes—AVP—type 2 diabetes mellitus	0.000261	0.00271	CbGpPWpGaD
Carbidopa—DDC—Circadian rythm related genes—SIRT1—type 2 diabetes mellitus	0.000256	0.00266	CbGpPWpGaD
Carbidopa—DDC—SIDS Susceptibility Pathways—HIF1A—type 2 diabetes mellitus	0.000254	0.00263	CbGpPWpGaD
Carbidopa—Droxidopa—ADRA2A—type 2 diabetes mellitus	0.000231	0.0422	CrCbGaD
Carbidopa—DDC—Circadian rythm related genes—FAS—type 2 diabetes mellitus	0.00022	0.00228	CbGpPWpGaD
Carbidopa—DDC—Circadian rythm related genes—PPARA—type 2 diabetes mellitus	0.000213	0.00221	CbGpPWpGaD
Carbidopa—DDC—Metabolism—BHMT—type 2 diabetes mellitus	0.000212	0.0022	CbGpPWpGaD
Carbidopa—DDC—Circadian rythm related genes—LEP—type 2 diabetes mellitus	0.000202	0.00209	CbGpPWpGaD
Carbidopa—Norepinephrine—ADRA2A—type 2 diabetes mellitus	0.000195	0.0355	CrCbGaD
Carbidopa—DDC—Circadian rythm related genes—NOS2—type 2 diabetes mellitus	0.000188	0.00195	CbGpPWpGaD
Carbidopa—DDC—Metabolism—PTGDS—type 2 diabetes mellitus	0.000186	0.00192	CbGpPWpGaD
Carbidopa—DDC—Metabolism—AANAT—type 2 diabetes mellitus	0.000186	0.00192	CbGpPWpGaD
Carbidopa—Epinephrine—ADRA2A—type 2 diabetes mellitus	0.000177	0.0322	CrCbGaD
Carbidopa—DDC—Circadian rythm related genes—PPARG—type 2 diabetes mellitus	0.000176	0.00182	CbGpPWpGaD
Carbidopa—DDC—Metabolism—GPD2—type 2 diabetes mellitus	0.000176	0.00182	CbGpPWpGaD
Carbidopa—DDC—Metabolism—CDO1—type 2 diabetes mellitus	0.000176	0.00182	CbGpPWpGaD
Carbidopa—DDC—Metabolism—AK1—type 2 diabetes mellitus	0.000168	0.00174	CbGpPWpGaD
Carbidopa—Epinephrine—TNF—type 2 diabetes mellitus	0.000168	0.0305	CrCbGaD
Carbidopa—DDC—Circadian rythm related genes—SERPINE1—type 2 diabetes mellitus	0.000159	0.00164	CbGpPWpGaD
Carbidopa—DDC—SIDS Susceptibility Pathways—CASP3—type 2 diabetes mellitus	0.000158	0.00163	CbGpPWpGaD
Carbidopa—DDC—Metabolism—SLC5A4—type 2 diabetes mellitus	0.000155	0.0016	CbGpPWpGaD
Carbidopa—DDC—Metabolism—MAT1A—type 2 diabetes mellitus	0.000155	0.0016	CbGpPWpGaD
Carbidopa—DDC—Metabolism—G6PC—type 2 diabetes mellitus	0.00015	0.00155	CbGpPWpGaD
Carbidopa—DDC—Metabolism—ENPP1—type 2 diabetes mellitus	0.00015	0.00155	CbGpPWpGaD
Carbidopa—DDC—Metabolism—PPP1R3C—type 2 diabetes mellitus	0.00015	0.00155	CbGpPWpGaD
Carbidopa—DDC—Metabolism—HBA2—type 2 diabetes mellitus	0.00015	0.00155	CbGpPWpGaD
Carbidopa—DDC—Metabolism—ND1—type 2 diabetes mellitus	0.00015	0.00155	CbGpPWpGaD
Carbidopa—DDC—SIDS Susceptibility Pathways—NFKB1—type 2 diabetes mellitus	0.000147	0.00153	CbGpPWpGaD
Carbidopa—DDC—Metabolism—GCGR—type 2 diabetes mellitus	0.000145	0.0015	CbGpPWpGaD
Carbidopa—Mesalazine—PTGS2—type 2 diabetes mellitus	0.000138	0.0252	CrCbGaD
Carbidopa—DDC—Metabolism—OXCT1—type 2 diabetes mellitus	0.000137	0.00142	CbGpPWpGaD
Carbidopa—DDC—Metabolism—CYTB—type 2 diabetes mellitus	0.000137	0.00142	CbGpPWpGaD
Carbidopa—Norepinephrine—CYP1A2—type 2 diabetes mellitus	0.000135	0.0247	CrCbGaD
Carbidopa—DDC—SIDS Susceptibility Pathways—VEGFA—type 2 diabetes mellitus	0.000134	0.00138	CbGpPWpGaD
Carbidopa—DDC—Metabolism—SRD5A1—type 2 diabetes mellitus	0.000133	0.00138	CbGpPWpGaD
Carbidopa—DDC—Metabolism—ACACA—type 2 diabetes mellitus	0.000127	0.00132	CbGpPWpGaD
Carbidopa—DDC—Metabolism—HSD17B3—type 2 diabetes mellitus	0.000127	0.00132	CbGpPWpGaD
Carbidopa—DDC—Metabolism—STAR—type 2 diabetes mellitus	0.000127	0.00132	CbGpPWpGaD
Carbidopa—Dopamine—CYP1A2—type 2 diabetes mellitus	0.000126	0.0229	CrCbGaD
Carbidopa—Constipation—Gliclazide—type 2 diabetes mellitus	0.000123	0.000586	CcSEcCtD
Carbidopa—Epinephrine—CYP1A2—type 2 diabetes mellitus	0.000123	0.0224	CrCbGaD
Carbidopa—Tremor—Losartan—type 2 diabetes mellitus	0.000123	0.000584	CcSEcCtD
Carbidopa—Rash—Glimepiride—type 2 diabetes mellitus	0.000122	0.000583	CcSEcCtD
Carbidopa—Dermatitis—Glimepiride—type 2 diabetes mellitus	0.000122	0.000583	CcSEcCtD
Carbidopa—Loss of consciousness—Irbesartan—type 2 diabetes mellitus	0.000122	0.000583	CcSEcCtD
Carbidopa—Rash—Sitagliptin—type 2 diabetes mellitus	0.000122	0.000581	CcSEcCtD
Carbidopa—Dermatitis—Sitagliptin—type 2 diabetes mellitus	0.000122	0.000581	CcSEcCtD
Carbidopa—DDC—Metabolism—ABCC8—type 2 diabetes mellitus	0.000122	0.00126	CbGpPWpGaD
Carbidopa—DDC—Metabolism—CBS—type 2 diabetes mellitus	0.000122	0.00126	CbGpPWpGaD
Carbidopa—Headache—Glimepiride—type 2 diabetes mellitus	0.000122	0.00058	CcSEcCtD
Carbidopa—Ill-defined disorder—Losartan—type 2 diabetes mellitus	0.000122	0.000579	CcSEcCtD
Carbidopa—Cough—Irbesartan—type 2 diabetes mellitus	0.000121	0.000578	CcSEcCtD
Carbidopa—Headache—Sitagliptin—type 2 diabetes mellitus	0.000121	0.000578	CcSEcCtD
Carbidopa—Anaemia—Losartan—type 2 diabetes mellitus	0.000121	0.000577	CcSEcCtD
Carbidopa—Agitation—Losartan—type 2 diabetes mellitus	0.00012	0.000573	CcSEcCtD
Carbidopa—Oedema—Metformin—type 2 diabetes mellitus	0.00012	0.000573	CcSEcCtD
Carbidopa—Hypertension—Irbesartan—type 2 diabetes mellitus	0.00012	0.000572	CcSEcCtD
Carbidopa—Diarrhoea—Bromocriptine—type 2 diabetes mellitus	0.00012	0.000571	CcSEcCtD
Carbidopa—Flushing—Ramipril—type 2 diabetes mellitus	0.00012	0.00057	CcSEcCtD
Carbidopa—Angioedema—Losartan—type 2 diabetes mellitus	0.00012	0.00057	CcSEcCtD
Carbidopa—Infection—Metformin—type 2 diabetes mellitus	0.00012	0.000569	CcSEcCtD
Carbidopa—Insomnia—Valsartan—type 2 diabetes mellitus	0.00012	0.000569	CcSEcCtD
Carbidopa—Paraesthesia—Valsartan—type 2 diabetes mellitus	0.000119	0.000565	CcSEcCtD
Carbidopa—Feeling abnormal—Gliclazide—type 2 diabetes mellitus	0.000119	0.000565	CcSEcCtD
Carbidopa—Chest pain—Irbesartan—type 2 diabetes mellitus	0.000118	0.000564	CcSEcCtD
Carbidopa—Shock—Metformin—type 2 diabetes mellitus	0.000118	0.000564	CcSEcCtD
Carbidopa—Insomnia—Orlistat—type 2 diabetes mellitus	0.000118	0.000563	CcSEcCtD
Carbidopa—Malaise—Losartan—type 2 diabetes mellitus	0.000118	0.000562	CcSEcCtD
Carbidopa—Anxiety—Irbesartan—type 2 diabetes mellitus	0.000118	0.000562	CcSEcCtD
Carbidopa—Hypersensitivity—Glyburide—type 2 diabetes mellitus	0.000118	0.000562	CcSEcCtD
Carbidopa—Thrombocytopenia—Metformin—type 2 diabetes mellitus	0.000118	0.000561	CcSEcCtD
Carbidopa—Dyspnoea—Valsartan—type 2 diabetes mellitus	0.000118	0.000561	CcSEcCtD
Carbidopa—Gastrointestinal pain—Gliclazide—type 2 diabetes mellitus	0.000118	0.00056	CcSEcCtD
Carbidopa—Somnolence—Valsartan—type 2 diabetes mellitus	0.000118	0.00056	CcSEcCtD
Carbidopa—Syncope—Losartan—type 2 diabetes mellitus	0.000117	0.000559	CcSEcCtD
Carbidopa—DDC—Metabolism—COX2—type 2 diabetes mellitus	0.000117	0.00122	CbGpPWpGaD
Carbidopa—DDC—Metabolism—SLC5A2—type 2 diabetes mellitus	0.000117	0.00122	CbGpPWpGaD
Carbidopa—Paraesthesia—Orlistat—type 2 diabetes mellitus	0.000117	0.000558	CcSEcCtD
Carbidopa—Leukopenia—Losartan—type 2 diabetes mellitus	0.000117	0.000558	CcSEcCtD
Carbidopa—Discomfort—Irbesartan—type 2 diabetes mellitus	0.000117	0.000558	CcSEcCtD
Carbidopa—Hyperhidrosis—Metformin—type 2 diabetes mellitus	0.000116	0.000554	CcSEcCtD
Carbidopa—Dyspepsia—Valsartan—type 2 diabetes mellitus	0.000116	0.000554	CcSEcCtD
Carbidopa—Dizziness—Bromocriptine—type 2 diabetes mellitus	0.000116	0.000552	CcSEcCtD
Carbidopa—Dry mouth—Irbesartan—type 2 diabetes mellitus	0.000116	0.000552	CcSEcCtD
Carbidopa—Palpitations—Losartan—type 2 diabetes mellitus	0.000116	0.000551	CcSEcCtD
Carbidopa—Nausea—Glimepiride—type 2 diabetes mellitus	0.000115	0.00055	CcSEcCtD
Carbidopa—DDC—Metabolism—NCOA6—type 2 diabetes mellitus	0.000115	0.00119	CbGpPWpGaD
Carbidopa—Loss of consciousness—Losartan—type 2 diabetes mellitus	0.000115	0.000548	CcSEcCtD
Carbidopa—Nausea—Sitagliptin—type 2 diabetes mellitus	0.000115	0.000548	CcSEcCtD
Carbidopa—Dyspepsia—Orlistat—type 2 diabetes mellitus	0.000115	0.000547	CcSEcCtD
Carbidopa—Asthenia—Glyburide—type 2 diabetes mellitus	0.000115	0.000547	CcSEcCtD
Carbidopa—Decreased appetite—Valsartan—type 2 diabetes mellitus	0.000115	0.000547	CcSEcCtD
Carbidopa—Anorexia—Metformin—type 2 diabetes mellitus	0.000115	0.000546	CcSEcCtD
Carbidopa—DDC—SIDS Susceptibility Pathways—TNF—type 2 diabetes mellitus	0.000115	0.00119	CbGpPWpGaD
Carbidopa—Cough—Losartan—type 2 diabetes mellitus	0.000114	0.000544	CcSEcCtD
Carbidopa—Urticaria—Gliclazide—type 2 diabetes mellitus	0.000114	0.000544	CcSEcCtD
Carbidopa—Gastrointestinal disorder—Valsartan—type 2 diabetes mellitus	0.000114	0.000543	CcSEcCtD
Carbidopa—Alopecia—Ramipril—type 2 diabetes mellitus	0.000114	0.000543	CcSEcCtD
Carbidopa—Fatigue—Valsartan—type 2 diabetes mellitus	0.000114	0.000543	CcSEcCtD
Carbidopa—Body temperature increased—Gliclazide—type 2 diabetes mellitus	0.000114	0.000542	CcSEcCtD
Carbidopa—Abdominal pain—Gliclazide—type 2 diabetes mellitus	0.000114	0.000542	CcSEcCtD
Carbidopa—Oedema—Irbesartan—type 2 diabetes mellitus	0.000114	0.000541	CcSEcCtD
Carbidopa—Decreased appetite—Orlistat—type 2 diabetes mellitus	0.000114	0.000541	CcSEcCtD
Carbidopa—DDC—Metabolism—UCP2—type 2 diabetes mellitus	0.000113	0.00117	CbGpPWpGaD
Carbidopa—DDC—Metabolism—HSD11B1—type 2 diabetes mellitus	0.000113	0.00117	CbGpPWpGaD
Carbidopa—DDC—Metabolism—UCP3—type 2 diabetes mellitus	0.000113	0.00117	CbGpPWpGaD
Carbidopa—Pruritus—Glyburide—type 2 diabetes mellitus	0.000113	0.00054	CcSEcCtD
Carbidopa—Mental disorder—Ramipril—type 2 diabetes mellitus	0.000113	0.000538	CcSEcCtD
Carbidopa—Constipation—Valsartan—type 2 diabetes mellitus	0.000113	0.000538	CcSEcCtD
Carbidopa—Infection—Irbesartan—type 2 diabetes mellitus	0.000113	0.000537	CcSEcCtD
Carbidopa—Gastrointestinal disorder—Orlistat—type 2 diabetes mellitus	0.000113	0.000537	CcSEcCtD
Carbidopa—Fatigue—Orlistat—type 2 diabetes mellitus	0.000113	0.000536	CcSEcCtD
Carbidopa—Hypotension—Metformin—type 2 diabetes mellitus	0.000112	0.000536	CcSEcCtD
Carbidopa—Shock—Irbesartan—type 2 diabetes mellitus	0.000112	0.000532	CcSEcCtD
Carbidopa—Pain—Orlistat—type 2 diabetes mellitus	0.000112	0.000532	CcSEcCtD
Carbidopa—Chest pain—Losartan—type 2 diabetes mellitus	0.000112	0.000531	CcSEcCtD
Carbidopa—Vomiting—Bromocriptine—type 2 diabetes mellitus	0.000111	0.000531	CcSEcCtD
Carbidopa—Thrombocytopenia—Irbesartan—type 2 diabetes mellitus	0.000111	0.00053	CcSEcCtD
Carbidopa—Anxiety—Losartan—type 2 diabetes mellitus	0.000111	0.000529	CcSEcCtD
Carbidopa—Rash—Bromocriptine—type 2 diabetes mellitus	0.000111	0.000526	CcSEcCtD
Carbidopa—Dermatitis—Bromocriptine—type 2 diabetes mellitus	0.00011	0.000526	CcSEcCtD
Carbidopa—Tension—Ramipril—type 2 diabetes mellitus	0.00011	0.000525	CcSEcCtD
Carbidopa—Discomfort—Losartan—type 2 diabetes mellitus	0.00011	0.000525	CcSEcCtD
Carbidopa—Dysgeusia—Ramipril—type 2 diabetes mellitus	0.00011	0.000524	CcSEcCtD
Carbidopa—Hyperhidrosis—Irbesartan—type 2 diabetes mellitus	0.00011	0.000523	CcSEcCtD
Carbidopa—Headache—Bromocriptine—type 2 diabetes mellitus	0.00011	0.000523	CcSEcCtD
Carbidopa—Diarrhoea—Glyburide—type 2 diabetes mellitus	0.00011	0.000522	CcSEcCtD
Carbidopa—Nervousness—Ramipril—type 2 diabetes mellitus	0.000109	0.000519	CcSEcCtD
Carbidopa—Dry mouth—Losartan—type 2 diabetes mellitus	0.000109	0.000519	CcSEcCtD
Carbidopa—Anorexia—Irbesartan—type 2 diabetes mellitus	0.000108	0.000516	CcSEcCtD
Carbidopa—Gastrointestinal pain—Valsartan—type 2 diabetes mellitus	0.000108	0.000515	CcSEcCtD
Carbidopa—Paraesthesia—Metformin—type 2 diabetes mellitus	0.000108	0.000515	CcSEcCtD
Carbidopa—Muscle spasms—Ramipril—type 2 diabetes mellitus	0.000108	0.000514	CcSEcCtD
Carbidopa—Confusional state—Losartan—type 2 diabetes mellitus	0.000108	0.000513	CcSEcCtD
Carbidopa—Feeling abnormal—Orlistat—type 2 diabetes mellitus	0.000108	0.000513	CcSEcCtD
Carbidopa—Dyspnoea—Metformin—type 2 diabetes mellitus	0.000107	0.000511	CcSEcCtD
Carbidopa—Somnolence—Metformin—type 2 diabetes mellitus	0.000107	0.00051	CcSEcCtD
Carbidopa—Oedema—Losartan—type 2 diabetes mellitus	0.000107	0.000509	CcSEcCtD
Carbidopa—Gastrointestinal pain—Orlistat—type 2 diabetes mellitus	0.000107	0.000509	CcSEcCtD
Carbidopa—DDC—Metabolism—PCK1—type 2 diabetes mellitus	0.000107	0.0011	CbGpPWpGaD
Carbidopa—Infection—Losartan—type 2 diabetes mellitus	0.000106	0.000506	CcSEcCtD
Carbidopa—Hypotension—Irbesartan—type 2 diabetes mellitus	0.000106	0.000505	CcSEcCtD
Carbidopa—Hypersensitivity—Gliclazide—type 2 diabetes mellitus	0.000106	0.000505	CcSEcCtD
Carbidopa—Dyspepsia—Metformin—type 2 diabetes mellitus	0.000106	0.000505	CcSEcCtD
Carbidopa—Tremor—Ramipril—type 2 diabetes mellitus	0.000105	0.000501	CcSEcCtD
Carbidopa—Shock—Losartan—type 2 diabetes mellitus	0.000105	0.000501	CcSEcCtD
Carbidopa—Urticaria—Valsartan—type 2 diabetes mellitus	0.000105	0.0005	CcSEcCtD
Carbidopa—Thrombocytopenia—Losartan—type 2 diabetes mellitus	0.000105	0.000498	CcSEcCtD
Carbidopa—Decreased appetite—Metformin—type 2 diabetes mellitus	0.000105	0.000498	CcSEcCtD
Carbidopa—Abdominal pain—Valsartan—type 2 diabetes mellitus	0.000104	0.000498	CcSEcCtD
Carbidopa—Ill-defined disorder—Ramipril—type 2 diabetes mellitus	0.000104	0.000496	CcSEcCtD
Carbidopa—Nausea—Bromocriptine—type 2 diabetes mellitus	0.000104	0.000496	CcSEcCtD
Carbidopa—Gastrointestinal disorder—Metformin—type 2 diabetes mellitus	0.000104	0.000495	CcSEcCtD
Carbidopa—Fatigue—Metformin—type 2 diabetes mellitus	0.000104	0.000494	CcSEcCtD
Carbidopa—Urticaria—Orlistat—type 2 diabetes mellitus	0.000104	0.000494	CcSEcCtD
Carbidopa—Hyperhidrosis—Losartan—type 2 diabetes mellitus	0.000103	0.000492	CcSEcCtD
Carbidopa—Body temperature increased—Orlistat—type 2 diabetes mellitus	0.000103	0.000492	CcSEcCtD
Carbidopa—Abdominal pain—Orlistat—type 2 diabetes mellitus	0.000103	0.000492	CcSEcCtD
Carbidopa—Asthenia—Gliclazide—type 2 diabetes mellitus	0.000103	0.000492	CcSEcCtD
Carbidopa—Agitation—Ramipril—type 2 diabetes mellitus	0.000103	0.000491	CcSEcCtD
Carbidopa—Constipation—Metformin—type 2 diabetes mellitus	0.000103	0.00049	CcSEcCtD
Carbidopa—Angioedema—Ramipril—type 2 diabetes mellitus	0.000103	0.000489	CcSEcCtD
Carbidopa—Paraesthesia—Irbesartan—type 2 diabetes mellitus	0.000102	0.000486	CcSEcCtD
Carbidopa—Anorexia—Losartan—type 2 diabetes mellitus	0.000102	0.000485	CcSEcCtD
Carbidopa—Vomiting—Glyburide—type 2 diabetes mellitus	0.000102	0.000485	CcSEcCtD
Carbidopa—Pruritus—Gliclazide—type 2 diabetes mellitus	0.000102	0.000485	CcSEcCtD
Carbidopa—Malaise—Ramipril—type 2 diabetes mellitus	0.000101	0.000482	CcSEcCtD
Carbidopa—Dyspnoea—Irbesartan—type 2 diabetes mellitus	0.000101	0.000482	CcSEcCtD
Carbidopa—Rash—Glyburide—type 2 diabetes mellitus	0.000101	0.000481	CcSEcCtD
Carbidopa—Somnolence—Irbesartan—type 2 diabetes mellitus	0.000101	0.000481	CcSEcCtD
Carbidopa—Dermatitis—Glyburide—type 2 diabetes mellitus	0.000101	0.000481	CcSEcCtD
Carbidopa—Syncope—Ramipril—type 2 diabetes mellitus	0.000101	0.00048	CcSEcCtD
Carbidopa—Leukopenia—Ramipril—type 2 diabetes mellitus	0.000101	0.000479	CcSEcCtD
Carbidopa—Headache—Glyburide—type 2 diabetes mellitus	0.0001	0.000478	CcSEcCtD
Carbidopa—Dyspepsia—Irbesartan—type 2 diabetes mellitus	0.0001	0.000476	CcSEcCtD
Carbidopa—Hypotension—Losartan—type 2 diabetes mellitus	9.99e-05	0.000476	CcSEcCtD
Carbidopa—DDC—Metabolism—HK1—type 2 diabetes mellitus	9.98e-05	0.00103	CbGpPWpGaD
Carbidopa—Palpitations—Ramipril—type 2 diabetes mellitus	9.93e-05	0.000473	CcSEcCtD
Carbidopa—Feeling abnormal—Metformin—type 2 diabetes mellitus	9.92e-05	0.000472	CcSEcCtD
Carbidopa—Decreased appetite—Irbesartan—type 2 diabetes mellitus	9.87e-05	0.00047	CcSEcCtD
Carbidopa—Loss of consciousness—Ramipril—type 2 diabetes mellitus	9.87e-05	0.00047	CcSEcCtD
Carbidopa—Diarrhoea—Gliclazide—type 2 diabetes mellitus	9.84e-05	0.000469	CcSEcCtD
Carbidopa—Gastrointestinal pain—Metformin—type 2 diabetes mellitus	9.84e-05	0.000469	CcSEcCtD
